項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7119,-,1741,-,215,-,926,-
0,0,0,0,0,調査世帯数,349,-,249,-,61,-,9,-,30,-
0,0,0,0,0,世帯人員,3.36,-,3.47,-,2.96,-,3.71,-,3.17,-
0,0,0,0,0,有業人員,1.6,-,1.63,-,1.57,-,1.45,-,1.44,-
0,0,0,0,0,世帯主平均年齢,48.6,-,50.6,-,44.5,-,47.2,-,40.8,-
1,0,0,0,0,受取,993870,-,1041937,-,852932,-,731587,-,950115,-
1,1,0,0,0,実収入,506907,100,518181,100,460502,100,366631,100,540013,100
1,2,0,0,0,経常収入,498323,98.3,508847,98.2,457463,99.3,360222,98.3,526259,97.5
1,3,0,0,0,勤め先収入,463980,91.5,467957,90.3,432165,93.8,324564,88.5,525552,97.3
1,4,0,0,0,世帯主収入,420274,82.9,426595,82.3,388827,84.4,277968,75.8,463805,85.9
1,6,0,0,0,うち男,400097,78.9,407795,78.7,373795,81.2,267698,73,421063,78
1,5,0,0,0,定期収入,404665,79.8,408586,78.9,381371,82.8,270617,73.8,449397,83.2
1,5,0,0,0,臨時収入,1725,0.3,2172,0.4,955,0.2,-,-,134,0
1,5,0,0,0,賞与,13884,2.7,15837,3.1,6501,1.4,7352,2,14274,2.6
1,4,0,0,0,世帯主の配偶者の収入,40449,8,37535,7.2,41073,8.9,40163,11,61747,11.4
1,6,0,0,0,うち女,39471,7.8,37535,7.2,41073,8.9,40163,11,51181,9.5
1,4,0,0,0,他の世帯員収入,3257,0.6,3827,0.7,2265,0.5,6433,1.8,-,-
1,3,0,0,0,事業・内職収入,5859,1.2,5034,1,13071,2.8,-,-,-,-
1,4,0,0,0,家賃収入,2076,0.4,1877,0.4,4251,0.9,-,-,-,-
1,4,0,0,0,他の事業収入,2707,0.5,1646,0.3,8821,1.9,-,-,-,-
1,4,0,0,0,内職収入,1076,0.2,1511,0.3,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,28484,5.6,35856,6.9,12226,2.7,35658,9.7,707,0.1
1,4,0,0,0,財産収入,284,0.1,399,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,28047,5.5,35457,6.8,11347,2.5,35658,9.7,707,0.1
1,5,0,0,0,公的年金給付,25356,5,32702,6.3,7531,1.6,35658,9.7,-,-
1,5,0,0,0,他の社会保障給付,2691,0.5,2755,0.5,3815,0.8,-,-,707,0.1
1,4,0,0,0,仕送り金,153,0,-,-,879,0.2,-,-,-,-
1,2,0,0,0,特別収入,8584,1.7,9333,1.8,3039,0.7,6409,1.7,13753,2.5
1,3,0,0,0,受贈金,6184,1.2,6721,1.3,1334,0.3,-,-,12606,2.3
1,3,0,0,0,他の特別収入,2400,0.5,2612,0.5,1706,0.4,6409,1.7,1147,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),410184,-,442932,-,326566,-,337245,-,332531,-
1,2,0,0,0,預貯金引出,338690,-,363381,-,282245,-,281099,-,268331,-
1,2,0,0,0,保険金,6258,-,8169,-,-,-,20647,-,-,-
1,3,0,0,0,個人・企業年金保険金,6258,-,8169,-,-,-,20647,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
