項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,739,-,-,105,-,105,-,105,-,106,-,106,-,105,-,107,-
0,世帯人員,2.98,-,-,2.53,-,2.65,-,2.99,-,2.86,-,3.14,-,3.32,-,3.37,-
0,有業人員,1.3,-,-,1.12,-,1.01,-,1.36,-,1.28,-,1.33,-,1.5,-,1.51,-
0,世帯主平均年齢,57.9,-,-,60.4,-,60.9,-,59.4,-,57.9,-,58,-,53.9,-,55.1,-
0,消費支出,315490,100,-1.4,112840,100,173757,100,220757,100,277005,100,334761,100,413283,100,672636,100
2,基礎的支出,170099,53.9,2.5,80800,71.6,122555,70.5,140441,63.6,159694,57.7,192825,57.6,207434,50.2,285723,42.5
3,選択的支出,145391,46.1,-5.6,32040,28.4,51201,29.5,80317,36.4,117311,42.3,141936,42.4,205849,49.8,386912,57.5
1,食料,80011,25.4,0.8,44125,39.1,62733,36.1,65757,29.8,75746,27.3,89315,26.7,97310,23.5,124611,18.5
2,基礎的支出,60996,19.3,-0.1,38596,34.2,52897,30.4,52815,23.9,56224,20.3,67380,20.1,72335,17.5,86466,12.9
3,選択的支出,19015,6,3.8,5530,4.9,9836,5.7,12943,5.9,19522,7,21935,6.6,24975,6,38144,5.7
1,住居,23528,7.5,-0.8,5002,4.4,9698,5.6,11945,5.4,21478,7.8,28922,8.6,27070,6.5,60180,8.9
2,基礎的支出,21978,7,4,4401,3.9,9698,5.6,10778,4.9,18992,6.9,26740,8,25029,6.1,57826,8.6
3,選択的支出,1550,0.5,-40,601,0.5,-,-,1168,0.5,2486,0.9,2182,0.7,2041,0.5,2353,0.3
1,光熱・水道,28311,9,-4.3,18688,16.6,24925,14.3,28256,12.8,26009,9.4,32476,9.7,32213,7.8,35541,5.3
2,基礎的支出,28311,9,-4.3,18688,16.6,24925,14.3,28256,12.8,26009,9.4,32476,9.7,32213,7.8,35541,5.3
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,10920,3.5,16.3,2598,2.3,5544,3.2,5846,2.6,10559,3.8,13388,4,16368,4,22012,3.3
2,基礎的支出,6597,2.1,32,1901,1.7,3689,2.1,4280,1.9,6547,2.4,5640,1.7,9762,2.4,14287,2.1
3,選択的支出,4322,1.4,-1.7,696,0.6,1855,1.1,1565,0.7,4012,1.4,7748,2.3,6606,1.6,7725,1.1
1,被服及び履物,18270,5.8,4.7,4044,3.6,7104,4.1,11239,5.1,14653,5.3,19042,5.7,23931,5.8,47606,7.1
2,基礎的支出,1304,0.4,29.2,497,0.4,781,0.4,973,0.4,1088,0.4,1967,0.6,1333,0.3,2478,0.4
3,選択的支出,16966,5.4,3.2,3547,3.1,6323,3.6,10266,4.7,13565,4.9,17075,5.1,22598,5.5,45128,6.7
1,保健医療,13613,4.3,-1.7,4440,3.9,7188,4.1,10995,5,15583,5.6,16835,5,16863,4.1,23252,3.5
2,基礎的支出,9737,3.1,6,3833,3.4,5728,3.3,8677,3.9,13625,4.9,11517,3.4,11808,2.9,12896,1.9
3,選択的支出,3875,1.2,-16.9,606,0.5,1461,0.8,2317,1,1958,0.7,5318,1.6,5055,1.2,10357,1.5
1,交通・通信,32911,10.4,-11.5,10390,9.2,13814,8,20089,9.1,28266,10.2,30274,9,47887,11.6,79248,11.8
2,基礎的支出,8322,2.6,-2.3,3179,2.8,4869,2.8,6795,3.1,6742,2.4,9460,2.8,12080,2.9,15077,2.2
3,選択的支出,24589,7.8,-14.2,7211,6.4,8945,5.1,13295,6,21524,7.8,20814,6.2,35808,8.7,64170,9.5
1,教育,12799,4.1,-31.8,787,0.7,1476,0.8,3121,1.4,6242,2.3,5601,1.7,12008,2.9,59950,8.9
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,12799,4.1,-31.8,787,0.7,1476,0.8,3121,1.4,6242,2.3,5601,1.7,12008,2.9,59950,8.9
1,教養娯楽,34328,10.9,-0.4,8924,7.9,15767,9.1,20323,9.2,26570,9.6,29874,8.9,49055,11.9,89315,13.3
2,基礎的支出,7910,2.5,-7.7,3525,3.1,6038,3.5,5707,2.6,7824,2.8,8107,2.4,9792,2.4,14307,2.1
3,選択的支出,26418,8.4,2,5400,4.8,9729,5.6,14616,6.6,18746,6.8,21767,6.5,39262,9.5,75008,11.2
1,その他の消費支出,60800,19.3,8,13843,12.3,25507,14.7,43186,19.6,51899,18.7,69033,20.6,90577,21.9,130922,19.5
2,基礎的支出,24942,7.9,13.5,6181,5.5,13931,8,22160,10,22643,8.2,29537,8.8,33082,8,46845,7
3,選択的支出,35858,11.4,4.5,7662,6.8,11576,6.7,21026,9.5,29256,10.6,39496,11.8,57495,13.9,84077,12.5
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年1月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
