項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7848,-,1317,-,485,-,350,-
0,0,0,0,0,調査世帯数,739,-,591,-,89,-,35,-,24,-
0,0,0,0,0,世帯人員,2.98,-,3.02,-,2.7,-,2.83,-,3.33,-
0,0,0,0,0,有業人員,1.3,-,1.26,-,1.48,-,1.15,-,1.67,-
0,0,0,0,0,世帯主平均年齢,57.9,-,60.7,-,44.9,-,61.4,-,40,-
2,2,0,0,0,生計支出,316587,-,322757,-,308931,-,218463,-,343080,-
2,3,0,0,0,消費支出,315490,100,322757,100,300605,100,218463,100,343080,100
2,4,1,0,0,食料,74372,23.6,76953,23.8,66320,22.1,56126,25.7,72095,21
2,5,1,1,0,穀類,5960,1.9,6014,1.9,5892,2,5966,2.7,5009,1.5
2,6,1,1,1,米類,1932,0.6,1904,0.6,2277,0.8,2047,0.9,1093,0.3
2,6,1,1,2,パン,2429,0.8,2478,0.8,2162,0.7,2351,1.1,2458,0.7
2,6,1,1,3,めん類,1170,0.4,1176,0.4,1118,0.4,1257,0.6,1105,0.3
2,6,1,1,4,他の穀類,429,0.1,456,0.1,335,0.1,310,0.1,352,0.1
2,5,1,2,0,魚介類,5720,1.8,6239,1.9,3328,1.1,5246,2.4,3728,1.1
2,6,1,2,1,生鮮魚介,3447,1.1,3776,1.2,1933,0.6,3069,1.4,2300,0.7
2,6,1,2,2,塩干魚介,1036,0.3,1115,0.3,674,0.2,1105,0.5,541,0.2
2,6,1,2,3,魚肉練製品,502,0.2,545,0.2,313,0.1,399,0.2,399,0.1
2,6,1,2,4,他の魚介加工品,734,0.2,804,0.2,408,0.1,673,0.3,488,0.1
2,5,1,3,0,肉類,6629,2.1,7081,2.2,4653,1.5,5129,2.3,5990,1.7
2,6,1,3,1,生鮮肉,5393,1.7,5795,1.8,3605,1.2,4282,2,4659,1.4
2,6,1,3,2,加工肉,1236,0.4,1287,0.4,1049,0.3,847,0.4,1331,0.4
2,5,1,4,0,乳卵類,3592,1.1,3724,1.2,3062,1,2824,1.3,3698,1.1
2,6,1,4,1,牛乳,1216,0.4,1323,0.4,865,0.3,775,0.4,746,0.2
2,6,1,4,2,乳製品,1679,0.5,1679,0.5,1633,0.5,1394,0.6,2248,0.7
2,6,1,4,3,卵,697,0.2,721,0.2,564,0.2,656,0.3,704,0.2
2,5,1,5,0,野菜・海藻,9263,2.9,9848,3.1,6916,2.3,7581,3.5,7324,2.1
2,6,1,5,1,生鮮野菜,6356,2,6743,2.1,4829,1.6,5124,2.3,5142,1.5
2,6,1,5,2,乾物・海藻,627,0.2,691,0.2,403,0.1,372,0.2,394,0.1
2,6,1,5,3,大豆加工品,1099,0.3,1178,0.4,800,0.3,813,0.4,835,0.2
2,6,1,5,4,他の野菜・海藻加工品,1182,0.4,1236,0.4,885,0.3,1272,0.6,953,0.3
2,5,1,6,0,果物,2962,0.9,3223,1,1891,0.6,2535,1.2,1709,0.5
2,6,1,6,1,生鮮果物,2689,0.9,2945,0.9,1570,0.5,2422,1.1,1543,0.4
2,6,1,6,2,果物加工品,272,0.1,279,0.1,321,0.1,113,0.1,166,0
2,5,1,7,0,油脂・調味料,3149,1,3278,1,2468,0.8,2918,1.3,3149,0.9
2,6,1,7,1,油脂,298,0.1,306,0.1,299,0.1,218,0.1,243,0.1
2,6,1,7,2,調味料,2850,0.9,2972,0.9,2169,0.7,2701,1.2,2906,0.8
2,5,1,8,0,菓子類,4773,1.5,4875,1.5,4251,1.4,4424,2,4930,1.4
2,5,1,9,0,調理食品,8798,2.8,8857,2.7,8939,3,8726,4,7044,2.1
2,6,1,9,1,主食的調理食品,3940,1.2,3901,1.2,4482,1.5,3828,1.8,2926,0.9
2,6,1,9,2,他の調理食品,4859,1.5,4957,1.5,4458,1.5,4897,2.2,4118,1.2
2,5,1,10,0,飲料,3666,1.2,3499,1.1,4477,1.5,2840,1.3,5520,1.6
2,6,1,10,1,茶類,978,0.3,943,0.3,1026,0.3,955,0.4,1607,0.5
2,6,1,10,2,コーヒー・ココア,818,0.3,798,0.2,867,0.3,474,0.2,1577,0.5
2,6,1,10,3,他の飲料,1870,0.6,1758,0.5,2583,0.9,1410,0.6,2336,0.7
2,5,1,11,0,酒類,3105,1,3096,1,3538,1.2,2293,1,2792,0.8
2,5,1,12,0,外食,16755,5.3,17219,5.3,16904,5.6,5644,2.6,21203,6.2
2,6,1,12,1,一般外食,16009,5.1,16500,5.1,16451,5.5,5258,2.4,18243,5.3
2,6,1,12,2,学校給食,746,0.2,719,0.2,452,0.2,386,0.2,2960,0.9
2,4,2,0,0,住居,23528,7.5,11900,3.7,82360,27.4,45033,20.6,33030,9.6
2,5,2,1,0,家賃地代,15792,5,2192,0.7,81907,27.2,44528,20.4,32091,9.4
2,5,2,2,0,設備修繕・維持,7736,2.5,9708,3,454,0.2,506,0.2,939,0.3
2,6,2,2,1,設備材料,1548,0.5,1940,0.6,87,0,42,0,353,0.1
2,6,2,2,2,工事その他のサービス,6188,2,7769,2.4,367,0.1,464,0.2,586,0.2
2,4,3,0,0,光熱・水道,28302,9,30258,9.4,19489,6.5,21608,9.9,26894,7.8
2,5,3,1,0,電気代,12823,4.1,13827,4.3,8222,2.7,7966,3.6,14369,4.2
2,5,3,2,0,ガス代,9505,3,10164,3.1,6861,2.3,7545,3.5,7413,2.2
2,5,3,3,0,他の光熱,1136,0.4,1270,0.4,750,0.2,551,0.3,389,0.1
2,5,3,4,0,上下水道料,4838,1.5,4998,1.5,3655,1.2,5545,2.5,4723,1.4
