項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,357,-,-,51,-,50,-,53,-,52,-,52,-,51,-,48,-
0,0,世帯人員,3.33,-,-,2.99,-,3.08,-,3.33,-,3.56,-,3.42,-,3.43,-,3.54,-
0,0,有業人員,1.6,-,-,1.55,-,1.63,-,1.52,-,1.69,-,1.55,-,1.65,-,1.64,-
0,0,世帯主平均年齢,47.8,-,-,51.9,-,48.7,-,45.3,-,47.7,-,45.6,-,47.5,-,48.4,-
0,0,消費支出,402851,-,1.6,298008,-,262199,-,321505,-,408074,-,444925,-,540003,-,542793,-
0,0,公共的料金,111958,27.8,4.5,88570,29.7,74718,28.5,87779,27.3,118803,29.1,125380,28.2,158510,29.4,129508,23.9
1,0,公共料金等,71187,17.7,4.2,57755,19.4,51462,19.6,61077,19,71494,17.5,76111,17.1,84036,15.6,95995,17.7
1,1,米,2626,0.7,5,1939,0.7,2651,1,2601,0.8,2907,0.7,2685,0.6,3121,0.6,2480,0.5
1,1,食塩,64,0,146.2,28,0,66,0,69,0,32,0,149,0,67,0,33,0
1,1,学校給食,683,0.2,9.3,324,0.1,353,0.1,664,0.2,926,0.2,917,0.2,689,0.1,902,0.2
1,1,公営家賃,1841,0.5,-18.2,3918,1.3,1431,0.5,3417,1.1,3355,0.8,-,-,849,0.2,-,-
1,1,電気代,13224,3.3,3.3,12318,4.1,10231,3.9,12240,3.8,14231,3.5,14565,3.3,15135,2.8,13821,2.5
1,1,都市ガス,9429,2.3,2.2,10119,3.4,8179,3.1,9136,2.8,9895,2.4,9028,2,9215,1.7,10439,1.9
1,1,上下水道料,4589,1.1,-13.2,4579,1.5,4447,1.7,4574,1.4,4663,1.1,4509,1,4839,0.9,4517,0.8
1,1,医科診療代,3218,0.8,1.3,3446,1.2,1674,0.6,2517,0.8,5189,1.3,2022,0.5,4290,0.8,3441,0.6
1,1,歯科診療代,3102,0.8,10.7,502,0.2,571,0.2,615,0.2,1826,0.4,928,0.2,650,0.1,16528,3
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1813,0.5,771.6,-,-,-,-,-,-,-,-,2335,0.5,1193,0.2,9057,1.7
1,1,鉄道運賃,3563,0.9,-6.2,3192,1.1,2128,0.8,3052,0.9,1717,0.4,4139,0.9,5729,1.1,4934,0.9
1,1,鉄道通学定期代,1678,0.4,249.6,2600,0.9,-,-,481,0.1,1177,0.3,2939,0.7,4166,0.8,356,0.1
1,1,鉄道通勤定期代,5302,1.3,48.8,201,0.1,4381,1.7,4482,1.4,4321,1.1,10224,2.3,9682,1.8,3701,0.7
1,1,バス代,381,0.1,-23.8,333,0.1,105,0,593,0.2,385,0.1,223,0.1,409,0.1,619,0.1
1,1,バス通学定期代,236,0.1,1.7,-,-,-,-,320,0.1,117,0,-,-,1219,0.2,-,-
1,1,バス通勤定期代,266,0.1,-1.5,-,-,653,0.2,13,0,-,-,-,-,1063,0.2,137,0
1,1,タクシー代,773,0.2,-9.6,410,0.1,633,0.2,666,0.2,620,0.2,427,0.1,795,0.1,1857,0.3
1,1,航空運賃,1629,0.4,17.7,-,-,1055,0.4,1737,0.5,1155,0.3,2432,0.5,1924,0.4,3055,0.6
1,1,郵便料,132,0,-25.8,122,0,60,0,155,0,154,0,75,0,74,0,280,0.1
1,1,固定電話通信料,2336,0.6,2.6,2059,0.7,1908,0.7,2089,0.6,2717,0.7,2719,0.6,2396,0.4,2454,0.5
1,1,移動電話通信料,10718,2.7,10.2,8784,2.9,8289,3.2,9030,2.8,10984,2.7,11887,2.7,12471,2.3,13526,2.5
1,1,ＮＨＫ放送受信料,749,0.2,-0.5,314,0.1,920,0.4,314,0.1,283,0.1,1201,0.3,536,0.1,1648,0.3
1,1,ケーブルテレビ受信料,926,0.2,-26.9,979,0.3,615,0.2,455,0.1,1092,0.3,860,0.2,1239,0.2,1245,0.2
1,1,他の受信料,183,0,185.9,117,0,133,0.1,252,0.1,246,0.1,89,0,315,0.1,130,0
1,1,国公立小学校,171,0,-11.4,-,-,7,0,50,0,583,0.1,190,0,198,0,172,0
1,1,国公立中学校,82,0,-75.9,243,0.1,-,-,-,-,-,-,76,0,252,0,-,-
1,1,国公立高校,155,0,-63.3,81,0,-,-,-,-,178,0,810,0.2,-,-,-,-
1,1,国公立大学,299,0.1,-40.2,-,-,-,-,-,-,1915,0.5,-,-,-,-,209,0
1,1,たばこ,1021,0.3,-34,1150,0.4,972,0.4,1556,0.5,826,0.2,684,0.2,1517,0.3,454,0.1
2,0,準公共料金等,40771,10.1,5.2,30814,10.3,23256,8.9,26703,8.3,47309,11.6,49269,11.1,74474,13.8,33513,6.2
