項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,740,-,-,106,-,101,-,105,-,108,-,110,-,104,-,106,-
0,0,世帯人員,2.96,-,-,2.56,-,2.74,-,2.86,-,2.94,-,3.1,-,3.22,-,3.3,-
0,0,有業人員,1.28,-,-,0.9,-,1.09,-,1.37,-,1.32,-,1.48,-,1.32,-,1.52,-
0,0,世帯主平均年齢,59.6,-,-,63.8,-,62.6,-,61.6,-,60.5,-,56,-,56.4,-,56.3,-
0,0,消費支出,311908,-,-4.5,112367,-,171303,-,225598,-,265004,-,319777,-,397180,-,689637,-
0,0,公共的料金,75248,24.1,-8.3,33900,30.2,52145,30.4,58294,25.8,67206,25.4,81824,25.6,99459,25,133434,19.3
1,0,公共料金等,55129,17.7,-5.3,28672,25.5,41319,24.1,43595,19.3,51093,19.3,55518,17.4,67348,17,98067,14.2
1,1,米,2042,0.7,-1.9,1931,1.7,1901,1.1,1863,0.8,1720,0.6,2079,0.7,3292,0.8,1502,0.2
1,1,食塩,45,0,7.1,23,0,40,0,52,0,47,0,49,0,47,0,55,0
1,1,学校給食,511,0.2,37.7,48,0,302,0.2,302,0.1,380,0.1,382,0.1,761,0.2,1396,0.2
1,1,公営家賃,688,0.2,-51.2,122,0.1,1325,0.8,782,0.3,269,0.1,933,0.3,716,0.2,673,0.1
1,1,電気代,11769,3.8,-2.2,8309,7.4,11342,6.6,11596,5.1,12230,4.6,12032,3.8,12118,3.1,14736,2.1
1,1,都市ガス,3998,1.3,7.9,2996,2.7,4096,2.4,4106,1.8,3784,1.4,4025,1.3,4679,1.2,4291,0.6
1,1,上下水道料,5049,1.6,-9.3,3934,3.5,5283,3.1,3499,1.6,5148,1.9,6626,2.1,5084,1.3,5782,0.8
1,1,医科診療代,3418,1.1,-3.5,2141,1.9,2885,1.7,2259,1,2862,1.1,3066,1,5704,1.4,4984,0.7
1,1,歯科診療代,1240,0.4,-37.7,304,0.3,370,0.2,431,0.2,1252,0.5,656,0.2,1686,0.4,3969,0.6
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2490,0.8,186.5,-,-,709,0.4,-,-,1266,0.5,1421,0.4,3817,1,10182,1.5
1,1,鉄道運賃,4423,1.4,-34.9,630,0.6,1566,0.9,2082,0.9,4894,1.8,4464,1.4,6836,1.7,10449,1.5
1,1,鉄道通学定期代,267,0.1,49.2,15,0,-,-,65,0,-,-,186,0.1,625,0.2,972,0.1
1,1,鉄道通勤定期代,1193,0.4,-22.8,138,0.1,331,0.2,871,0.4,686,0.3,762,0.2,1520,0.4,4028,0.6
1,1,バス代,519,0.2,-17.9,215,0.2,270,0.2,453,0.2,658,0.2,410,0.1,565,0.1,1058,0.2
1,1,バス通学定期代,27,0,28.6,-,-,-,-,180,0.1,-,-,-,-,-,-,5,0
