項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,361,-,-,51,-,52,-,51,-,52,-,54,-,51,-,50,-
0,0,世帯人員,3.39,-,-,3.08,-,3.02,-,3.3,-,3.85,-,3.37,-,3.53,-,3.53,-
0,0,有業人員,1.68,-,-,1.62,-,1.65,-,1.55,-,1.62,-,1.62,-,1.86,-,1.87,-
0,0,世帯主平均年齢,48.7,-,-,53.4,-,50.4,-,47.1,-,47.3,-,48.6,-,47,-,47,-
0,0,消費支出,367585,-,-8.3,290179,-,284131,-,334207,-,335009,-,335575,-,510274,-,481575,-
0,0,公共的料金,124330,33.8,-17.4,106965,36.9,69581,24.5,104944,31.4,98673,29.5,135255,40.3,169646,33.2,184442,38.3
1,0,公共料金等,63285,17.2,-11.1,54149,18.7,44634,15.7,64720,19.4,68086,20.3,63003,18.8,75277,14.8,72872,15.1
1,1,米,1644,0.4,-40.2,1071,0.4,1891,0.7,1326,0.4,2702,0.8,1442,0.4,1616,0.3,1440,0.3
1,1,食塩,21,0,-48.8,14,0,13,0,16,0,17,0,20,0,32,0,34,0
1,1,学校給食,388,0.1,-8.7,-,-,282,0.1,221,0.1,350,0.1,538,0.2,714,0.1,602,0.1
1,1,公営家賃,1819,0.5,-37.6,2633,0.9,1868,0.7,-,-,6767,2,-,-,1410,0.3,-,-
1,1,電気代,10796,2.9,6.3,10341,3.6,9348,3.3,10282,3.1,10587,3.2,12060,3.6,11625,2.3,11314,2.3
1,1,都市ガス,8226,2.2,10,8543,2.9,7096,2.5,8555,2.6,8560,2.6,6660,2,8831,1.7,9333,1.9
1,1,上下水道料,5001,1.4,-11.8,4834,1.7,3646,1.3,5050,1.5,5339,1.6,4422,1.3,6116,1.2,5588,1.2
1,1,医科診療代,3121,0.8,28.9,2757,1,2624,0.9,3486,1,4200,1.3,2074,0.6,3996,0.8,2703,0.6
1,1,歯科診療代,1152,0.3,-68.3,688,0.2,1167,0.4,1997,0.6,1160,0.3,1079,0.3,1044,0.2,938,0.2
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1053,0.3,36,2022,0.7,-,-,-,-,-,-,2752,0.8,2617,0.5,-,-
