項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,369,-,-,52,-,51,-,54,-,54,-,56,-,51,-,51,-
0,0,世帯人員,3.36,-,-,2.95,-,3.15,-,3.44,-,3.68,-,3.6,-,3.41,-,3.32,-
0,0,有業人員,1.62,-,-,1.63,-,1.43,-,1.49,-,1.42,-,1.77,-,1.86,-,1.71,-
0,0,世帯主平均年齢,48.3,-,-,52.8,-,52.1,-,47.4,-,44.6,-,47.3,-,45.6,-,48.6,-
0,0,消費支出,328938,-,-11.4,302586,-,279512,-,257405,-,335019,-,332558,-,368753,-,425782,-
0,0,公共的料金,87613,26.6,-13.2,73089,24.2,69211,24.8,71004,27.6,110733,33.1,88685,26.7,94572,25.6,106048,24.9
1,0,公共料金等,57089,17.4,-13.9,48149,15.9,47143,16.9,50498,19.6,52613,15.7,58958,17.7,58275,15.8,83632,19.6
1,1,米,1970,0.6,-24.9,1702,0.6,1796,0.6,2301,0.9,2006,0.6,2301,0.7,2029,0.6,1657,0.4
1,1,食塩,86,0,218.5,84,0,55,0,80,0,250,0.1,52,0,51,0,34,0
1,1,学校給食,2071,0.6,40,1490,0.5,1128,0.4,2443,0.9,2716,0.8,2510,0.8,1597,0.4,2608,0.6
1,1,公営家賃,918,0.3,-45.8,2008,0.7,2974,1.1,-,-,-,-,1445,0.4,-,-,-,-
1,1,電気代,8346,2.5,3.9,7598,2.5,8418,3,8543,3.3,8226,2.5,8933,2.7,7733,2.1,8963,2.1
1,1,都市ガス,5650,1.7,2.7,5616,1.9,4803,1.7,5700,2.2,5799,1.7,6369,1.9,5321,1.4,5936,1.4
1,1,上下水道料,5223,1.6,-4.7,3844,1.3,4700,1.7,4880,1.9,6174,1.8,5641,1.7,5024,1.4,6293,1.5
1,1,医科診療代,2627,0.8,-43.3,2127,0.7,4218,1.5,1848,0.7,1070,0.3,1479,0.4,4505,1.2,3129,0.7
1,1,歯科診療代,1098,0.3,-82,818,0.3,908,0.3,372,0.1,1355,0.4,878,0.3,2545,0.7,815,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,126,0,-67.9,-,-,-,-,-,-,-,-,-,-,886,0.2,-,-
1,1,鉄道運賃,3351,1,17.2,2326,0.8,1427,0.5,1584,0.6,3253,1,1303,0.4,3569,1,9926,2.3
1,1,鉄道通学定期代,114,0,-37.4,-,-,-,-,588,0.2,-,-,202,0.1,-,-,10,0
1,1,鉄道通勤定期代,2195,0.7,18.7,1452,0.5,817,0.3,1755,0.7,821,0.2,1999,0.6,2894,0.8,5575,1.3
1,1,バス代,467,0.1,-9.5,449,0.1,319,0.1,295,0.1,109,0,572,0.2,1006,0.3,515,0.1
1,1,バス通学定期代,72,0,620,-,-,-,-,-,-,149,0,75,0,282,0.1,-,-
1,1,バス通勤定期代,56,0,60,-,-,231,0.1,-,-,162,0,-,-,-,-,-,-
1,1,タクシー代,568,0.2,-27.5,160,0.1,722,0.3,105,0,512,0.2,937,0.3,412,0.1,1119,0.3
1,1,航空運賃,1015,0.3,-78.2,-,-,-,-,-,-,2361,0.7,4428,1.3,331,0.1,-,-
1,1,郵便料,168,0.1,12.8,111,0,167,0.1,94,0,189,0.1,203,0.1,268,0.1,144,0
1,1,固定電話通信料,2339,0.7,-7.6,2646,0.9,2043,0.7,2395,0.9,1820,0.5,1876,0.6,2291,0.6,3288,0.8
1,1,移動電話通信料,11211,3.4,4.2,9750,3.2,8590,3.1,11682,4.5,10197,3,10619,3.2,11764,3.2,15810,3.7
1,1,ＮＨＫ放送受信料,1032,0.3,-9.5,1181,0.4,715,0.3,1167,0.5,785,0.2,1210,0.4,1081,0.3,1079,0.3
1,1,ケーブルテレビ受信料,1222,0.4,22.7,992,0.3,1494,0.5,1311,0.5,1056,0.3,1038,0.3,1265,0.3,1395,0.3
1,1,他の受信料,220,0.1,139.1,232,0.1,65,0,144,0.1,331,0.1,170,0.1,258,0.1,338,0.1
1,1,国公立小学校,899,0.3,30.9,1004,0.3,558,0.2,604,0.2,1054,0.3,689,0.2,1671,0.5,717,0.2
1,1,国公立中学校,2107,0.6,67.8,636,0.2,527,0.2,1731,0.7,789,0.2,3350,1,1031,0.3,6615,1.6
1,1,国公立高校,449,0.1,-11.6,912,0.3,-,-,626,0.2,376,0.1,193,0.1,455,0.1,579,0.1
1,1,国公立大学,970,0.3,...,-,-,78,0,-,-,-,-,-,-,-,-,6642,1.6
1,1,たばこ,519,0.2,-60.4,1010,0.3,389,0.1,249,0.1,1051,0.3,488,0.1,6,0,446,0.1
2,0,準公共料金等,30525,9.3,-11.9,24940,8.2,22068,7.9,20506,8,58120,17.3,29727,8.9,36298,9.8,22415,5.3
2,1,牛乳,1418,0.4,6.5,936,0.3,1650,0.6,1326,0.5,1464,0.4,1603,0.5,1229,0.3,1713,0.4
2,1,灯油,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,423,0.1,-28.7,261,0.1,714,0.3,650,0.3,344,0.1,353,0.1,148,0,487,0.1
2,1,理髪料,295,0.1,-13.5,-,-,222,0.1,311,0.1,554,0.2,155,0,138,0,683,0.2
2,1,パーマネント代,320,0.1,20.3,221,0.1,-,-,175,0.1,479,0.1,335,0.1,473,0.1,557,0.1
