項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7062,-,1868,-,275,-,795,-
0,0,0,0,0,調査世帯数,364,-,259,-,67,-,12,-,26,-
0,0,0,0,0,世帯人員,3.34,-,3.5,-,2.8,-,2.74,-,3.43,-
0,0,0,0,0,有業人員,1.6,-,1.62,-,1.59,-,1.6,-,1.45,-
0,0,0,0,0,世帯主平均年齢,48.7,-,50.3,-,46,-,49.1,-,41.5,-
1,0,0,0,0,受取,1026088,-,1081899,-,913850,-,666026,-,918421,-
1,1,0,0,0,実収入,519617,100,537563,100,459404,100,354179,100,558811,100
1,2,0,0,0,経常収入,514570,99,531325,98.8,457068,99.5,351439,99.2,557185,99.7
1,3,0,0,0,勤め先収入,470947,90.6,483458,89.9,415788,90.5,331766,93.7,537467,96.2
1,4,0,0,0,世帯主収入,421506,81.1,437100,81.3,364206,79.3,278824,78.7,466882,83.5
1,6,0,0,0,うち男,402448,77.5,425909,79.2,330659,72,250524,70.7,415193,74.3
1,5,0,0,0,定期収入,414068,79.7,432027,80.4,358927,78.1,276990,78.2,431446,77.2
1,5,0,0,0,臨時収入,4946,1,5073,0.9,5280,1.1,1833,0.5,4107,0.7
1,5,0,0,0,賞与,2491,0.5,-,-,-,-,-,-,31329,5.6
1,4,0,0,0,世帯主の配偶者の収入,43270,8.3,42273,7.9,40912,8.9,5833,1.6,70585,12.6
1,6,0,0,0,うち女,42153,8.1,42273,7.9,40912,8.9,5833,1.6,56547,10.1
1,4,0,0,0,他の世帯員収入,6171,1.2,4085,0.8,10669,2.3,47109,13.3,-,-
1,3,0,0,0,事業・内職収入,7130,1.4,7181,1.3,10840,2.4,-,-,419,0.1
1,4,0,0,0,家賃収入,1399,0.3,996,0.2,3720,0.8,-,-,-,-
1,4,0,0,0,他の事業収入,4961,1,5094,0.9,7119,1.5,-,-,419,0.1
1,4,0,0,0,内職収入,770,0.1,1090,0.2,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,36494,7,40685,7.6,30440,6.6,19673,5.6,19299,3.5
1,4,0,0,0,財産収入,995,0.2,1395,0.3,-,-,-,-,121,0
1,4,0,0,0,社会保障給付,35289,6.8,39197,7.3,29671,6.5,19673,5.6,19178,3.4
1,5,0,0,0,公的年金給付,16545,3.2,20614,3.8,7746,1.7,19673,5.6,-,-
