項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4539,-,2347,-,2314,-,800,-
0,0,0,0,0,調査世帯数,755,-,344,-,174,-,177,-,60,-
0,0,0,0,0,世帯人員,2.96,-,2,-,3,-,4,-,5.22,-
0,0,0,0,0,有業人員,1.28,-,0.77,-,1.54,-,1.81,-,1.85,-
0,0,0,0,0,世帯主平均年齢,59.5,-,67.1,-,56.9,-,50.1,-,51.5,-
2,2,0,0,0,生計支出,333287,-,299220,-,349843,-,360565,-,399089,-
2,3,0,0,0,消費支出,329971,100,299220,100,338877,100,357357,100,399089,100
2,4,1,0,0,食料,79692,24.2,69758,23.3,81034,23.9,89565,25.1,103553,25.9
2,5,1,1,0,穀類,6294,1.9,5024,1.7,6680,2,7502,2.1,8875,2.2
2,6,1,1,1,米類,2024,0.6,1640,0.5,2138,0.6,2292,0.6,3099,0.8
2,6,1,1,2,パン,2752,0.8,2188,0.7,2845,0.8,3440,1,3697,0.9
2,6,1,1,3,めん類,1191,0.4,958,0.3,1300,0.4,1377,0.4,1658,0.4
2,6,1,1,4,他の穀類,326,0.1,239,0.1,398,0.1,393,0.1,422,0.1
2,5,1,2,0,魚介類,6522,2,6229,2.1,6437,1.9,5905,1.7,10218,2.6
2,6,1,2,1,生鮮魚介,4082,1.2,3694,1.2,4240,1.3,3644,1,7090,1.8
2,6,1,2,2,塩干魚介,1136,0.3,1132,0.4,1075,0.3,1089,0.3,1479,0.4
2,6,1,2,3,魚肉練製品,497,0.2,515,0.2,418,0.1,486,0.1,659,0.2
2,6,1,2,4,他の魚介加工品,806,0.2,888,0.3,704,0.2,687,0.2,989,0.2
2,5,1,3,0,肉類,7218,2.2,5424,1.8,7303,2.2,9508,2.7,10526,2.6
2,6,1,3,1,生鮮肉,5777,1.8,4253,1.4,5900,1.7,7692,2.2,8523,2.1
2,6,1,3,2,加工肉,1441,0.4,1170,0.4,1404,0.4,1816,0.5,2003,0.5
2,5,1,4,0,乳卵類,4014,1.2,3573,1.2,3869,1.1,4771,1.3,4751,1.2
2,6,1,4,1,牛乳,1365,0.4,1244,0.4,1284,0.4,1652,0.5,1457,0.4
2,6,1,4,2,乳製品,1890,0.6,1632,0.5,1912,0.6,2209,0.6,2368,0.6
2,6,1,4,3,卵,759,0.2,697,0.2,673,0.2,910,0.3,926,0.2
2,5,1,5,0,野菜・海藻,11131,3.4,10489,3.5,11113,3.3,11000,3.1,15202,3.8
2,6,1,5,1,生鮮野菜,8053,2.4,7611,2.5,7922,2.3,8083,2.3,10852,2.7
2,6,1,5,2,乾物・海藻,695,0.2,685,0.2,642,0.2,689,0.2,920,0.2
2,6,1,5,3,大豆加工品,1198,0.4,1104,0.4,1319,0.4,1227,0.3,1293,0.3
2,6,1,5,4,他の野菜・海藻加工品,1185,0.4,1088,0.4,1230,0.4,1002,0.3,2137,0.5
2,5,1,6,0,果物,3541,1.1,3990,1.3,3309,1,2813,0.8,3776,0.9
2,6,1,6,1,生鮮果物,3304,1,3730,1.2,3059,0.9,2593,0.7,3663,0.9
2,6,1,6,2,果物加工品,237,0.1,260,0.1,250,0.1,220,0.1,113,0
2,5,1,7,0,油脂・調味料,3408,1,2908,1,3562,1.1,3645,1,5110,1.3
2,6,1,7,1,油脂,377,0.1,339,0.1,400,0.1,400,0.1,456,0.1
2,6,1,7,2,調味料,3031,0.9,2568,0.9,3162,0.9,3246,0.9,4654,1.2
2,5,1,8,0,菓子類,5369,1.6,4470,1.5,5197,1.5,6556,1.8,7535,1.9
2,5,1,9,0,調理食品,9621,2.9,8582,2.9,9683,2.9,10695,3,12228,3.1
2,6,1,9,1,主食的調理食品,4392,1.3,3991,1.3,4565,1.3,4770,1.3,5065,1.3
2,6,1,9,2,他の調理食品,5229,1.6,4591,1.5,5117,1.5,5926,1.7,7162,1.8
2,5,1,10,0,飲料,4629,1.4,3786,1.3,4989,1.5,5517,1.5,5789,1.5
2,6,1,10,1,茶類,1206,0.4,1127,0.4,1429,0.4,1232,0.3,928,0.2
2,6,1,10,2,コーヒー・ココア,861,0.3,753,0.3,927,0.3,987,0.3,912,0.2
2,6,1,10,3,他の飲料,2562,0.8,1906,0.6,2633,0.8,3298,0.9,3949,1
2,5,1,11,0,酒類,3251,1,2852,1,3695,1.1,3401,1,3781,0.9
