項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,359,-,-,50,-,50,-,49,-,51,-,58,-,51,-,50,-
0,0,0,0,0,世帯人員,3.32,-,-,2.92,-,3.08,-,3.16,-,3.6,-,3.29,-,3.6,-,3.61,-
0,0,0,0,0,有業人員,1.6,-,-,1.59,-,1.7,-,1.53,-,1.51,-,1.6,-,1.53,-,1.78,-
0,0,0,0,0,世帯主平均年齢,48.7,-,-,52.3,-,53.3,-,47.1,-,45.3,-,46.3,-,47.4,-,49.1,-
1,0,0,0,0,受取,1003743,-,-8.9,378191,-,822686,-,760841,-,946072,-,1152282,-,1233877,-,1723960,-
1,1,0,0,0,実収入,466190,100,-5,77742,100,264609,100,372376,100,436856,100,538529,100,640424,100,925963,100
1,2,0,0,0,経常収入,461114,98.9,-4.9,76748,98.7,256222,96.8,366520,98.4,435291,99.6,528981,98.2,638596,99.7,918651,99.2
1,3,0,0,0,勤め先収入,452382,97,-6.1,75687,97.4,243209,91.9,344852,92.6,432867,99.1,517220,96,633296,98.9,912958,98.6
1,4,0,0,0,世帯主収入,405001,86.9,-3.8,62612,80.5,230548,87.1,319364,85.8,398504,91.2,466788,86.7,563799,88,787434,85
1,6,0,0,0,うち男,390220,83.7,-4.1,47319,60.9,206442,78,306864,82.4,380789,87.2,454950,84.5,541624,84.6,787434,85
1,5,0,0,0,定期収入,400440,85.9,-3.2,62612,80.5,230145,87,318096,85.4,395598,90.6,460198,85.5,556976,87,773582,83.5
1,5,0,0,0,臨時収入,3642,0.8,11.1,-,-,403,0.2,1268,0.3,2907,0.7,6590,1.2,6734,1.1,7514,0.8
1,5,0,0,0,賞与,919,0.2,-77.1,-,-,-,-,-,-,-,-,-,-,90,0,6339,0.7
1,4,0,0,0,世帯主の配偶者の収入,42411,9.1,-24,11746,15.1,4359,1.6,24570,6.6,33965,7.8,37764,7,64327,10,119518,12.9
1,6,0,0,0,うち女,41376,8.9,-25,11746,15.1,4359,1.6,24570,6.6,33965,7.8,37764,7,57093,8.9,119518,12.9
1,4,0,0,0,他の世帯員収入,4970,1.1,-4.9,1329,1.7,8302,3.1,918,0.2,398,0.1,12668,2.4,5170,0.8,6006,0.6
1,3,0,0,0,事業・内職収入,5346,1.1,319.3,-,-,10948,4.1,10869,2.9,2117,0.5,4206,0.8,5300,0.8,3932,0.4
1,4,0,0,0,家賃収入,1169,0.3,70.7,-,-,-,-,5200,1.4,-,-,2899,0.5,-,-,-,-
1,4,0,0,0,他の事業収入,3115,0.7,...,-,-,9384,3.5,4961,1.3,884,0.2,1307,0.2,5300,0.8,-,-
1,4,0,0,0,内職収入,1062,0.2,80,-,-,1564,0.6,707,0.2,1234,0.3,-,-,-,-,3932,0.4
1,3,0,0,0,他の経常収入,3386,0.7,85.6,1061,1.4,2066,0.8,10800,2.9,307,0.1,7554,1.4,-,-,1762,0.2
1,4,0,0,0,財産収入,1273,0.3,653.3,-,-,-,-,5687,1.5,-,-,1378,0.3,-,-,1762,0.2
1,4,0,0,0,社会保障給付,1883,0.4,13.8,-,-,2066,0.8,5113,1.4,-,-,5920,1.1,-,-,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1883,0.4,13.8,-,-,2066,0.8,5113,1.4,-,-,5920,1.1,-,-,-,-
1,4,0,0,0,仕送り金,230,0,...,1061,1.4,-,-,-,-,307,0.1,256,0,-,-,-,-
1,2,0,0,0,特別収入,5076,1.1,-10.1,994,1.3,8387,3.2,5855,1.6,1565,0.4,9549,1.8,1828,0.3,7312,0.8
1,3,0,0,0,受贈金,2499,0.5,-29.8,521,0.7,1177,0.4,3233,0.9,539,0.1,5225,1,1029,0.2,5707,0.6
1,3,0,0,0,他の特別収入,2577,0.6,23.5,473,0.6,7210,2.7,2623,0.7,1025,0.2,4324,0.8,800,0.1,1605,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),456183,-,-14.6,246176,-,497845,-,320020,-,414935,-,540236,-,500665,-,672368,-
1,2,0,0,0,預貯金引出,382048,-,-9.7,220306,-,440374,-,277015,-,347558,-,409524,-,423453,-,555866,-
1,2,0,0,0,保険金,2062,-,34,-,-,-,-,-,-,-,-,1435,-,9756,-,3218,-
1,3,0,0,0,個人・企業年金保険金,1602,-,...,-,-,-,-,-,-,-,-,1435,-,9756,-,-,-
1,3,0,0,0,他の保険金,460,-,-70.1,-,-,-,-,-,-,-,-,-,-,-,-,3218,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,244,-,...,-,-,104,-,-,-,-,-,1336,-,257,-,-,-
1,2,0,0,0,分割払購入借入金,10688,-,...,4,-,294,-,1365,-,2,-,72330,-,-,-,300,-
1,2,0,0,0,一括払購入借入金,61103,-,-3.2,25856,-,56995,-,41608,-,67337,-,55612,-,67157,-,112921,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,37,-,-93.9,10,-,78,-,32,-,37,-,-,-,41,-,64,-
1,1,0,0,0,繰入金,81369,-,5.5,54272,-,60232,-,68445,-,94282,-,73517,-,92789,-,125629,-
2,0,0,0,0,支払,1003743,-,-8.9,378191,-,822686,-,760841,-,946072,-,1152282,-,1233877,-,1723960,-
2,1,0,0,0,実支出,473108,-,-13.2,232247,-,480955,-,320522,-,416044,-,532788,-,556597,-,771085,-
2,2,0,0,0,生計支出,379085,-,-14.6,220169,-,451341,-,267768,-,330451,-,426030,-,423846,-,533920,-
