項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,740,-,-,106,-,101,-,105,-,108,-,110,-,104,-,106,-
0,0,0,0,0,世帯人員,2.96,-,-,2.56,-,2.74,-,2.86,-,2.94,-,3.1,-,3.22,-,3.3,-
0,0,0,0,0,有業人員,1.28,-,-,0.9,-,1.09,-,1.37,-,1.32,-,1.48,-,1.32,-,1.52,-
0,0,0,0,0,世帯主平均年齢,59.6,-,-,63.8,-,62.6,-,61.6,-,60.5,-,56,-,56.4,-,56.3,-
2,2,0,0,0,生計支出,312996,-,-4.5,112367,-,171303,-,225598,-,265004,-,319777,-,397180,-,697233,-
2,3,0,0,0,消費支出,311908,100,-4.5,112367,100,171303,100,225598,100,265004,100,319777,100,397180,100,689637,100
2,4,1,0,0,食料,83542,26.8,1.6,50670,45.1,62436,36.4,75715,33.6,81252,30.7,89866,28.1,108146,27.2,116278,16.9
2,5,1,1,0,穀類,6287,2,-0.2,4952,4.4,5776,3.4,6506,2.9,6008,2.3,6866,2.1,7280,1.8,6605,1
2,6,1,1,1,米類,1925,0.6,-6.9,1899,1.7,1881,1.1,1863,0.8,1720,0.6,2079,0.7,2531,0.6,1502,0.2
2,6,1,1,2,パン,2663,0.9,5.9,1707,1.5,2498,1.5,2799,1.2,2578,1,2771,0.9,2875,0.7,3400,0.5
2,6,1,1,3,めん類,1402,0.4,0.2,1157,1,1183,0.7,1448,0.6,1499,0.6,1676,0.5,1555,0.4,1294,0.2
2,6,1,1,4,他の穀類,297,0.1,-6.3,189,0.2,215,0.1,395,0.2,211,0.1,340,0.1,319,0.1,409,0.1
2,5,1,2,0,魚介類,6115,2,10,4158,3.7,5390,3.1,5590,2.5,6863,2.6,6293,2,7416,1.9,7077,1
2,6,1,2,1,生鮮魚介,3674,1.2,13.1,2554,2.3,3157,1.8,3154,1.4,4454,1.7,3860,1.2,4521,1.1,4011,0.6
2,6,1,2,2,塩干魚介,1144,0.4,8.2,776,0.7,971,0.6,1010,0.4,1124,0.4,1205,0.4,1407,0.4,1511,0.2
2,6,1,2,3,魚肉練製品,453,0.1,1.1,328,0.3,448,0.3,467,0.2,504,0.2,407,0.1,530,0.1,484,0.1
2,6,1,2,4,他の魚介加工品,844,0.3,4.7,499,0.4,813,0.5,959,0.4,781,0.3,821,0.3,957,0.2,1071,0.2
2,5,1,3,0,肉類,7085,2.3,12.5,4344,3.9,6047,3.5,7047,3.1,7209,2.7,8193,2.6,8634,2.2,8098,1.2
