項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,359,-,-,50,-,50,-,49,-,51,-,58,-,51,-,50,-
0,0,世帯人員,3.32,-,-,2.92,-,3.08,-,3.16,-,3.6,-,3.29,-,3.6,-,3.61,-
0,0,有業人員,1.6,-,-,1.59,-,1.7,-,1.53,-,1.51,-,1.6,-,1.53,-,1.78,-
0,0,世帯主平均年齢,48.7,-,-,52.3,-,53.3,-,47.1,-,45.3,-,46.3,-,47.4,-,49.1,-
0,0,消費支出,372079,-,-0.6,220169,-,451341,-,267768,-,330451,-,426030,-,385845,-,522945,-
0,0,公共的料金,105985,28.5,-14.4,54881,24.9,74482,16.5,91756,34.3,89844,27.2,134210,31.5,139885,36.3,155782,29.8
1,0,公共料金等,64802,17.4,4.5,38609,17.5,50768,11.2,59208,22.1,51549,15.6,67903,15.9,102476,26.6,82624,15.8
1,1,米,1882,0.5,-12.6,1669,0.8,1400,0.3,1789,0.7,1889,0.6,2069,0.5,2190,0.6,2161,0.4
1,1,食塩,33,0,-13.2,5,0,62,0,20,0,23,0,24,0,66,0,34,0
1,1,学校給食,1640,0.4,45.4,1044,0.5,838,0.2,1437,0.5,2612,0.8,2116,0.5,1189,0.3,2228,0.4
1,1,公営家賃,1192,0.3,-34.3,1487,0.7,2137,0.5,3332,1.2,-,-,1382,0.3,-,-,-,-
1,1,電気代,11246,3,-10.1,9517,4.3,11072,2.5,10018,3.7,12179,3.7,9492,2.2,14334,3.7,12107,2.3
1,1,都市ガス,3765,1,17.3,3242,1.5,3356,0.7,3206,1.2,3840,1.2,3442,0.8,4289,1.1,4978,1
1,1,上下水道料,4377,1.2,-4,2019,0.9,4374,1,4371,1.6,4130,1.2,5563,1.3,5359,1.4,4783,0.9
1,1,医科診療代,3043,0.8,-11.3,2628,1.2,2846,0.6,8617,3.2,1030,0.3,2480,0.6,2437,0.6,1191,0.2
1,1,歯科診療代,4738,1.3,112.1,607,0.3,686,0.2,982,0.4,807,0.2,3680,0.9,24334,6.3,2005,0.4
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1111,0.3,7.6,-,-,3756,0.8,636,0.2,-,-,-,-,3416,0.9,-,-
1,1,鉄道運賃,2658,0.7,-31.4,2725,1.2,2552,0.6,1121,0.4,1668,0.5,3224,0.8,2653,0.7,4675,0.9
1,1,鉄道通学定期代,737,0.2,-57.7,986,0.4,162,0,489,0.2,278,0.1,589,0.1,759,0.2,1897,0.4
1,1,鉄道通勤定期代,6436,1.7,106.9,732,0.3,907,0.2,2919,1.1,1147,0.3,10869,2.6,15257,4,13093,2.5
1,1,バス代,538,0.1,-10.8,348,0.2,509,0.1,448,0.2,335,0.1,330,0.1,556,0.1,1240,0.2
1,1,バス通学定期代,545,0.1,40.1,-,-,1118,0.2,-,-,521,0.2,398,0.1,1166,0.3,620,0.1
1,1,バス通勤定期代,222,0.1,170.7,-,-,-,-,148,0.1,1017,0.3,-,-,27,0,357,0.1
1,1,タクシー代,581,0.2,-33.8,351,0.2,496,0.1,272,0.1,585,0.2,578,0.1,457,0.1,1328,0.3
