区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,106,-,110,-,106,-,109,-,104,-,110,-,103,-
0,0,世帯人員,3,-,-,2.59,-,2.8,-,2.98,-,2.93,-,3.12,-,3.31,-,3.25,-
0,0,有業人員,1.3,-,-,1.04,-,1.07,-,1.21,-,1.45,-,1.35,-,1.46,-,1.51,-
0,0,世帯主平均年齢,58.5,-,-,63.3,-,61.8,-,58.9,-,57.6,-,56.6,-,55.1,-,56.1,-
0,0,消費支出,295167,100,0.6,107399,100,163783,100,198448,100,247040,100,294545,100,367946,100,684926,100
1,0,商品,158755,53.8,4,78898,73.5,102858,62.8,122351,61.7,140998,57.1,167486,56.9,191253,52,306642,44.8
1,1,耐久財,17929,6.1,28.5,1185,1.1,2236,1.4,2418,1.2,5336,2.2,11234,3.8,14916,4.1,87869,12.8
1,2,半耐久財,26241,8.9,-2.9,8061,7.5,9805,6,18850,9.5,18203,7.4,29937,10.2,38996,10.6,59682,8.7
1,3,非耐久財,114585,38.8,2.6,69652,64.9,90817,55.4,101083,50.9,117459,47.5,126315,42.9,137341,37.3,159091,23.2
1,0,サービス,136412,46.2,-3.1,28500,26.5,60925,37.2,76098,38.3,106041,42.9,127059,43.1,176693,48,378284,55.2
2,0,食料,87818,29.8,2.8,52771,49.1,65547,40,73894,37.2,88643,35.9,100622,34.2,109544,29.8,123466,18
2,3,非耐久財,68107,23.1,3.6,45889,42.7,54769,33.4,61339,30.9,68778,27.8,76000,25.8,82456,22.4,87374,12.8
2,4,サービス,19711,6.7,0.1,6882,6.4,10778,6.6,12554,6.3,19865,8,24623,8.4,27088,7.4,36092,5.3
2,0,住居,19947,6.8,-32.1,4344,4,9693,5.9,12828,6.5,11539,4.7,20585,7,33257,9,47223,6.9
2,1,耐久財,1399,0.5,-62.5,-,-,-,-,-,-,-,-,904,0.3,1160,0.3,7700,1.1
2,2,半耐久財,254,0.1,3.3,80,0.1,115,0.1,180,0.1,387,0.2,244,0.1,363,0.1,407,0.1
2,4,サービス,18294,6.2,-28,4264,4,9579,5.8,12648,6.4,11152,4.5,19437,6.6,31734,8.6,39115,5.7
2,0,光熱・水道（非耐久財）,22738,7.7,4.1,12959,12.1,19279,11.8,20819,10.5,25705,10.4,24950,8.5,25195,6.8,30187,4.4
2,0,家具・家事用品,13236,4.5,9.7,3915,3.6,5521,3.4,8205,4.1,9707,3.9,12537,4.3,12963,3.5,39682,5.8
2,1,耐久財,6281,2.1,45.6,729,0.7,1338,0.8,1398,0.7,2152,0.9,5014,1.7,5009,1.4,28229,4.1
2,2,半耐久財,3422,1.2,-2.9,1513,1.4,1710,1,3441,1.7,3702,1.5,3931,1.3,3693,1,5955,0.9
2,3,非耐久財,2723,0.9,-4.3,1391,1.3,2010,1.2,2701,1.4,2730,1.1,2821,1,3541,1,3859,0.6
2,4,サービス,809,0.3,-41.5,281,0.3,463,0.3,665,0.3,1123,0.5,771,0.3,720,0.2,1639,0.2
2,0,被服及び履物,17466,5.9,1.1,5473,5.1,5767,3.5,12023,6.1,12999,5.3,19431,6.6,24823,6.7,41640,6.1
2,2,半耐久財,15205,5.2,-0.9,5044,4.7,5104,3.1,11212,5.6,10365,4.2,17764,6,22440,6.1,34424,5
2,4,サービス,2261,0.8,17.7,429,0.4,663,0.4,811,0.4,2634,1.1,1667,0.6,2383,0.6,7216,1.1
2,0,保健医療,11874,4,-21.4,4330,4,8621,5.3,11229,5.7,11077,4.5,11901,4,16551,4.5,19349,2.8
2,1,耐久財,714,0.2,-25.8,36,0,86,0.1,104,0.1,923,0.4,370,0.1,1399,0.4,2075,0.3
2,2,半耐久財,165,0.1,-79.2,86,0.1,34,0,159,0.1,65,0,279,0.1,153,0,379,0.1
2,3,非耐久財,4511,1.5,-0.3,2193,2,3849,2.4,4860,2.4,4473,1.8,4199,1.4,5691,1.5,6292,0.9
2,4,サービス,6484,2.2,-26.6,2016,1.9,4652,2.8,6106,3.1,5616,2.3,7053,2.4,9308,2.5,10603,1.5
2,0,交通・通信,35193,11.9,11.9,6922,6.4,15274,9.3,21326,10.7,27935,11.3,34224,11.6,43443,11.8,96902,14.1
2,1,耐久財,5841,2,380.3,76,0.1,278,0.2,649,0.3,603,0.2,1329,0.5,132,0,37682,5.5
