項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,871,-,1189,-,1711,-,1448,-,1889,-,1206,-,964,-,722,-
0,0,0,0,0,調査世帯数,361,-,31,-,44,-,65,-,53,-,65,-,44,-,34,-,25,-
0,0,0,0,0,世帯人員,3.39,-,3.26,-,3.61,-,3.54,-,3.54,-,3.78,-,3.26,-,2.77,-,2.46,-
0,0,0,0,0,有業人員,1.68,-,1.38,-,1.44,-,1.51,-,1.56,-,2.06,-,1.76,-,1.96,-,1.64,-
0,0,0,0,0,世帯主平均年齢,48.7,-,31.2,-,36.9,-,42.1,-,46.8,-,52,-,56.7,-,62.1,-,68.8,-
1,0,0,0,0,受取,1074522,-,703516,-,1018549,-,1083517,-,1085699,-,1209237,-,1097680,-,1015600,-,1258226,-
1,1,0,0,0,実収入,553050,100,409488,100,593386,100,570104,100,565172,100,560697,100,546113,100,473251,100,693264,100
1,2,0,0,0,経常収入,529882,95.8,382517,93.4,589832,99.4,565899,99.3,548535,97.1,552236,98.5,543374,99.5,470075,99.3,485150,70
1,3,0,0,0,勤め先収入,499354,90.3,376476,91.9,582884,98.2,557071,97.7,544391,96.3,539724,96.3,504861,92.4,386578,81.7,318899,46
1,4,0,0,0,世帯主収入,438760,79.3,352135,86,511850,86.3,486051,85.3,477315,84.5,476147,84.9,439188,80.4,324631,68.6,287517,41.5
1,6,0,0,0,うち男,410308,74.2,340984,83.3,481972,81.2,458774,80.5,457467,80.9,417422,74.4,424006,77.6,318234,67.2,248072,35.8
1,5,0,0,0,定期収入,421163,76.2,317529,77.5,489691,82.5,458218,80.4,464029,82.1,456049,81.3,433265,79.3,317814,67.2,286207,41.3
1,5,0,0,0,臨時収入,6511,1.2,26388,6.4,7734,1.3,5932,1,5030,0.9,4369,0.8,5923,1.1,95,0,-,-
1,5,0,0,0,賞与,11086,2,8218,2,14425,2.4,21901,3.8,8256,1.5,15730,2.8,-,-,6722,1.4,1310,0.2
1,4,0,0,0,世帯主の配偶者の収入,54228,9.8,24341,5.9,66758,11.3,71020,12.5,64186,11.4,59395,10.6,49500,9.1,45437,9.6,16047,2.3
1,6,0,0,0,うち女,53327,9.6,24341,5.9,66758,11.3,65753,11.5,64186,11.4,59395,10.6,49500,9.1,45437,9.6,16047,2.3
1,4,0,0,0,他の世帯員収入,6367,1.2,-,-,4276,0.7,-,-,2889,0.5,4182,0.7,16173,3,16509,3.5,15336,2.2
1,3,0,0,0,事業・内職収入,1758,0.3,4903,1.2,506,0.1,2644,0.5,-,-,1993,0.4,1019,0.2,1020,0.2,3051,0.4
1,4,0,0,0,家賃収入,295,0.1,843,0.2,-,-,-,-,-,-,-,-,1019,0.2,1020,0.2,-,-
1,4,0,0,0,他の事業収入,379,0.1,1686,0.4,-,-,1354,0.2,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,1084,0.2,2374,0.6,506,0.1,1290,0.2,-,-,1993,0.4,-,-,-,-,3051,0.4
1,3,0,0,0,他の経常収入,28771,5.2,1138,0.3,6442,1.1,6184,1.1,4145,0.7,10520,1.9,37493,6.9,82477,17.4,163200,23.5
1,4,0,0,0,財産収入,277,0.1,-,-,5,0,-,-,418,0.1,0,0,1662,0.3,161,0,-,-
1,4,0,0,0,社会保障給付,28281,5.1,-,-,6437,1.1,6184,1.1,3204,0.6,10520,1.9,35832,6.6,82316,17.4,162685,23.5
1,5,0,0,0,公的年金給付,25132,4.5,-,-,1501,0.3,6184,1.1,-,-,-,-,35832,6.6,81151,17.1,162685,23.5
1,5,0,0,0,他の社会保障給付,3150,0.6,-,-,4936,0.8,-,-,3204,0.6,10520,1.9,-,-,1164,0.2,-,-
1,4,0,0,0,仕送り金,212,0,1138,0.3,-,-,-,-,523,0.1,-,-,-,-,-,-,515,0.1
1,2,0,0,0,特別収入,23168,4.2,26971,6.6,3554,0.6,4205,0.7,16637,2.9,8461,1.5,2740,0.5,3176,0.7,208113,30
1,3,0,0,0,受贈金,20944,3.8,24867,6.1,3017,0.5,2453,0.4,12900,2.3,4039,0.7,1818,0.3,1622,0.3,207555,29.9
1,3,0,0,0,他の特別収入,2224,0.4,2104,0.5,537,0.1,1752,0.3,3737,0.7,4422,0.8,921,0.2,1554,0.3,558,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),454110,-,233436,-,377759,-,454268,-,459196,-,582288,-,481039,-,445804,-,466362,-
1,2,0,0,0,預貯金引出,389878,-,194145,-,307933,-,410182,-,417746,-,532490,-,426680,-,290240,-,355505,-
1,2,0,0,0,保険金,1734,-,-,-,-,-,-,-,-,-,-,-,2082,-,1379,-,18691,-
1,3,0,0,0,個人・企業年金保険金,1734,-,-,-,-,-,-,-,-,-,-,-,2082,-,1379,-,18691,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,37,-,-,-,-,-,215,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,4156,-,-,-,677,-,2265,-,15,-,-,-,-,-,681,-,50121,-
1,2,0,0,0,一括払購入借入金,57986,-,38705,-,69149,-,41067,-,41357,-,48926,-,52277,-,153505,-,42045,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,319,-,586,-,-,-,539,-,78,-,871,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,67362,-,60592,-,47404,-,59145,-,61330,-,66252,-,70528,-,96545,-,98600,-
2,0,0,0,0,支払,1074522,-,703516,-,1018549,-,1083517,-,1085699,-,1209237,-,1097680,-,1015600,-,1258226,-
2,1,0,0,0,実支出,470954,-,296526,-,388976,-,415707,-,499170,-,606322,-,518873,-,485329,-,437409,-
2,2,0,0,0,生計支出,367585,-,227494,-,287789,-,303781,-,389477,-,493196,-,382599,-,404974,-,371713,-
2,3,0,0,0,消費支出,367585,100,227494,100,287789,100,303781,100,389477,100,493196,100,382599,100,404974,100,371713,100
2,4,1,0,0,食料,77124,21,48884,21.5,69231,24.1,78734,25.9,86403,22.2,78915,16,84223,22,83105,20.5,77256,20.8
2,5,1,1,0,穀類,6169,1.7,4030,1.8,6994,2.4,6251,2.1,6570,1.7,6629,1.3,6318,1.7,6548,1.6,4436,1.2
2,6,1,1,1,米類,1629,0.4,440,0.2,1894,0.7,1698,0.6,1815,0.5,1837,0.4,1449,0.4,1841,0.5,1563,0.4
2,6,1,1,2,パン,2919,0.8,2238,1,3148,1.1,2564,0.8,3053,0.8,3076,0.6,3247,0.8,3656,0.9,1997,0.5
2,6,1,1,3,めん類,1240,0.3,1064,0.5,1384,0.5,1477,0.5,1265,0.3,1364,0.3,1304,0.3,898,0.2,630,0.2
2,6,1,1,4,他の穀類,381,0.1,288,0.1,567,0.2,512,0.2,437,0.1,351,0.1,318,0.1,153,0,246,0.1
2,5,1,2,0,魚介類,5463,1.5,2692,1.2,3682,1.3,4727,1.6,5603,1.4,6034,1.2,6596,1.7,6532,1.6,8383,2.3
2,6,1,2,1,生鮮魚介,3315,0.9,1738,0.8,2129,0.7,2503,0.8,3335,0.9,3500,0.7,4166,1.1,4340,1.1,5780,1.6
2,6,1,2,2,塩干魚介,989,0.3,378,0.2,807,0.3,1030,0.3,1165,0.3,1127,0.2,1087,0.3,971,0.2,1073,0.3
2,6,1,2,3,魚肉練製品,415,0.1,250,0.1,224,0.1,412,0.1,421,0.1,551,0.1,544,0.1,363,0.1,426,0.1
2,6,1,2,4,他の魚介加工品,744,0.2,327,0.1,522,0.2,783,0.3,682,0.2,856,0.2,799,0.2,857,0.2,1104,0.3
2,5,1,3,0,肉類,7431,2,4485,2,6176,2.1,7154,2.4,8716,2.2,7812,1.6,9450,2.5,7232,1.8,7030,1.9
2,6,1,3,1,生鮮肉,5847,1.6,3470,1.5,4762,1.7,5637,1.9,6859,1.8,6173,1.3,7621,2,5464,1.3,5664,1.5
2,6,1,3,2,加工肉,1584,0.4,1015,0.4,1414,0.5,1517,0.5,1856,0.5,1638,0.3,1829,0.5,1768,0.4,1367,0.4
2,5,1,4,0,乳卵類,3913,1.1,2688,1.2,4343,1.5,4078,1.3,4110,1.1,3963,0.8,4125,1.1,3750,0.9,3631,1
2,6,1,4,1,牛乳,1195,0.3,667,0.3,1128,0.4,1326,0.4,1318,0.3,1321,0.3,1541,0.4,893,0.2,875,0.2
2,6,1,4,2,乳製品,1921,0.5,1599,0.7,2431,0.8,1992,0.7,1862,0.5,1744,0.4,1659,0.4,2074,0.5,2118,0.6
2,6,1,4,3,卵,797,0.2,422,0.2,785,0.3,759,0.2,930,0.2,897,0.2,925,0.2,783,0.2,638,0.2
2,5,1,5,0,野菜・海藻,8987,2.4,4585,2,7838,2.7,8621,2.8,9572,2.5,9162,1.9,10599,2.8,9749,2.4,11721,3.2
2,6,1,5,1,生鮮野菜,6402,1.7,3352,1.5,5769,2,6279,2.1,7056,1.8,6387,1.3,7303,1.9,7006,1.7,7829,2.1
2,6,1,5,2,乾物・海藻,643,0.2,378,0.2,548,0.2,576,0.2,601,0.2,568,0.1,718,0.2,585,0.1,1507,0.4
2,6,1,5,3,大豆加工品,1019,0.3,498,0.2,955,0.3,923,0.3,1046,0.3,1087,0.2,1308,0.3,1031,0.3,1242,0.3
2,6,1,5,4,他の野菜・海藻加工品,924,0.3,357,0.2,566,0.2,843,0.3,869,0.2,1119,0.2,1270,0.3,1127,0.3,1143,0.3
2,5,1,6,0,果物,2316,0.6,991,0.4,2083,0.7,2081,0.7,2006,0.5,2467,0.5,2770,0.7,3006,0.7,3403,0.9
2,6,1,6,1,生鮮果物,2089,0.6,823,0.4,1758,0.6,1973,0.6,1800,0.5,2246,0.5,2451,0.6,2856,0.7,2974,0.8
2,6,1,6,2,果物加工品,227,0.1,169,0.1,325,0.1,108,0,206,0.1,221,0,319,0.1,151,0,429,0.1
2,5,1,7,0,油脂・調味料,2969,0.8,1849,0.8,3133,1.1,2716,0.9,3690,0.9,3535,0.7,3164,0.8,2391,0.6,2175,0.6
2,6,1,7,1,油脂,292,0.1,189,0.1,507,0.2,216,0.1,458,0.1,295,0.1,176,0,171,0,251,0.1
2,6,1,7,2,調味料,2678,0.7,1660,0.7,2626,0.9,2500,0.8,3232,0.8,3240,0.7,2988,0.8,2221,0.5,1924,0.5
2,5,1,8,0,菓子類,5964,1.6,4822,2.1,6200,2.2,5644,1.9,6773,1.7,6251,1.3,6409,1.7,5195,1.3,5621,1.5
2,5,1,9,0,調理食品,9087,2.5,5389,2.4,6282,2.2,9762,3.2,9109,2.3,10436,2.1,11891,3.1,8860,2.2,8609,2.3
2,6,1,9,1,主食的調理食品,3943,1.1,2405,1.1,3303,1.1,3588,1.2,4459,1.1,4590,0.9,5388,1.4,3480,0.9,3171,0.9
2,6,1,9,2,他の調理食品,5143,1.4,2984,1.3,2978,1,6174,2,4650,1.2,5846,1.2,6503,1.7,5379,1.3,5439,1.5
2,5,1,10,0,飲料,4255,1.2,2849,1.3,3985,1.4,4535,1.5,4763,1.2,4456,0.9,4910,1.3,4035,1,3389,0.9
2,6,1,10,1,茶類,1045,0.3,872,0.4,998,0.3,895,0.3,1312,0.3,1010,0.2,1213,0.3,753,0.2,1354,0.4
2,6,1,10,2,コーヒー・ココア,931,0.3,441,0.2,665,0.2,923,0.3,965,0.2,1343,0.3,1142,0.3,707,0.2,778,0.2
2,6,1,10,3,他の飲料,2279,0.6,1535,0.7,2321,0.8,2716,0.9,2486,0.6,2103,0.4,2555,0.7,2575,0.6,1257,0.3
2,5,1,11,0,酒類,2569,0.7,813,0.4,2433,0.8,3039,1,2877,0.7,2564,0.5,2316,0.6,3928,1,1808,0.5
2,5,1,12,0,外食,18001,4.9,13690,6,16083,5.6,20128,6.6,22614,5.8,15607,3.2,15676,4.1,21877,5.4,17049,4.6
2,6,1,12,1,一般外食,17613,4.8,13298,5.8,15625,5.4,19231,6.3,22147,5.7,15191,3.1,15676,4.1,21877,5.4,17049,4.6
2,6,1,12,2,学校給食,388,0.1,392,0.2,458,0.2,897,0.3,467,0.1,416,0.1,-,-,-,-,-,-
2,4,2,0,0,住居,35802,9.7,46307,20.4,32587,11.3,17465,5.7,23163,5.9,83363,16.9,21967,5.7,15156,3.7,23481,6.3
2,5,2,1,0,家賃地代,20434,5.6,45944,20.2,31877,11.1,15098,5,21345,5.5,16254,3.3,14716,3.8,5782,1.4,21670,5.8
2,5,2,2,0,設備修繕・維持,15368,4.2,364,0.2,710,0.2,2367,0.8,1819,0.5,67109,13.6,7251,1.9,9374,2.3,1811,0.5
2,6,2,2,1,設備材料,3284,0.9,309,0.1,263,0.1,199,0.1,174,0,12968,2.6,3914,1,2426,0.6,156,0
2,6,2,2,2,工事その他のサービス,12084,3.3,55,0,447,0.2,2168,0.7,1645,0.4,54141,11,3337,0.9,6948,1.7,1655,0.4
2,4,3,0,0,光熱・水道,24747,6.7,13140,5.8,21927,7.6,22361,7.4,27360,7,27797,5.6,30134,7.9,25167,6.2,26266,7.1
