項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,106,-,110,-,106,-,109,-,104,-,110,-,103,-
0,0,世帯人員,3,-,-,2.59,-,2.8,-,2.98,-,2.93,-,3.12,-,3.31,-,3.25,-
0,0,有業人員,1.3,-,-,1.04,-,1.07,-,1.21,-,1.45,-,1.35,-,1.46,-,1.51,-
0,0,世帯主平均年齢,58.5,-,-,63.3,-,61.8,-,58.9,-,57.6,-,56.6,-,55.1,-,56.1,-
0,0,消費支出,315568,-,-0.9,111772,-,171388,-,214991,-,262871,-,316903,-,398201,-,730637,-
0,0,公共的料金,87172,27.6,-2.6,31849,28.5,52869,30.8,62927,29.3,75607,28.8,82201,25.9,104269,26.2,199845,27.4
1,0,公共料金等,55156,17.5,-5,24424,21.9,38951,22.7,46172,21.5,55278,21,60261,19,69432,17.4,91321,12.5
1,1,米,2169,0.7,-15.6,1700,1.5,1640,1,2124,1,2331,0.9,2417,0.8,2476,0.6,2492,0.3
1,1,食塩,33,0,-5.7,40,0,26,0,24,0,29,0,40,0,30,0,46,0
1,1,学校給食,1372,0.4,40.6,330,0.3,694,0.4,1122,0.5,1778,0.7,1821,0.6,1930,0.5,1926,0.3
1,1,公営家賃,1248,0.4,-33,1480,1.3,950,0.6,1914,0.9,581,0.2,1548,0.5,2274,0.6,-,-
1,1,電気代,10312,3.3,9.4,5671,5.1,8354,4.9,9645,4.5,12137,4.6,11012,3.5,11676,2.9,13658,1.9
1,1,都市ガス,7242,2.3,7,4242,3.8,6711,3.9,6473,3,7984,3,7229,2.3,7927,2,10097,1.4
1,1,上下水道料,4630,1.5,-7.7,2710,2.4,3795,2.2,3719,1.7,4922,1.9,5676,1.8,5241,1.3,6330,0.9
1,1,医科診療代,2977,0.9,-10.4,1535,1.4,2455,1.4,3497,1.6,2938,1.1,2941,0.9,3418,0.9,4044,0.6
1,1,歯科診療代,1232,0.4,-45.6,298,0.3,766,0.4,713,0.3,925,0.4,1085,0.3,1227,0.3,3597,0.5
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,698,0.2,-47.1,-,-,-,-,775,0.4,-,-,2108,0.7,2008,0.5,-,-
1,1,鉄道運賃,3436,1.1,-5.5,544,0.5,2165,1.3,1993,0.9,3283,1.2,3302,1,5838,1.5,6898,0.9
1,1,鉄道通学定期代,48,0,-68.2,-,-,-,-,-,-,-,-,139,0,194,0,-,-
1,1,鉄道通勤定期代,1808,0.6,21.3,87,0.1,201,0.1,361,0.2,1892,0.7,2994,0.9,3637,0.9,3479,0.5
1,1,バス代,369,0.1,-26.8,46,0,224,0.1,160,0.1,382,0.1,460,0.1,727,0.2,583,0.1
1,1,バス通学定期代,46,0,0,-,-,-,-,-,-,-,-,63,0,25,0,232,0
1,1,バス通勤定期代,163,0.1,171.7,-,-,12,0,134,0.1,38,0,128,0,47,0,780,0.1
1,1,タクシー代,669,0.2,-34.3,273,0.2,500,0.3,533,0.2,656,0.2,715,0.2,938,0.2,1064,0.1
1,1,航空運賃,1150,0.4,119,-,-,-,-,-,-,-,-,353,0.1,1034,0.3,6637,0.9
1,1,郵便料,184,0.1,-0.5,69,0.1,155,0.1,251,0.1,194,0.1,301,0.1,167,0,150,0
1,1,固定電話通信料,2351,0.7,-7.9,1407,1.3,2168,1.3,2211,1,2368,0.9,2311,0.7,2970,0.7,3010,0.4
1,1,移動電話通信料,7160,2.3,-14.9,2346,2.1,4480,2.6,6437,3,7830,3,8377,2.6,10481,2.6,10143,1.4
1,1,ＮＨＫ放送受信料,1027,0.3,17.2,341,0.3,1106,0.6,457,0.2,1570,0.6,1435,0.5,1519,0.4,755,0.1
1,1,ケーブルテレビ受信料,1176,0.4,4.5,807,0.7,886,0.5,1141,0.5,1373,0.5,1001,0.3,1348,0.3,1674,0.2
1,1,他の受信料,126,0,-6.7,23,0,135,0.1,109,0.1,187,0.1,125,0,37,0,265,0
1,1,国公立小学校,569,0.2,36.1,13,0,407,0.2,380,0.2,694,0.3,958,0.3,627,0.2,900,0.1
1,1,国公立中学校,617,0.2,-21.4,105,0.1,283,0.2,173,0.1,473,0.2,765,0.2,825,0.2,1691,0.2
