,35,40,45,50,55,56,57,58,59,60,61,62,63,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
視覚障害幼稚部（人）,-,-,16,17,14,6,6,7,7,8,11,9,8,9,20,24,23,21,18,17,15,14,17,23,23,23,24,24,22,19,25,21
視覚障害小学部（人）,116,160,136,120,94,91,86,82,77,69,51,46,53,54,52,54,56,51,50,55,56,47,43,46,50,58,61,63,70,68,62,58
視覚障害中学部（人）,96,113,91,64,75,79,77,75,67,78,81,74,62,53,49,47,49,51,51,40,32,36,50,55,50,44,42,34,37,43,50,56
視覚障害高等部（人）,178,154,213,183,220,213,200,194,201,195,203,207,215,219,208,193,153,136,131,134,132,139,130,136,141,142,141,132,136,151,135,137
視覚障害計（人）,390,427,456,384,403,389,369,358,352,350,346,336,338,335,329,318,281,259,250,246,235,236,240,260,264,267,268,253,265,281,272,272
聴覚障害幼稚部（人）,202,141,232,216,183,159,149,119,111,105,105,126,134,114,108,123,138,138,87,89,94,98,93,85,88,93,107,111,98,107,99,107
聴覚障害小学部（人）,731,590,473,395,300,275,247,263,257,248,243,220,202,203,208,200,194,213,235,219,204,190,187,201,184,178,178,190,197,199,208,209
聴覚障害中学部（人）,371,363,286,232,191,173,176,159,164,139,135,130,132,143,135,130,109,93,92,107,123,114,105,99,125,120,114,88,100,113,122,121
聴覚障害高等部（人）,216,350,372,344,320,319,310,331,340,351,330,338,327,317,309,307,303,276,275,265,250,230,228,240,242,244,215,212,196,180,157,153
聴覚障害計（人）,1520,1444,1363,1187,994,926,882,872,872,843,813,814,795,777,760,760,744,720,689,680,671,632,613,625,639,635,614,601,591,599,586,590
肢体不自由幼稚部（人）,-,-,-,19,10,9,12,7,11,8,6,5,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
肢体不自由小学部（人）,250,497,726,887,1002,1012,1007,992,965,902,856,817,812,817,808,846,860,913,891,893,880,844,848,877,881,889,898,928,905,911,947,974
肢体不自由中学部（人）,86,262,242,384,514,548,553,544,542,586,591,598,549,511,470,456,437,405,417,441,495,517,507,493,476,496,488,491,503,497,503,489
肢体不自由高等部（人）,52,128,205,311,429,448,471,508,544,564,573,577,609,600,606,550,536,499,493,470,448,462,504,547,563,551,536,503,531,544,551,557
肢体不自由計（人）,388,887,1173,1601,1955,2017,2043,2051,2062,2060,2026,1997,1972,1932,1884,1852,1833,1817,1801,1804,1823,1823,1859,1917,1920,1936,1922,1922,1939,1952,2001,2020
知的障害幼稚部（人）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
知的障害小学部（人）,-,-,195,869,1130,1080,1014,973,951,906,870,815,786,773,751,749,728,773,802,865,900,967,1049,1067,1118,1186,1306,1391,1453,1560,1647,1761
知的障害中学部（人）,91,161,246,424,860,930,894,855,883,952,996,1010,969,896,868,802,790,743,737,705,684,680,714,767,838,931,960,961,1006,1043,1109,1174
知的障害高等部（人）,102,107,252,427,1117,1198,1370,1616,1829,1979,2172,2353,2604,2672,2703,2578,2470,2380,2261,2167,2100,2098,2085,2093,2080,2246,2322,2528,2690,2789,2808,2986
知的障害計（人）,193,268,693,1720,3107,3208,3278,3444,3663,3837,4038,4178,4359,4341,4322,4129,3988,3896,3800,3737,3684,3745,3848,3927,4036,4363,4588,4880,5149,5392,5564,5921
病弱幼稚部（人）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
病弱小学部（人）,144,66,58,80,54,74,68,67,57,47,46,35,40,36,39,30,36,28,24,18,19,26,22,22,17,23,35,19,27,26,31,18
病弱中学部（人）,56,53,88,46,60,60,64,61,60,65,64,82,91,80,60,76,68,71,77,63,55,52,51,60,44,50,47,38,40,38,25,21
病弱高等部（人）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,10
病弱計（人）,200,119,146,126,114,134,132,128,117,112,110,117,131,116,99,106,104,99,101,81,74,78,73,82,61,73,82,57,67,64,62,49
計幼稚部（人）,202,141,248,252,207,174,167,133,129,121,122,140,144,127,128,147,161,159,105,106,109,112,110,108,111,116,131,135,120,126,124,128
計小学部（人）,1241,1313,1588,2351,2580,2532,2422,2377,2307,2172,2066,1933,1893,1883,1858,1879,1874,1978,2002,2050,2059,2074,2149,2213,2250,2334,2478,2591,2652,2764,2895,3020
計中学部（人）,700,952,953,1150,1700,1790,1764,1694,1716,1820,1867,1894,1803,1683,1582,1511,1453,1363,1374,1356,1389,1399,1427,1474,1533,1641,1651,1612,1686,1734,1809,1861
計高等部（人）,548,739,1042,1265,2086,2178,2351,2649,2914,3089,3278,3475,3755,3808,3826,3628,3462,3291,3160,3036,2930,2929,2947,3016,3026,3183,3214,3375,3553,3664,3657,3843
計計（人）,2691,3145,3831,5018,6573,6674,6704,6853,7066,7202,7333,7442,7595,7501,7394,7165,6950,6791,6641,6548,6487,6514,6633,6811,6920,7274,7474,7713,8011,8288,8485,8852
