,20,21,22,23,24,25,26,27,,,,,,
視覚障害特別支援学校幼稚部（人）,19,25,25,25,25,25,25,25,,,,,,
視覚障害特別支援学校小学部（人）,52,65,66,67,68,68,68,67,,,,,,
視覚障害特別支援学校中学部（人）,53,50,50,50,50,50,50,50,,,,,,
視覚障害特別支援学校高等部（人）,134,141,141,134,133,129,129,129,,,,,,
視覚障害特別支援学校計（人）,258,281,282,276,276,272,272,271,,,,,,
聴覚障害特別支援学校幼稚部（人）,106,103,103,103,103,103,103,103,,,,,,
聴覚障害特別支援学校小学部（人）,208,221,222,224,224,224,224,222,,,,,,
聴覚障害特別支援学校中学部（人）,119,129,130,131,131,131,131,131,,,,,,
聴覚障害特別支援学校高等部（人）,153,165,166,166,167,166,166,166,,,,,,
聴覚障害特別支援学校計（人）,586,618,621,624,625,624,624,622,,,,,,
肢体不自由特別支援学校小学部（人）,834,849,886,900,885,897,848,791,,,,,,
肢体不自由特別支援学校中学部（人）,400,377,360,368,395,395,434,454,,,,,,
肢体不自由特別支援学校高等部（人）,455,400,392,383,377,360,368,395,,,,,,
肢体不自由特別支援学校訪問（人）,231,227,227,227,227,227,227,227,,,,,,
肢体不自由特別支援学校分教室（人）,162,159,159,159,159,159,159,159,,,,,,
肢体不自由特別支援学校計（人）,2082,2012,2024,2037,2043,2038,2036,2026,,,,,,
知的障害特別支援学校小学部（人）,1805,1742,1763,1775,1770,1766,1765,1755,,,,,,
知的障害特別支援学校中学部（人）,1236,1182,1211,1232,1243,1240,1239,1232,,,,,,
知的障害特別支援学校高等部（人）,3284,3114,3184,3237,3262,3254,3252,3235,,,,,,
知的障害特別支援学校訪問（人）,7,8,8,8,8,8,8,8,,,,,,
知的障害特別支援学校分教室（人）,57,68,-,-,-,-,-,-,,,,,,
知的障害特別支援学校計（人）,6389,6114,6166,6252,6283,6268,6264,6230,,,,,,
病弱特別支援学校小学部（人）,7,13,13,13,13,13,13,13,,,,,,
病弱特別支援学校中学部（人）,29,36,36,36,36,36,36,36,,,,,,
病弱特別支援学校高等部（人）,17,24,24,24,24,24,24,24,,,,,,
病弱特別支援学校分教室（人）,28,22,90,90,90,90,90,90,,,,,,
病弱特別支援学校計（人）,81,95,163,163,163,163,163,163,,,,,,
計幼稚部（人）,125,128,128,128,128,128,128,128,,,,,,
計小学部（人）,2906,2890,2950,2979,2960,2968,2918,2848,,,,,,
計中学部（人）,1837,1774,1787,1817,1855,1852,1890,1903,,,,,,
計高等部（人）,4043,3844,3907,3944,3963,3933,3939,3949,,,,,,
計訪問（人）,238,235,235,235,235,235,235,235,,,,,,
計分教室（人）,247,249,249,249,249,249,249,249,,,,,,
計計（人）,9396,9120,9256,9352,9390,9365,9359,9312,,,,,,
