全国地方公共団体コード,ID,地方公共団体名,年,月,戸籍謄抄本等,住民票の写し,印鑑証明,婚姻,離婚,出生,死亡,転入,転出,備考
134210,134210000001,東京都小笠原村,2022,04,41,233,49,1,0,0,0,138,94,
134210,134210000001,東京都小笠原村,2022,05,52,81,35,1,1,0,0,20,5,
134210,134210000001,東京都小笠原村,2022,06,30,121,38,1,1,0,0,15,23,
134210,134210000001,東京都小笠原村,2022,07,48,92,47,4,2,0,58,10,16,死亡うち56件高齢者消除
134210,134210000001,東京都小笠原村,2022,08,21,102,21,1,1,1,0,16,29,
134210,134210000001,東京都小笠原村,2022,09,42,86,40,2,0,0,2,15,12,
134210,134210000001,東京都小笠原村,2022,10,31,74,46,2,1,0,1,19,12,
134210,134210000001,東京都小笠原村,2022,11,32,88,34,1,0,1,0,15,10,
134210,134210000001,東京都小笠原村,2022,12,25,82,50,1,0,0,1,11,18,
134210,134210000001,東京都小笠原村,2023,01,30,87,61,3,1,1,1,16,18,
134210,134210000001,東京都小笠原村,2023,02,31,88,34,2,0,0,0,10,13,
134210,134210000001,東京都小笠原村,2023,03,50,157,73,2,1,0,1,51,109,
