5-(3)　　岡田港,,,,,
④　海上出入貨物,,,,,単位： トン
品　　　種　　　等,,コード,総　　数,移出,移入
総　　　　　　　数,,,"32,158","10,240","21,918"
【一般】,,,"32,158","10,240","21,918"
(1)　農水産品,,,"6,630","1,434","5,196"
　　　　麦,,11,‐,‐,‐
　　　　米,,21,29,‐,29
　　　　とうもろこし,,22,‐,‐,‐
　　　　豆類,,23,‐,‐,‐
　　　　その他雑穀,,24,‐,‐,‐
　　　　野菜・果物,,31,"1,140",‐,"1,140"
　　　　綿花,,41,‐,‐,‐
　　　　その他農産品,,51,"1,038","1,008",30
　　　　羊毛,,61,‐,‐,‐
　　　　その他畜産品,,71,"2,133",164,"1,969"
         水産品,,81,"2,290",262,"2,028"
(2)　林産品,,,270,1,269
　　　　原木,,91,‐,‐,‐
　　　　製材,,92,261,‐,261
　　　　樹脂類,,101,‐,‐,‐
　　　　木材チップ,,111,‐,‐,‐
　　　　その他林産品,,112,9,1,8
　　　　薪炭,,121,‐,‐,‐
(3)　鉱産品,,,"7,020",‐,"7,020"
　　　　石炭,,131,‐,‐,‐
　　　　鉄鉱石,,141,‐,‐,‐
　　　　金属鉱,,151,‐,‐,‐
　　　　砂利・砂,,161,"7,020",‐,"7,020"
　　　　石材,,162,‐,‐,‐
　　　　原油,,171,‐,‐,‐
　　　　りん鉱石,,181,‐,‐,‐
　　　　石灰石,,191,‐,‐,‐
　　　　原塩,,201,‐,‐,‐
　　　　非金属鉱物,,211,‐,‐,‐
(4)  金属機械工業品,,,"1,538",423,"1,115"
　　　　鉄鋼,,221,‐,,‐
　　　　鋼材,,222,‐,,‐
　　　　非鉄金属,,231,‐,,‐
　　　　金属製品,,241,507,22,485
　　　　鉄道車両,,251,‐,‐,‐
　　　　完成自動車,,252,540,192,348
　　　　その他輸送用車両,,253,309,98,211
　　　　二輪自動車,,254,182,111,71
　　　　自動車部品,,255,‐,,
　　　　その他輸送機械,,256,‐,,
　　　　産業機械,,261,‐,,
　　　　電気機械,,262,‐,‐,‐
　　　　測量・光学・医療用機械,,263,‐,‐,‐
　　　　事務用機器,,264,‐,‐,‐
　　　　その他機械,,265,‐,‐,‐
(5)　化学工業品,,,855,8,847
　　　　陶磁器,,271,‐,‐,‐
　　　　セメント,,281,380,‐,380
　　　　ガラス類,,291,‐,‐,‐
　　　　窯業品,,301,239,8,231
　　　　重油,,311,‐,‐,‐
　　　　揮発油,,320,‐,‐,‐
　　　　その他の石油,,321,23,‐,23
　　　　LNG（液化天然ガス）,,322,‐,‐,‐
　　　　LPG（液化石油ガス）,,323,213,‐,213
　　　　石油製品,,324,‐,‐,‐
　　　　コークス,,331,‐,‐,‐
　　　　石炭製品,,341,‐,‐,‐
　　　　化学薬品,,351,‐,‐,‐
　　　　化学肥料,,361,‐,‐,‐
"　　　　染料・塗料・合成樹脂
  　　　その他化学工業品",,371,‐,‐,‐
(6)　軽工業品,,,431,‐,431
　　　　紙、パルプ,,381,‐,‐,‐
　　　　糸及び紡績半製品,,391,‐,‐,‐
　　　　その他繊維工業品,,401,‐,‐,‐
　　　　砂糖,,411,‐,‐,‐
　　　　製造食品,,421,39,‐,39
　　　　飲料,,422,392,‐,392
　　　　水,,423,‐,‐,‐
　　　　たばこ,,424,‐,‐,‐
　　　　その他食料工業品,,425,‐,‐,‐
(7)　雑工業品,,,"1,180",423,757
　　　　がん具,,431,‐,‐,‐
　　  　衣服・身廻品・はきもの,,441,‐,‐,‐
"　       文房具・運動娯楽用品・
         楽器",,442,‐,‐,‐
　　　　家具装備品,,443,‐,‐,‐
　　　　その他日用品,,444,"1,180",423,757
　　　　ゴム製品,,451,‐,‐,‐
　　　　木製品,,461,‐,‐,‐
　　　　その他製造工業品,,471,‐,‐,‐
(8)　特殊品,,,"13,637","7,403","6,234"
　　　　金属くず,,481,‐,‐,‐
　　　　再利用資材,,491,26,23,3
　　　　動植物性製造飼肥料,,501,75,‐,75
　　　　廃棄物,,511,109,75,34
　　　　廃土砂,,512,52,47,5
　　　　輸送用容器,,521,478,392,86
　　　　取合せ品,,531,"12,897","6,866","6,031"
(9)　分類不能のもの,,541,597,548,49
【自航】,,,‐,‐,‐
