規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,550682,399546,371961,27585,151136,114423,106992,102533,4459,7431
５人以上,鉱業,605238,478902,448729,30173,126336,115821,115821,115616,205,0
５人以上,建設業,560202,393901,367383,26518,166301,177855,175887,169006,6881,1968
５人以上,製造業,616043,412037,385180,26857,204006,135894,123007,118218,4789,12887
５人以上,電気・ガス・熱供給・水道業,513074,494169,446014,48155,18905,216791,216791,206605,10186,0
５人以上,情報通信業,535146,397307,359663,37644,137839,135176,133754,120127,13627,1422
５人以上,運輸業,586007,386390,327074,59316,199617,135262,129731,115108,14623,5531
５人以上,卸売・小売業,600592,405137,387426,17711,195455,115529,102792,99322,3470,12737
５人以上,金融・保険業,554492,492383,461119,31264,62109,151958,150274,143530,6744,1684
５人以上,不動産業,604431,390655,372055,18600,213776,107719,100746,98360,2386,6973
５人以上,"飲食店,宿泊業",401306,304924,283790,21134,96382,81998,80712,76721,3991,1286
５人以上,"医療,福祉",490575,371186,349362,21824,119389,126309,120372,116720,3652,5937
５人以上,"教育,学習支援業",510983,433742,415479,18263,77241,102525,100795,99374,1421,1730
５人以上,複合サービス事業,525553,433259,403688,29571,92294,132107,130621,119509,11112,1486
５人以上,サービス業（他に分類されないもの）,503116,370488,342687,27801,132628,134297,123448,118564,4884,10849
30人以上,調査産業計,571372,422532,390468,32064,148840,131707,121314,115230,6084,10393
30人以上,鉱業,605238,478902,448729,30173,126336,115821,115821,115616,205,0
30人以上,建設業,598147,411782,379515,32267,186365,174192,173612,167146,6466,580
30人以上,製造業,653138,437924,406499,31425,215214,148074,135871,127882,7989,12203
30人以上,電気・ガス・熱供給・水道業,506545,506471,455696,50775,74,221102,221102,210476,10626,0
30人以上,情報通信業,552318,408584,366998,41586,143734,129987,129367,117231,12136,620
30人以上,運輸業,565845,387883,329469,58414,177962,147041,140335,124242,16093,6706
30人以上,卸売・小売業,620090,437069,415507,21562,183021,141792,118233,112916,5317,23559
30人以上,金融・保険業,579302,521234,488289,32945,58068,158973,157320,149416,7904,1653
30人以上,不動産業,641009,409785,383424,26361,231224,100502,93599,91883,1716,6903
30人以上,"飲食店,宿泊業",500540,373285,349131,24154,127255,92896,92353,86984,5369,543
30人以上,"医療,福祉",517283,384132,358223,25909,133151,140981,134887,130288,4599,6094
30人以上,"教育,学習支援業",530661,463709,442297,21412,66952,110800,109058,107750,1308,1742
30人以上,複合サービス事業,500897,465029,433596,31433,35868,143094,143094,128094,15000,0
30人以上,サービス業（他に分類されないもの）,514557,382048,349440,32608,132509,135529,124563,118769,5794,10966
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年７月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
