規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,364876,438166,242619,340524,408402,227294,319421,21103,24352,29764,15325
５人以上,鉱業,521960,563000,304279,481463,521603,268555,459863,21600,40497,41397,35724
５人以上,建設業,390864,418770,245893,385245,412656,242844,360055,25190,5619,6114,3049
５人以上,製造業,383802,435601,239410,378910,430264,235756,357002,21908,4892,5337,3654
５人以上,電気・ガス・熱供給・水道業,498004,524344,362429,497995,524336,362412,453497,44498,9,8,17
５人以上,情報通信業,412600,441070,308176,391261,419568,287436,357757,33504,21339,21502,20740
５人以上,運輸業,360764,379594,244859,351258,370809,230920,302903,48355,9506,8785,13939
５人以上,卸売・小売業,408082,518906,248085,324293,408725,202398,311305,12988,83789,110181,45687
５人以上,金融・保険業,470613,602650,302327,466203,598287,297856,438862,27341,4410,4363,4471
５人以上,不動産業,363160,423667,235321,346786,404374,225114,332106,14680,16374,19293,10207
５人以上,"飲食店,宿泊業",162946,223137,105318,161098,220305,104411,151012,10086,1848,2832,907
５人以上,"医療,福祉",300794,445189,260658,298730,443154,258586,283845,14885,2064,2035,2072
５人以上,"教育,学習支援業",355327,415956,278907,349178,409085,273668,337627,11551,6149,6871,5239
５人以上,複合サービス事業,364203,418523,228103,363392,417485,227861,342176,21216,811,1038,242
５人以上,サービス業（他に分類されないもの）,336863,397039,241752,329561,389707,234498,306938,22623,7302,7332,7254
30人以上,調査産業計,414731,480990,284063,380549,441521,260309,354414,26135,34182,39469,23754
30人以上,鉱業,521960,563000,304279,481463,521603,268555,459863,21600,40497,41397,35724
30人以上,建設業,410940,433854,253625,405520,428411,248365,374615,30905,5420,5443,5260
30人以上,製造業,419856,466106,269662,414129,460112,264803,387736,26393,5727,5994,4859
30人以上,電気・ガス・熱供給・水道業,511872,541209,367952,511862,541201,367935,464317,47545,10,8,17
30人以上,情報通信業,428630,454563,324974,404370,430574,299632,366873,37497,24260,23989,25342
30人以上,運輸業,369580,383694,269751,358553,373806,250668,309049,49504,11027,9888,19083
30人以上,卸売・小売業,516448,632384,316314,377008,461042,231945,360076,16932,139440,171342,84369
30人以上,金融・保険業,498987,630128,320406,495007,626272,316258,465773,29234,3980,3856,4148
30人以上,不動産業,399472,459476,256987,373500,430169,238934,352334,21166,25972,29307,18053
30人以上,"飲食店,宿泊業",233824,304088,141997,229457,298503,139222,213498,15959,4367,5585,2775
30人以上,"医療,福祉",335091,452790,298399,332588,450384,295866,312520,20068,2503,2406,2533
30人以上,"教育,学習支援業",403745,456243,324044,395963,448050,316887,381564,14399,7782,8193,7157
30人以上,複合サービス事業,393533,426109,236808,392500,424884,236699,368139,24361,1033,1225,109
30人以上,サービス業（他に分類されないもの）,351280,413497,248432,342976,405286,239974,316848,26128,8304,8211,8458
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年９月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
