規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.5,20.1,18.4,154.1,165,135.7,142.7,151.4,128.1,11.4,13.6,7.6
５人以上,鉱業,19.5,19.7,18.8,156.6,159.4,143.6,143,145.1,133.2,13.6,14.3,10.4
５人以上,建設業,21.4,21.7,19.9,179.5,183.1,159,164.2,166.7,150,15.3,16.4,9
５人以上,製造業,20.4,20.6,19.7,164.8,170.3,149,153.1,157.2,141.4,11.7,13.1,7.6
５人以上,電気・ガス・熱供給・水道業,19.4,19.7,18.2,160.2,163.7,144,147.6,150.2,135.2,12.6,13.5,8.8
５人以上,情報通信業,19.6,19.7,19.1,168.1,171.4,155.9,149.3,151.4,141.5,18.8,20,14.4
５人以上,運輸業,20.5,20.7,19.2,177.8,182.5,147.9,156,159.2,135.9,21.8,23.3,12
５人以上,卸売・小売業,19.7,20.2,18.8,150.6,161.8,133.8,143.2,153.3,128.1,7.4,8.5,5.7
５人以上,金融・保険業,19.5,20,18.9,157.7,163.4,150.7,143.2,147.8,137.5,14.5,15.6,13.2
５人以上,不動産業,20.6,21.2,19.4,165.3,172.9,146.9,154.4,161,138.5,10.9,11.9,8.4
５人以上,"飲食店,宿泊業",16.1,17.3,15,111.6,132,92.8,106.9,125,90.2,4.7,7,2.6
５人以上,"医療,福祉",18.6,18.7,18.5,133,140.9,130.9,126.7,134.7,124.5,6.3,6.2,6.4
５人以上,"教育,学習支援業",18.1,18.6,17.5,132.5,135.7,128.6,126.4,129.3,122.9,6.1,6.4,5.7
５人以上,複合サービス事業,19.2,19.2,19.2,160.3,166.4,144.2,148.8,154.1,135,11.5,12.3,9.2
５人以上,サービス業（他に分類されないもの）,19.7,20.2,18.9,158.5,167.1,144.7,145.5,151.8,135.4,13,15.3,9.3
30人以上,調査産業計,19.6,20,18.8,158.5,166.1,143.5,145.1,150.9,133.7,13.4,15.2,9.8
30人以上,鉱業,19.5,19.7,18.8,156.6,159.4,143.6,143,145.1,133.2,13.6,14.3,10.4
30人以上,建設業,21.1,21.3,19.7,178.3,180.7,161.5,161.7,163.3,150.2,16.6,17.4,11.3
30人以上,製造業,20,20.1,19.4,164.1,167.9,151.6,150.9,153.7,141.7,13.2,14.2,9.9
30人以上,電気・ガス・熱供給・水道業,19.4,19.7,18.1,160.1,163.7,143.7,147.2,150,134.5,12.9,13.7,9.2
30人以上,情報通信業,19.3,19.5,18.8,166.6,169.8,154.1,146.2,148.5,137.4,20.4,21.3,16.7
30人以上,運輸業,20.3,20.5,18.7,177.2,181.3,147.9,155.4,158.4,134.1,21.8,22.9,13.8
30人以上,卸売・小売業,19.9,20.2,19.5,155.4,162.9,142.7,146.8,153.3,135.7,8.6,9.6,7
30人以上,金融・保険業,19.5,19.9,18.9,158.2,162.4,152.4,142.8,146.7,137.4,15.4,15.7,15
30人以上,不動産業,20.1,20.5,19.1,161.9,168.4,146.5,148,153.8,134.5,13.9,14.6,12
30人以上,"飲食店,宿泊業",17.4,18.4,16.1,132.2,148.4,110.5,124.1,138.4,105.1,8.1,10,5.4
30人以上,"医療,福祉",18.7,18.4,18.8,139.2,141,138.7,132,133.4,131.6,7.2,7.6,7.1
30人以上,"教育,学習支援業",18.7,19.2,18,137.9,140.8,133.2,130.5,133.6,125.7,7.4,7.2,7.5
30人以上,複合サービス事業,19.2,19.2,19.5,163.3,168.6,138,150.6,155.3,128.2,12.7,13.3,9.8
30人以上,サービス業（他に分類されないもの）,19.6,20.1,18.9,159.8,168.4,145.8,145.2,151.4,135,14.6,17,10.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年６月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
