規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6623505,4154909,2468596,94368,46579,47789,126164,66788,59376,6591709,4134700,2457009,19.7,10.2,35.6
５人以上,鉱業,2088,1718,370,29,27,2,14,12,2,2103,1733,370,1.9,0.1,10
５人以上,建設業,357627,301995,55632,3560,2662,898,4478,4049,429,356709,300608,56101,4,1.8,15.4
５人以上,製造業,731716,540149,191567,7524,4813,2711,7451,4829,2622,731789,540133,191656,9.4,3,27.4
５人以上,電気・ガス・熱供給・水道業,38070,31799,6271,122,105,17,611,436,175,37581,31468,6113,7.2,5.7,14.9
５人以上,情報通信業,620689,486137,134552,3942,3141,801,8001,5370,2631,616630,483908,132722,4.9,2.1,15.4
５人以上,運輸業,324811,279518,45293,3881,3376,505,5498,4358,1140,323194,278536,44658,10,7.2,27.5
５人以上,卸売・小売業,1452264,864982,587282,20908,9373,11535,28287,13814,14473,1444885,860541,584344,26.1,11.7,47.3
５人以上,金融・保険業,405903,226831,179072,3847,1640,2207,6019,3102,2917,403731,225369,178362,6.4,1.4,12.7
５人以上,不動産業,115319,79006,36313,1162,696,466,2175,1322,853,114306,78380,35926,13.5,6.1,29.6
５人以上,"飲食店,宿泊業",487332,241493,245839,13609,5910,7699,19737,10900,8837,481204,236503,244701,63.4,49.6,76.8
５人以上,"医療,福祉",418818,92626,326192,8105,1619,6486,9158,2355,6803,417765,91890,325875,29.4,20,32.1
５人以上,"教育,学習支援業",360931,201660,159271,4245,2510,1735,7160,3783,3377,358016,200387,157629,22.9,18.9,27.9
５人以上,複合サービス事業,55397,39753,15644,432,218,214,597,515,82,55232,39456,15776,19.6,11,41.1
５人以上,サービス業（他に分類されないもの）,1252540,767242,485298,23002,10489,12513,26978,11943,15035,1248564,765788,482776,16.7,10.7,26.3
30人以上,調査産業計,4469516,2969554,1499962,53116,28391,24725,68769,36741,32028,4453863,2961204,1492659,13.6,6.7,27.2
30人以上,鉱業,2088,1718,370,29,27,2,14,12,2,2103,1733,370,1.9,0.1,10
30人以上,建設業,216832,189415,27417,1377,1202,175,2217,1841,376,215992,188776,27216,2.6,1.1,12.8
30人以上,製造業,524334,401311,123023,4833,3239,1594,5056,3644,1412,524111,400906,123205,6.1,1.7,20.5
30人以上,電気・ガス・熱供給・水道業,35215,29169,6046,122,105,17,611,436,175,34726,28838,5888,7.5,6.2,13.6
30人以上,情報通信業,520833,415727,105106,3149,2492,657,6424,4231,2193,517558,413988,103570,4.4,1.8,14.8
30人以上,運輸業,256620,224474,32146,2834,2507,327,3849,3292,557,255605,223689,31916,9.8,7.7,24.5
30人以上,卸売・小売業,842929,540718,302211,8998,4064,4934,12348,6466,5882,839579,538316,301263,17.6,5.5,39.3
30人以上,金融・保険業,335749,193648,142101,2940,1590,1350,4150,2806,1344,334539,192432,142107,6,1.4,12.1
30人以上,不動産業,67149,47133,20016,667,433,234,835,465,370,66981,47101,19880,11.3,6,23.7
30人以上,"飲食店,宿泊業",178332,101663,76669,5874,2382,3492,6021,3354,2667,178185,100691,77494,50.5,34.9,70.7
30人以上,"医療,福祉",265547,62536,203011,4535,715,3820,4314,679,3635,265768,62572,203196,22.1,17.6,23.4
30人以上,"教育,学習支援業",271017,163293,107724,1708,1075,633,2635,809,1826,270090,163559,106531,17.5,14.7,21.9
30人以上,複合サービス事業,39151,32402,6749,227,170,57,309,227,82,39069,32345,6724,18.4,12.8,45.4
30人以上,サービス業（他に分類されないもの）,913720,566347,347373,15823,8390,7433,19986,8479,11507,909557,566258,343299,15.1,9.4,24.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年８月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
