規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5167804,75324,79498,5164365,1322673,55587,55888,1321637
５人以上,鉱業,2044,17,33,2028,39,0,0,39
５人以上,建設業,332225,2572,3323,331474,14675,274,298,14651
５人以上,製造業,657195,7028,6537,657688,64546,1862,1919,64487
５人以上,電気・ガス・熱供給・水道業,35791,192,89,35895,3361,33,32,3361
５人以上,情報通信業,573970,6890,6347,574512,29452,2867,776,31544
５人以上,運輸業,285722,4960,4251,286432,39495,798,1158,39134
５人以上,卸売・小売業,1037766,16862,14106,1040293,376942,13883,15190,375864
５人以上,金融・保険業,370625,8979,7899,371787,29444,533,524,29371
５人以上,不動産業,98935,993,1723,98204,13556,234,451,13340
５人以上,"飲食店,宿泊業",163109,6198,5485,163822,315048,16417,17400,314065
５人以上,"医療,福祉",281810,4912,6756,279964,125677,4106,4099,125686
５人以上,"教育,学習支援業",256524,1319,5861,252354,85629,3317,6130,82444
５人以上,複合サービス事業,45595,60,815,44840,9916,334,348,9902
５人以上,サービス業（他に分類されないもの）,1026493,14342,16273,1025072,214893,10929,7563,217749
30人以上,調査産業計,3754070,54205,55201,3753675,611188,22863,23584,609866
30人以上,鉱業,2044,17,33,2028,39,0,0,39
30人以上,建設業,203450,1329,2185,202595,5579,164,136,5606
30人以上,製造業,481586,4856,4764,481681,32238,877,887,32225
30人以上,電気・ガス・熱供給・水道業,33304,151,41,33415,3067,8,32,3042
30人以上,情報通信業,479190,5040,5178,479051,24253,2456,776,25934
30人以上,運輸業,226898,4348,3728,227519,31495,543,1158,30879
30人以上,卸売・小売業,661804,12389,9144,665057,157637,5331,5460,157500
30人以上,金融・保険業,309477,7846,6889,310516,21662,469,466,21583
30人以上,不動産業,58488,602,957,58132,7923,234,289,7869
30人以上,"飲食店,宿泊業",86651,1364,1653,86363,87578,3577,4016,87138
30人以上,"医療,福祉",201394,3615,5172,199836,57162,1429,2401,56191
30人以上,"教育,学習支援業",206433,515,2269,204681,45944,710,2977,43675
30人以上,複合サービス事業,32669,26,742,31953,7088,170,227,7031
30人以上,サービス業（他に分類されないもの）,770682,12107,12446,770848,129523,6895,4759,131154
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年３月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
