規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.6,162.1,148.6,13.5,14.6,89.5,86.2,3.3
５人以上,鉱業,19.1,155.1,139.4,15.7,12.8,58.8,58.7,0.1
５人以上,建設業,20,168,153.2,14.8,15.9,113.5,110.2,3.3
５人以上,製造業,18.8,155.6,143.4,12.2,16.2,101.8,98.8,3
５人以上,電気・ガス・熱供給・水道業,18.3,153.1,139.4,13.7,15.1,112.5,109,3.5
５人以上,情報通信業,19.3,167.5,147.8,19.7,17.2,127.4,111.6,15.8
５人以上,運輸業,20.1,179.8,155.6,24.2,14.9,102.7,95.5,7.2
５人以上,卸売・小売業,19.8,160.1,151.2,8.9,15.6,97.6,94.3,3.3
５人以上,金融・保険業,19.4,158.8,143.1,15.7,15.7,106.8,102.1,4.7
５人以上,不動産業,20.1,166.8,153.7,13.1,15.6,91.6,89.4,2.2
５人以上,"飲食店,宿泊業",20.8,175.7,164.7,11,14.2,82.2,80.2,2
５人以上,"医療,福祉",19.2,150.6,142.2,8.4,13.6,71.7,69,2.7
５人以上,"教育,学習支援業",19.8,149.4,141.6,7.8,9.7,56.3,55.4,0.9
５人以上,複合サービス事業,18.3,150.7,140.2,10.5,17.1,104.5,97.4,7.1
５人以上,サービス業（他に分類されないもの）,19.7,164.5,149.7,14.8,14.7,92.7,88.8,3.9
30人以上,調査産業計,19.5,162.5,147.4,15.1,15.2,95.6,91.4,4.2
30人以上,鉱業,19.1,155.1,139.4,15.7,12.8,58.8,58.7,0.1
30人以上,建設業,20.1,168.7,153.2,15.5,17.8,129.1,126.1,3
30人以上,製造業,18.6,155.2,141.6,13.6,17.1,114.3,109.7,4.6
30人以上,電気・ガス・熱供給・水道業,18.3,152.9,138.8,14.1,15.1,113.4,109.9,3.5
30人以上,情報通信業,19.3,168,146.7,21.3,17,122.6,107.5,15.1
30人以上,運輸業,19.9,179.5,155.2,24.3,13.9,99.8,91.8,8
30人以上,卸売・小売業,19.7,160.5,150.6,9.9,17.2,108.9,105.3,3.6
30人以上,金融・保険業,19.3,158.6,141.9,16.7,15.7,109.9,104.3,5.6
30人以上,不動産業,19.9,166.7,151.1,15.6,16,80.1,78.6,1.5
30人以上,"飲食店,宿泊業",21.1,182.3,168.3,14,14.3,86.1,82.2,3.9
30人以上,"医療,福祉",19.2,151.1,142.3,8.8,13.1,69,66.9,2.1
30人以上,"教育,学習支援業",20.1,150.1,141.3,8.8,9.2,55.7,55,0.7
30人以上,複合サービス事業,17.8,146.5,135.9,10.6,17.8,107.6,98.9,8.7
30人以上,サービス業（他に分類されないもの）,19.5,165.2,148.4,16.8,15.4,96.5,92.6,3.9
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年５月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
