規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,18.8,17.3,145.2,155.6,127.6,134,142.1,120.2,11.2,13.5,7.4
５人以上,鉱業,19.5,19.7,18.8,157.9,160.2,147.3,142.1,143.4,136.1,15.8,16.8,11.2
５人以上,建設業,19.5,19.7,18.1,163.9,167.4,145,148.6,150.9,136,15.3,16.5,9
５人以上,製造業,18.5,18.7,17.9,149.9,155,135.5,138.9,142.7,128.3,11,12.3,7.2
５人以上,電気・ガス・熱供給・水道業,18.6,18.7,17.9,153.6,155.8,141.8,141.3,142.8,133.4,12.3,13,8.4
５人以上,情報通信業,18.9,19.1,18.3,163.5,166.9,150.9,144.7,146.9,136.5,18.8,20,14.4
５人以上,運輸業,19.9,20.1,18.2,173.3,178.1,143.3,152.2,155.6,131.3,21.1,22.5,12
５人以上,卸売・小売業,18.5,19.1,17.6,142.4,153,126.8,135.1,144.6,121.1,7.3,8.4,5.7
５人以上,金融・保険業,18.7,19,18.3,151.9,156.4,146.1,138,141.5,133.4,13.9,14.9,12.7
５人以上,不動産業,18.7,19.3,17.4,148.8,156.9,131.1,138.7,145.3,124.3,10.1,11.6,6.8
５人以上,"飲食店,宿泊業",15.7,17.1,14.4,111,132.2,90.4,105.2,123.6,87.3,5.8,8.6,3.1
５人以上,"医療,福祉",17.6,17.9,17.5,126.5,136.4,123.5,120.5,130.4,117.6,6,6,5.9
５人以上,"教育,学習支援業",13.1,13.4,12.6,97,102.3,90.3,90.1,93.1,86.3,6.9,9.2,4
５人以上,複合サービス事業,18.1,18.1,18,151.4,158.1,134.6,143.5,149.9,127.4,7.9,8.2,7.2
５人以上,サービス業（他に分類されないもの）,19.1,19.5,18.5,154.2,162,141.9,141.5,147.1,132.6,12.7,14.9,9.3
30人以上,調査産業計,18.5,18.8,17.8,150.3,157.3,136.2,137.3,142.6,126.8,13,14.7,9.4
30人以上,鉱業,19.5,19.7,18.8,157.9,160.2,147.3,142.1,143.4,136.1,15.8,16.8,11.2
30人以上,建設業,19.2,19.4,18,163.7,166.1,148.2,147,148.6,136.5,16.7,17.5,11.7
30人以上,製造業,18.4,18.5,18.1,151.1,154,141.5,138.6,140.6,132,12.5,13.4,9.5
30人以上,電気・ガス・熱供給・水道業,18.6,18.7,17.9,153.6,155.9,142,140.7,142.2,133.3,12.9,13.7,8.7
30人以上,情報通信業,18.9,19,18.4,164.4,167.3,152.6,144,146,136.1,20.4,21.3,16.5
30人以上,運輸業,19.8,20,18.2,173.9,177.9,145.6,152.8,155.7,132.1,21.1,22.2,13.5
30人以上,卸売・小売業,19,19.2,18.6,149.3,155.5,138.3,140.7,146.2,130.9,8.6,9.3,7.4
30人以上,金融・保険業,18.8,19,18.6,153.8,157.1,149.5,138.9,141.8,135.1,14.9,15.3,14.4
30人以上,不動産業,19.1,19.5,18.1,152.6,158.9,137.8,139.7,145.1,127,12.9,13.8,10.8
30人以上,"飲食店,宿泊業",17,18.4,15,131,150.5,105.3,122.6,140,99.7,8.4,10.5,5.6
30人以上,"医療,福祉",17.9,17.8,18,133.1,137.2,131.8,126.4,130,125.2,6.7,7.2,6.6
30人以上,"教育,学習支援業",13.3,13.3,13.2,99.8,102.4,95.7,91.7,92.4,90.5,8.1,10,5.2
30人以上,複合サービス事業,18.2,18.1,18.5,155.3,160.3,131.5,147.2,151.9,124.8,8.1,8.4,6.7
30人以上,サービス業（他に分類されないもの）,19.1,19.4,18.5,154.9,162.5,142.4,141.4,147,132.2,13.5,15.5,10.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年８月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
