規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,429103,400653,374967,25686,28450,100612,99628,95594,4034,984
５人以上,鉱業,482158,475321,445970,29351,6837,101795,101795,101795,0,0
５人以上,建設業,399682,397866,371912,25954,1816,138665,137787,132615,5172,878
５人以上,製造業,417704,405691,381777,23914,12013,101109,100169,96499,3670,940
５人以上,電気・ガス・熱供給・水道業,498276,498276,450904,47372,0,188689,188336,180697,7639,353
５人以上,情報通信業,410654,403119,365567,37552,7535,129785,128927,114613,14314,858
５人以上,運輸業,391500,383062,329327,53735,8438,128885,128469,112097,16372,416
５人以上,卸売・小売業,427730,403024,386244,16780,24706,98411,98118,94550,3568,293
５人以上,金融・保険業,707404,492476,461790,30686,214928,144013,140279,133644,6635,3734
５人以上,不動産業,419375,392733,374992,17741,26642,85899,84352,82940,1412,1547
５人以上,"飲食店,宿泊業",362194,337137,315162,21975,25057,79875,79782,76874,2908,93
５人以上,"医療,福祉",376941,370709,349744,20965,6232,110571,108908,106040,2868,1663
５人以上,"教育,学習支援業",435746,433804,419182,14622,1942,89155,88949,88077,872,206
５人以上,複合サービス事業,467688,437560,405632,31928,30128,134855,134513,120638,13875,342
５人以上,サービス業（他に分類されないもの）,385420,370944,347020,23924,14476,117648,114108,109743,4365,3540
30人以上,調査産業計,455139,421191,391119,30072,33948,115351,114585,108422,6163,766
30人以上,鉱業,482158,475321,445970,29351,6837,101795,101795,101795,0,0
30人以上,建設業,418310,417251,387834,29417,1059,176302,176228,170587,5641,74
30人以上,製造業,444237,432689,404247,28442,11548,116610,116453,109939,6514,157
30人以上,電気・ガス・熱供給・水道業,507301,507301,458751,48550,0,196744,196744,188203,8541,0
30人以上,情報通信業,415787,407346,365592,41754,8441,123749,123608,109818,13790,141
30人以上,運輸業,390872,383352,329452,53900,7520,134726,134202,114919,19283,524
30人以上,卸売・小売業,459395,429797,409815,19982,29598,113754,113590,108073,5517,164
30人以上,金融・保険業,765998,519648,488021,31627,246350,157551,155436,146847,8589,2115
30人以上,不動産業,448443,408448,383622,24826,39995,83974,81314,79521,1793,2660
30人以上,"飲食店,宿泊業",435196,392886,363786,29100,42310,96286,96086,90384,5702,200
30人以上,"医療,福祉",392745,391828,365937,25891,917,122574,122029,117695,4334,545
30人以上,"教育,学習支援業",462794,462125,444760,17365,669,96436,96089,95503,586,347
30人以上,複合サービス事業,514007,481580,444174,37406,32427,143505,143505,127635,15870,0
30人以上,サービス業（他に分類されないもの）,395388,380952,351978,28974,14436,118531,116246,111278,4968,2285
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年１月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
