規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,836475,399635,373309,26326,436840,115690,106815,102742,4073,8875
５人以上,鉱業,1895669,472306,444762,27544,1423363,109308,96359,96359,0,12949
５人以上,建設業,655401,396098,368650,27448,259303,176421,161531,154580,6951,14890
５人以上,製造業,924126,412532,386886,25646,511594,138159,122893,118558,4335,15266
５人以上,電気・ガス・熱供給・水道業,1472941,484970,440464,44506,987971,441462,188779,180932,7847,252683
５人以上,情報通信業,799094,397156,362384,34772,401938,138310,133869,122284,11585,4441
５人以上,運輸業,665693,384249,329707,54542,281444,138218,131669,118544,13125,6549
５人以上,卸売・小売業,851049,406259,389460,16799,444790,108841,102847,99443,3404,5994
５人以上,金融・保険業,1344742,488816,457247,31569,855926,165481,141642,135370,6272,23839
５人以上,不動産業,714493,394042,375731,18311,320451,104695,102327,100139,2188,2368
５人以上,"飲食店,宿泊業",408276,311942,295292,16650,96334,82184,81393,78681,2712,791
５人以上,"医療,福祉",745573,365177,343050,22127,380396,138644,127799,124152,3647,10845
５人以上,"教育,学習支援業",1196031,438796,418414,20382,757235,131810,97632,96784,848,34178
５人以上,複合サービス事業,1132117,440533,419504,21029,691584,158188,124780,114596,10184,33408
５人以上,サービス業（他に分類されないもの）,685633,368439,342251,26188,317194,127164,120492,114943,5549,6672
30人以上,調査産業計,964280,420819,390214,30605,543461,136312,120298,114424,5874,16014
30人以上,鉱業,1895669,472306,444762,27544,1423363,109308,96359,96359,0,12949
30人以上,建設業,771559,411809,380751,31058,359750,175246,167603,161495,6108,7643
30人以上,製造業,1106066,436558,406474,30084,669508,159270,133222,126009,7213,26048
30人以上,電気・ガス・熱供給・水道業,1556262,495139,448645,46494,1061123,481652,194421,186706,7715,287231
30人以上,情報通信業,873417,408484,370008,38476,464933,132131,126690,115125,11565,5441
30人以上,運輸業,685754,384790,330434,54356,300964,142945,135623,120105,15518,7322
30人以上,卸売・小売業,1068585,433074,413284,19790,635511,129035,116743,111842,4901,12292
30人以上,金融・保険業,1462251,518958,485808,33150,943293,182334,152564,144749,7815,29770
30人以上,不動産業,826351,406031,380089,25942,420320,97353,92948,91119,1829,4405
30人以上,"飲食店,宿泊業",501770,384050,364954,19096,117720,93683,92210,87257,4953,1473
30人以上,"医療,福祉",811220,384617,357877,26740,426603,145396,136771,131473,5298,8625
30人以上,"教育,学習支援業",1329035,465922,441877,24045,863113,169261,109275,108660,615,59986
30人以上,複合サービス事業,1242250,472869,451884,20985,769381,176483,134269,120729,13540,42214
30人以上,サービス業（他に分類されないもの）,735270,377988,346524,31464,357282,134784,124761,118816,5945,10023
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年６月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
