規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,20.6,169.9,156.5,13.4,15,90.7,87.6,3.1
５人以上,鉱業,19.6,158.4,144.5,13.9,14.5,65.3,64.5,0.8
５人以上,建設業,21.6,181.5,165.8,15.7,17.5,124,119.8,4.2
５人以上,製造業,20.6,169.7,157.2,12.5,17.8,112.9,110.1,2.8
５人以上,電気・ガス・熱供給・水道業,19.7,163.3,149.9,13.4,16.1,123,119.2,3.8
５人以上,情報通信業,19.7,170.3,151.2,19.1,17.4,122.8,110.2,12.6
５人以上,運輸業,21,186.6,162.9,23.7,16.2,107.4,101,6.4
５人以上,卸売・小売業,21,170.1,161.2,8.9,15.9,97.1,93.8,3.3
５人以上,金融・保険業,19.8,161.5,146.2,15.3,16,109.2,104.9,4.3
５人以上,不動産業,21.2,174.9,162.8,12.1,16.4,96.1,93.9,2.2
５人以上,"飲食店,宿泊業",20.7,172.5,162.4,10.1,13.6,78.9,77.1,1.8
５人以上,"医療,福祉",20.2,157.5,149.3,8.2,14.8,76.4,74.4,2
５人以上,"教育,学習支援業",20.8,157.2,149.4,7.8,10.1,57.9,56.9,1
５人以上,複合サービス事業,19.6,172.9,160.4,12.5,17.6,106.8,99.7,7.1
５人以上,サービス業（他に分類されないもの）,20.6,170.5,155.8,14.7,15.6,98.9,94.6,4.3
30人以上,調査産業計,20.2,168.4,153.5,14.9,15.7,96.9,92.8,4.1
30人以上,鉱業,19.6,158.4,144.5,13.9,14.5,65.3,64.5,0.8
30人以上,建設業,21.2,179.5,162.6,16.9,17.9,130.5,126.9,3.6
30人以上,製造業,20.1,166.9,153.2,13.7,18,120.1,115.7,4.4
30人以上,電気・ガス・熱供給・水道業,19.7,163.3,149.6,13.7,16.1,121.3,117.9,3.4
30人以上,情報通信業,19.4,168.9,148.2,20.7,17.3,119.5,106.3,13.2
30人以上,運輸業,20.9,186,162.4,23.6,15.4,105.5,98.1,7.4
30人以上,卸売・小売業,20.5,166.3,156.5,9.8,17.8,109.6,105.7,3.9
30人以上,金融・保険業,19.7,161.3,145.2,16.1,16.2,113.4,108.1,5.3
30人以上,不動産業,20.6,171.8,156.3,15.5,16.6,84.1,82.9,1.2
30人以上,"飲食店,宿泊業",20.8,180.4,167.7,12.7,14,82.9,79.6,3.3
30人以上,"医療,福祉",20,157.4,148.8,8.6,13.7,71.3,69.1,2.2
30人以上,"教育,学習支援業",20.8,156.5,147.7,8.8,9.5,55.3,54.4,0.9
30人以上,複合サービス事業,19.4,175,161.5,13.5,18.4,110.8,101.7,9.1
30人以上,サービス業（他に分類されないもの）,20.2,170,153.6,16.4,16.3,100.6,96.6,4
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年６月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
