規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.8,19.5,17.7,149.9,161,131.1,138,146.6,123.4,11.9,14.4,7.7
５人以上,鉱業,19.2,19.5,17.4,156,159.9,137.3,141.1,144.3,125.7,14.9,15.6,11.6
５人以上,建設業,20.8,21.1,19,174.1,178.5,150.9,157.7,160.6,142.3,16.4,17.9,8.6
５人以上,製造業,19.8,20.1,19,162.1,167.6,146.1,149.8,153.7,138.3,12.3,13.9,7.8
５人以上,電気・ガス・熱供給・水道業,18.6,18.9,17.5,156.5,160.4,138.8,141.6,144.3,129.1,14.9,16.1,9.7
５人以上,情報通信業,18.9,18.9,18.7,162.3,164.9,153.4,142.6,143.9,138.2,19.7,21,15.2
５人以上,運輸業,20,20.2,18.6,176.6,181.5,144.7,152,155.1,131.9,24.6,26.4,12.8
５人以上,卸売・小売業,19,19.6,18,146.6,157.9,129.7,139,149.1,123.8,7.6,8.8,5.9
５人以上,金融・保険業,18.4,19,17.6,148.8,155.6,140.2,134.8,140.4,127.7,14,15.2,12.5
５人以上,不動産業,19.9,20.4,18.7,157.9,164.8,141.8,146.5,152.2,133.2,11.4,12.6,8.6
５人以上,"飲食店,宿泊業",16.1,17.4,14.9,112.5,134.3,92,106.9,125.8,89.2,5.6,8.5,2.8
５人以上,"医療,福祉",17.7,17.7,17.7,128.6,135.5,126.6,122.2,129.4,120.1,6.4,6.1,6.5
５人以上,"教育,学習支援業",17.5,18.1,16.8,128.6,133.6,123,121.9,126.2,117,6.7,7.4,6
５人以上,複合サービス事業,18,18,17.9,149.9,155.9,138.6,139.1,143,131.7,10.8,12.9,6.9
５人以上,サービス業（他に分類されないもの）,19,19.5,18.2,153.7,162.5,139.4,140.3,146.8,129.8,13.4,15.7,9.6
30人以上,調査産業計,18.9,19.3,18.1,153.8,161.8,138.1,139.9,145.9,128.1,13.9,15.9,10
30人以上,鉱業,19.2,19.5,17.4,156,159.9,137.3,141.1,144.3,125.7,14.9,15.6,11.6
30人以上,建設業,20.4,20.6,19,172.6,175.2,155.9,155.2,156.8,144.7,17.4,18.4,11.2
30人以上,製造業,19.5,19.7,18.9,161.7,165.3,149.5,147.9,150.4,139.3,13.8,14.9,10.2
30人以上,電気・ガス・熱供給・水道業,18.6,18.9,17.4,156.1,160.1,138.1,140.8,143.6,128.2,15.3,16.5,9.9
30人以上,情報通信業,18.5,18.6,18.2,160.7,163,151.6,139.8,141.2,134.4,20.9,21.8,17.2
30人以上,運輸業,19.8,20,18.3,176.3,180.7,145,151.7,154.7,130.1,24.6,26,14.9
30人以上,卸売・小売業,19.3,19.6,18.6,151.3,159.6,137,142.3,149.6,129.8,9,10,7.2
30人以上,金融・保険業,18.3,18.9,17.6,149.4,154.6,141.9,134.6,139.4,127.7,14.8,15.2,14.2
30人以上,不動産業,19.4,19.8,18.3,154.3,160.6,139.4,140.5,146.1,127.3,13.8,14.5,12.1
30人以上,"飲食店,宿泊業",17.5,18.6,16,131.7,150.4,106.9,122.3,138.3,101,9.4,12.1,5.9
30人以上,"医療,福祉",18.1,17.8,18.2,135.1,136.9,134.6,127.7,129.3,127.2,7.4,7.6,7.4
30人以上,"教育,学習支援業",18,18.6,17.1,134.1,138.5,127.9,125.7,129.9,119.7,8.4,8.6,8.2
30人以上,複合サービス事業,17.6,17.6,17.6,147.1,153.6,129.4,135.3,139.8,123.1,11.8,13.8,6.3
30人以上,サービス業（他に分類されないもの）,18.8,19.3,18,154,162.6,139.9,139.2,145.4,128.9,14.8,17.2,11
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
