規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6504750,4083193,2421557,111473,59345,52128,125746,67384,58362,6490477,4075154,2415323,20.3,10.3,37.2
５人以上,鉱業,2083,1723,360,25,23,2,25,19,6,2083,1727,356,1.9,0.1,10.4
５人以上,建設業,346559,293137,53422,3924,2740,1184,3583,2502,1081,346900,293375,53525,4.3,2.1,16.4
５人以上,製造業,721186,537087,184099,6341,4219,2122,5786,3605,2181,721741,537701,184040,8.4,2.3,25.9
５人以上,電気・ガス・熱供給・水道業,39174,32157,7017,111,103,8,133,100,33,39152,32160,6992,8.6,6.8,16.6
５人以上,情報通信業,598945,471085,127860,10723,6058,4665,6246,3738,2508,603422,473405,130017,4.9,2.2,14.8
５人以上,運輸業,324621,281606,43015,4589,4033,556,3993,3414,579,325217,282225,42992,12.2,9.1,32.4
５人以上,卸売・小売業,1424704,856171,568533,23096,13197,9899,33092,20560,12532,1414708,848808,565900,26.5,11.9,48.3
５人以上,金融・保険業,400146,224701,175445,7682,3919,3763,7759,4891,2868,400069,223729,176340,7.7,2,14.9
５人以上,不動産業,113651,79626,34025,1522,911,611,2682,1785,897,112491,78752,33739,12.4,6.1,27
５人以上,"飲食店,宿泊業",484595,233311,251284,15302,8142,7160,21740,10386,11354,478157,231067,247090,66.4,49.9,81.9
５人以上,"医療,福祉",407333,89987,317346,7745,1248,6497,7591,1596,5995,407487,89639,317848,31.6,21.3,34.4
５人以上,"教育,学習支援業",348302,185534,162768,3531,1088,2443,9680,3710,5970,342153,182912,159241,24.1,18.7,30.4
５人以上,複合サービス事業,55462,36236,19226,1607,1008,599,1558,779,779,55511,36465,19046,14.1,2.5,36.3
５人以上,サービス業（他に分類されないもの）,1237989,760832,477157,25275,12656,12619,21878,10299,11579,1241386,763189,478197,17.3,10.9,27.5
30人以上,調査産業計,4375691,2900583,1475108,65271,37527,27744,75704,40979,34725,4365258,2897131,1468127,14,6.9,28.1
30人以上,鉱業,2083,1723,360,25,23,2,25,19,6,2083,1727,356,1.9,0.1,10.4
30人以上,建設業,208782,181602,27180,1607,1264,343,1360,1019,341,209029,181847,27182,2.8,1.4,12
30人以上,製造業,513821,396268,117553,3782,2602,1180,3779,2425,1354,513824,396445,117379,5.5,1.5,18.8
30人以上,電気・ガス・熱供給・水道業,36466,29884,6582,38,30,8,133,100,33,36371,29814,6557,8.4,6.9,15.6
30人以上,情報通信業,503544,401364,102180,5415,3391,2024,5516,3008,2508,503443,401747,101696,4.8,2.2,15.3
30人以上,運輸業,257861,226077,31784,3700,3360,340,3168,2624,544,258393,226813,31580,12.2,9.9,28.8
30人以上,卸売・小売業,825683,523618,302065,11586,7620,3966,17828,11222,6606,819441,520016,299425,19.3,6.2,42.1
30人以上,金融・保険業,330409,193058,137351,7062,3449,3613,6332,4198,2134,331139,192309,138830,7,2.2,13.6
30人以上,不動産業,66664,46997,19667,821,460,361,1074,699,375,66411,46758,19653,11.8,5.9,25.8
30人以上,"飲食店,宿泊業",176486,99576,76910,4663,3244,1419,6920,2605,4315,174229,100215,74014,49.4,34.4,69.7
30人以上,"医療,福祉",257653,61097,196556,4676,1146,3530,3773,1157,2616,258556,61086,197470,23.2,17.7,24.9
30人以上,"教育,学習支援業",258498,150529,107969,1072,164,908,7193,2788,4405,252377,147905,104472,18.1,13.7,24.4
30人以上,複合サービス事業,39994,28954,11040,1241,885,356,1478,779,699,39757,29060,10697,12.6,2.5,40.1
30人以上,サービス業（他に分類されないもの）,897747,559836,337911,19583,9889,9694,17125,8336,8789,900205,561389,338816,14.7,9.2,23.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
