規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5285746,84785,72208,5297993,1305962,51150,45945,1311497
５人以上,鉱業,2072,67,24,2115,31,0,0,31
５人以上,建設業,342750,3684,3214,343153,13959,571,202,14395
５人以上,製造業,663245,4381,9115,658713,68543,2122,1058,69405
５人以上,電気・ガス・熱供給・水道業,34882,2586,58,37410,2699,45,41,2703
５人以上,情報通信業,585797,4544,5295,585048,30833,1216,663,31384
５人以上,運輸業,288899,4122,3765,289240,34295,1488,274,35525
５人以上,卸売・小売業,1057144,37864,13917,1080592,387741,13366,12873,388733
５人以上,金融・保険業,377807,4180,5050,376938,25924,298,529,25692
５人以上,不動産業,99048,1444,1549,99079,15258,436,168,15390
５人以上,"飲食店,宿泊業",175481,2836,4937,172858,305723,14127,14682,305690
５人以上,"医療,福祉",297376,3460,3075,297564,120389,4067,4342,120311
５人以上,"教育,学習支援業",273482,1105,5622,269242,84534,4098,2459,85896
５人以上,複合サービス事業,44398,305,596,44147,10834,151,248,10697
５人以上,サービス業（他に分類されないもの）,1043365,14207,15991,1041894,205199,9165,8406,205645
30人以上,調査産業計,3840266,67554,47306,3860770,613596,19913,20221,613032
30人以上,鉱業,2072,67,24,2115,31,0,0,31
30人以上,建設業,210168,1628,1540,210255,5824,268,114,5979
30人以上,製造業,492009,2540,7268,487461,32101,1064,544,32441
30人以上,電気・ガス・熱供給・水道業,32137,2586,58,34665,2589,45,41,2593
30人以上,情報通信業,494949,4004,4443,494512,22609,1216,633,23190
30人以上,運輸業,230205,3520,3153,230555,25400,400,247,25570
30人以上,卸売・小売業,680837,32815,7183,706105,158742,3152,4621,157637
30人以上,金融・保険業,314522,3965,4795,313693,20017,207,347,19876
30人以上,不動産業,59407,625,683,59349,7574,325,129,7770
30人以上,"飲食店,宿泊業",88396,1222,1499,88216,89789,4936,3987,90641
30人以上,"医療,福祉",206814,2507,1720,207603,58954,1321,2164,58109
30人以上,"教育,学習支援業",221643,814,5170,217622,48447,1660,1414,48358
30人以上,複合サービス事業,31886,278,486,31678,7183,57,170,7070
30人以上,サービス業（他に分類されないもの）,775221,10983,9284,776941,134336,5262,5810,133767
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年９月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
