規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,365519,440701,238712,342082,411218,225471,319798,22284,23437,29483,13241
５人以上,鉱業,471425,511470,278472,467678,507588,275377,435214,32464,3747,3882,3095
５人以上,建設業,397809,426644,239678,394127,422659,237654,366162,27965,3682,3985,2024
５人以上,製造業,389336,439954,241555,386413,436695,239611,362170,24243,2923,3259,1944
５人以上,電気・ガス・熱供給・水道業,475169,508547,321929,475150,508524,321929,428058,47092,19,23,0
５人以上,情報通信業,401009,429023,298410,388776,416089,288744,353139,35637,12233,12934,9666
５人以上,運輸業,362175,381565,235060,358681,378098,231394,306344,52337,3494,3467,3666
５人以上,卸売・小売業,337150,426834,202360,325333,410246,197714,311422,13911,11817,16588,4646
５人以上,金融・保険業,741970,986555,430191,470818,609305,294285,442067,28751,271152,377250,135906
５人以上,不動産業,358106,415681,223541,352152,407973,221686,335522,16630,5954,7708,1855
５人以上,"飲食店,宿泊業",167731,231423,108384,165149,227408,107138,156983,8166,2582,4015,1246
５人以上,"医療,福祉",295583,412678,262470,293477,411420,260124,276233,17244,2106,1258,2346
５人以上,"教育,学習支援業",360583,434692,275786,353870,426876,270335,339328,14542,6713,7816,5451
５人以上,複合サービス事業,372708,442147,240801,370766,439459,240276,353287,17479,1942,2688,525
５人以上,サービス業（他に分類されないもの）,335155,398680,233819,327139,387746,230457,305211,21928,8016,10934,3362
30人以上,調査産業計,412941,482087,276734,380811,443830,256673,353168,27643,32130,38257,20061
30人以上,鉱業,471425,511470,278472,467678,507588,275377,435214,32464,3747,3882,3095
30人以上,建設業,417712,443568,244844,415733,441511,243386,384305,31428,1979,2057,1458
30人以上,製造業,422859,468292,269558,419570,464688,267332,390574,28996,3289,3604,2226
30人以上,電気・ガス・熱供給・水道業,486181,520634,329637,486181,520634,329637,436763,49418,0,0,0
30人以上,情報通信業,409030,436221,301922,395094,421287,291915,356336,38758,13936,14934,10007
30人以上,運輸業,359797,375807,245366,356975,373135,241471,304714,52261,2822,2672,3895
30人以上,卸売・小売業,383818,476025,223831,372478,460203,220267,354315,18163,11340,15822,3564
30人以上,金融・保険業,829628,1074842,487470,502022,636212,314781,472151,29871,327606,438630,172689
30人以上,不動産業,370654,426376,237791,367353,422567,235700,344731,22622,3301,3809,2091
30人以上,"飲食店,宿泊業",245610,319184,148212,242682,315444,146360,227619,15063,2928,3740,1852
30人以上,"医療,福祉",338031,457897,300863,335093,456434,297467,311166,23927,2938,1463,3396
30人以上,"教育,学習支援業",410620,479049,314493,401984,469566,307046,383542,18442,8636,9483,7447
30人以上,複合サービス事業,404864,463578,248160,402228,460242,247393,383742,18486,2636,3336,767
30人以上,サービス業（他に分類されないもの）,352137,417966,243068,342043,404472,238608,315471,26572,10094,13494,4460
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年２月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
