規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.2,159.3,146.2,13.1,14.2,87.8,84.3,3.5
５人以上,鉱業,19.6,159.7,143.6,16.1,13.1,60.2,59.3,0.9
５人以上,建設業,19.7,166.5,150.7,15.8,15,99.6,96.1,3.5
５人以上,製造業,18.7,154.6,142.8,11.8,16.3,104,101.1,2.9
５人以上,電気・ガス・熱供給・水道業,18.8,155.7,142.7,13,16.6,125,122.2,2.8
５人以上,情報通信業,19,166,146.9,19.1,15.9,116.3,102.4,13.9
５人以上,運輸業,20.5,181.4,158.7,22.7,14.5,101.9,95,6.9
５人以上,卸売・小売業,19.6,159.2,150.4,8.8,15.3,95,92,3
５人以上,金融・保険業,18.9,155.4,140.7,14.7,15.4,102.1,98.7,3.4
５人以上,不動産業,19.2,157.7,146.3,11.4,15.4,91.4,89.9,1.5
５人以上,"飲食店,宿泊業",19.5,163,152.9,10.1,13.6,81.2,77.8,3.4
５人以上,"医療,福祉",19.4,150.6,143.1,7.5,13.3,68.8,66.6,2.2
５人以上,"教育,学習支援業",15.1,114.8,106.2,8.6,6.6,38.9,37.3,1.6
５人以上,複合サービス事業,18.1,161.9,153.5,8.4,18,108.7,102.6,6.1
５人以上,サービス業（他に分類されないもの）,19.8,165.1,150.7,14.4,15.4,99.2,94.9,4.3
30人以上,調査産業計,19,159.1,144.8,14.3,14.9,94.2,90.1,4.1
30人以上,鉱業,19.6,159.7,143.6,16.1,13.1,60.2,59.3,0.9
30人以上,建設業,19.3,165.1,148,17.1,15.8,115.2,111.6,3.6
30人以上,製造業,18.5,153.5,140.5,13,17,113.9,109.5,4.4
30人以上,電気・ガス・熱供給・水道業,18.7,155.9,142.2,13.7,16.5,124.9,121.9,3
30人以上,情報通信業,19,166.6,145.9,20.7,16.6,116.4,103.4,13
30人以上,運輸業,20.4,181,158.4,22.6,14.5,108,100.7,7.3
30人以上,卸売・小売業,19.4,157.5,147.8,9.7,17.4,111.1,107.5,3.6
30人以上,金融・保険業,19,156.9,141.3,15.6,15.7,105,101.5,3.5
30人以上,不動産業,19.5,161.6,147.2,14.4,16.1,82.6,81.3,1.3
30人以上,"飲食店,宿泊業",20.4,177.3,164.6,12.7,13.6,85.1,81,4.1
30人以上,"医療,福祉",19.2,150.6,142.6,8,13.3,70.9,68.7,2.2
30人以上,"教育,学習支援業",15.2,115,105.5,9.5,4.7,29.4,27.6,1.8
30人以上,複合サービス事業,18,164.9,156.7,8.2,19,113.4,105.5,7.9
30人以上,サービス業（他に分類されないもの）,19.6,164.6,149.5,15.1,16,100,96,4
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年８月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
