規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6486002,4064062,2421940,407658,231919,175739,278260,152594,125666,6615400,4143387,2472013,20,10.3,36.2
５人以上,鉱業,2067,1711,356,87,68,19,62,62,0,2092,1717,375,1.9,0.1,9.9
５人以上,建設業,346125,292782,53343,23547,20015,3532,11297,9423,1874,358375,303374,55001,4.1,1.9,16.2
５人以上,製造業,722175,535604,186571,30799,21936,8863,16731,12898,3833,736243,544642,191601,8.9,2.7,26.5
５人以上,電気・ガス・熱供給・水道業,39256,32264,6992,2662,2019,643,2039,1608,431,39879,32675,7204,8.1,6.2,16.3
５人以上,情報通信業,606056,476197,129859,41120,29018,12102,14979,9941,5038,632197,495274,136923,4.6,1.9,14.5
５人以上,運輸業,325566,282935,42631,12105,9073,3032,9904,8002,1902,327767,284006,43761,11.9,9,30.8
５人以上,卸売・小売業,1416157,846428,569729,63641,36259,27382,43061,22600,20461,1436737,860087,576650,26.4,11.9,48
５人以上,金融・保険業,401158,225817,175341,29764,13990,15774,22079,12807,9272,408843,227000,181843,7.4,2.1,14
５人以上,不動産業,111544,77685,33859,11159,7949,3210,6901,5084,1817,115802,80550,35252,12.1,6,25.9
５人以上,"飲食店,宿泊業",477887,225264,252623,25985,12373,13612,35586,15201,20385,468286,222436,245850,65.3,49.3,79.8
５人以上,"医療,福祉",405650,90355,315295,36089,9031,27058,24872,7053,17819,416867,92333,324534,30.1,22.6,32.2
５人以上,"教育,学習支援業",334798,179672,155126,49764,26774,22990,26788,13694,13094,357774,192752,165022,23,18.2,28.5
５人以上,複合サービス事業,54742,39794,14948,2999,1856,1143,2412,1519,893,55329,40131,15198,18.6,10.9,39.1
５人以上,サービス業（他に分類されないもの）,1242821,757554,485267,77937,41558,36379,61549,32702,28847,1259209,766410,492799,17.6,11.2,27.4
30人以上,調査産業計,4363541,2890138,1473403,298750,177938,120812,181704,108178,73526,4480587,2959898,1520689,13.9,6.9,27.5
30人以上,鉱業,2067,1711,356,87,68,19,62,62,0,2092,1717,375,1.9,0.1,9.9
30人以上,建設業,208201,181387,26814,18504,16103,2401,8563,6913,1650,218142,190577,27565,2.7,1.4,11.6
30人以上,製造業,513906,394269,119637,25074,17577,7497,11725,9607,2118,527255,402239,125016,6.3,1.8,20.8
30人以上,電気・ガス・熱供給・水道業,36457,29925,6532,2513,1942,571,1938,1606,332,37032,30261,6771,7.6,6,14.8
30人以上,情報通信業,504985,403415,101570,36898,25797,11101,11951,8422,3529,529932,420790,109142,4.6,1.8,15.2
30人以上,運輸業,258398,227164,31234,9808,7241,2567,7849,6676,1173,260357,227729,32628,11.8,9.6,27.5
30人以上,卸売・小売業,822557,517094,305463,36733,22799,13934,22221,12088,10133,837069,527805,309264,19.2,6.3,41.3
30人以上,金融・保険業,332099,193964,138135,24120,11804,12316,17187,10822,6365,339032,194946,144086,6.6,2.2,12.6
30人以上,不動産業,66001,46335,19666,6430,4238,2192,3877,2585,1292,68554,47988,20566,11.3,6,23.8
30人以上,"飲食店,宿泊業",173501,99041,74460,10279,4797,5482,11676,5559,6117,172104,98279,73825,49.9,34.2,70.8
30人以上,"医療,福祉",256027,61052,194975,23648,5927,17721,15561,5528,10033,264114,61451,202663,21.3,17.2,22.6
30人以上,"教育,学習支援業",248356,147227,101129,39615,24115,15500,19958,11967,7991,268013,159375,108638,17.1,13.5,22.3
30人以上,複合サービス事業,38984,32306,6678,1273,1093,180,1158,991,167,39099,32408,6691,17.8,12.4,44.2
30人以上,サービス業（他に分類されないもの）,902002,555248,346754,63768,34437,29331,47978,25352,22626,917792,564333,353459,15.1,9.3,24.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
