規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6617344,4135406,2481938,129418,76521,52897,123256,69547,53709,6623506,4142380,2481126,20,10.5,35.9
５人以上,鉱業,2078,1706,372,35,35,0,25,23,2,2088,1718,370,1.9,0.1,10
５人以上,建設業,355324,299728,55596,5732,4760,972,3429,2462,967,357627,302026,55601,3.6,1.7,14.3
５人以上,製造業,730862,539578,191284,9599,7051,2548,8744,6291,2453,731717,540338,191379,9.2,2.9,27.1
５人以上,電気・ガス・熱供給・水道業,38331,31939,6392,1245,1187,58,1506,1327,179,38070,31799,6271,7,5.6,14.3
５人以上,情報通信業,623362,487505,135857,5738,3956,1782,8411,5970,2441,620689,485491,135198,5,2.1,15.3
５人以上,運輸業,324636,279350,45286,6128,5258,870,5953,4662,1291,324811,279946,44865,10.4,7.6,28
５人以上,卸売・小売業,1449888,857017,592871,28300,17085,11215,25924,14938,10986,1452264,859164,593100,27,12.3,48.4
５人以上,金融・保険業,406590,228058,178532,6553,3593,2960,7240,4533,2707,405903,227118,178785,7,2.1,13.3
５人以上,不動産業,115580,78767,36813,2358,1597,761,2619,2061,558,115319,78303,37016,13.9,6.6,29.4
５人以上,"飲食店,宿泊業",484845,237450,247395,22881,11999,10882,20394,9117,11277,487332,240332,247000,63.7,50.6,76.5
５人以上,"医療,福祉",416648,89290,327358,8292,1852,6440,6122,1049,5073,418818,90093,328725,29.3,18.6,32.3
５人以上,"教育,学習支援業",359099,200590,158509,4326,2241,2085,2494,1583,911,360931,201248,159683,24.3,20.4,29.2
５人以上,複合サービス事業,55170,39488,15682,737,505,232,510,364,146,55397,39629,15768,19.9,11.3,41.5
５人以上,サービス業（他に分類されないもの）,1254931,764940,489991,27494,15402,12092,29885,15167,14718,1252540,765175,487365,16.5,10.6,25.8
30人以上,調査産業計,4466695,2959667,1507028,79898,49437,30461,77076,47229,29847,4469517,2961875,1507642,13.9,6.9,27.6
30人以上,鉱業,2078,1706,372,35,35,0,25,23,2,2088,1718,370,1.9,0.1,10
30人以上,建設業,216210,188676,27534,2553,2328,225,1931,1601,330,216832,189403,27429,2.6,1.1,12.6
30人以上,製造業,523989,400829,123160,6786,5313,1473,6440,4778,1662,524335,401364,122971,6,1.7,20.1
30人以上,電気・ガス・熱供給・水道業,35476,29309,6167,1245,1187,58,1506,1327,179,35215,29169,6046,7.3,6.1,13
30人以上,情報通信業,521908,416402,105506,4897,3461,1436,5972,4138,1834,520833,415725,105108,4.5,1.8,15.4
30人以上,運輸業,257010,225069,31941,4594,4032,562,4984,4114,870,256620,224987,31633,10,8,24.5
30人以上,卸売・小売業,841874,532409,309465,16737,11331,5406,15682,10850,4832,842929,532890,310039,19.1,6.3,41.1
30人以上,金融・保険業,336650,194463,142187,5623,3388,2235,6524,4047,2477,335749,193804,141945,6.6,2.3,12.6
30人以上,不動産業,67248,47141,20107,1271,881,390,1370,888,482,67149,47134,20015,11.3,6.1,23.6
30人以上,"飲食店,宿泊業",177770,101930,75840,7722,3257,4465,7160,3509,3651,178332,101678,76654,50,35.2,69.6
30人以上,"医療,福祉",264401,62063,202338,4842,1350,3492,3696,878,2818,265547,62535,203012,22,17.5,23.3
30人以上,"教育,学習支援業",270627,163108,107519,1965,977,988,1575,1165,410,271017,162920,108097,18.4,15.2,23.3
30人以上,複合サービス事業,39025,32232,6793,265,252,13,139,82,57,39151,32402,6749,18.7,13.1,45.4
30人以上,サービス業（他に分類されないもの）,912429,564330,348099,21363,11645,9718,20072,9829,10243,913720,566146,347574,15,9.3,24.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
