規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6615399,4151863,2463536,149139,75311,73828,142646,76079,66567,6621892,4151095,2470797,19.9,10.2,36.1
５人以上,鉱業,2091,1717,374,12,10,2,21,17,4,2082,1710,372,1.9,0.1,9.9
５人以上,建設業,358375,304257,54118,4329,3064,1265,7395,6431,964,355309,300890,54419,3.7,1.7,15.1
５人以上,製造業,736243,544953,191290,8277,5829,2448,9763,6572,3191,734757,544210,190547,8.8,2.7,26.2
５人以上,電気・ガス・熱供給・水道業,39879,32699,7180,346,338,8,678,583,95,39547,32454,7093,7.9,6.1,16.1
５人以上,情報通信業,632197,495415,136782,6268,4353,1915,8036,5946,2090,630429,493822,136607,4.7,2,14.4
５人以上,運輸業,327767,283461,44306,6022,4571,1451,10272,8747,1525,323517,279285,44232,11.4,8.5,30
５人以上,卸売・小売業,1436737,867333,569404,34014,17208,16806,28652,15802,12850,1442099,868739,573360,26.4,12,48.1
５人以上,金融・保険業,408843,226862,181981,8844,4892,3952,6060,2300,3760,411627,229454,182173,7.1,2.1,13.5
５人以上,不動産業,115802,81217,34585,2802,2247,555,2518,1502,1016,116086,81962,34124,11.8,5.5,27
５人以上,"飲食店,宿泊業",468286,223691,244595,30827,14950,15877,17799,9555,8244,481314,229086,252228,63.8,48.6,77.5
５人以上,"医療,福祉",416867,92224,324643,9919,1759,8160,11349,2713,8636,415437,91270,324167,29.7,21.3,32
５人以上,"教育,学習支援業",357774,193159,164615,7950,3699,4251,6966,1861,5105,358758,194997,163761,23.6,18.9,29.3
５人以上,複合サービス事業,55329,40093,15236,411,41,370,464,112,352,55276,40022,15254,19,10.9,40.3
５人以上,サービス業（他に分類されないもの）,1259209,764782,494427,29118,12350,16768,32673,13938,18735,1255654,763194,492460,17.5,11,27.7
30人以上,調査産業計,4480586,2968322,1512264,80386,43804,36582,86864,46545,40319,4474108,2965581,1508527,13.7,6.8,27.2
30人以上,鉱業,2091,1717,374,12,10,2,21,17,4,2082,1710,372,1.9,0.1,9.9
30人以上,建設業,218142,190578,27564,1865,1403,462,4300,3838,462,215707,188143,27564,2.7,1.3,12.7
30人以上,製造業,527255,402418,124837,5516,4017,1499,6880,4724,2156,525891,401711,124180,6.1,1.7,20.4
30人以上,電気・ガス・熱供給・水道業,37032,30261,6771,129,121,8,489,394,95,36672,29988,6684,7.5,6,14.4
30人以上,情報通信業,529932,420790,109142,4196,3213,983,5462,3650,1812,528666,420353,108313,4.5,1.8,15
30人以上,運輸業,260357,227202,33155,4765,3746,1019,9324,7915,1409,255798,223033,32765,11.3,9,26.7
30人以上,卸売・小売業,837069,534379,302690,14059,7075,6984,12899,7255,5644,838229,534199,304030,18.8,6.1,41.2
30人以上,金融・保険業,339032,194947,144085,7531,4544,2987,5287,2074,3213,341276,197417,143859,6.4,2.2,12.2
30人以上,不動産業,68554,48023,20531,1148,696,452,1972,1373,599,67730,47346,20384,11.3,5.9,23.7
30人以上,"飲食店,宿泊業",172104,98280,73824,9059,4561,4498,5015,2485,2530,176148,100356,75792,49.5,34.7,69.1
30人以上,"医療,福祉",264114,61474,202640,5441,1232,4209,5970,1428,4542,263585,61278,202307,20.7,16.7,21.9
30人以上,"教育,学習支援業",268013,159375,108638,5578,3023,2555,3266,1345,1921,270325,161053,109272,17.6,14.1,22.8
30人以上,複合サービス事業,39099,32369,6730,127,0,127,75,25,50,39151,32344,6807,18.2,12.4,45.9
30人以上,サービス業（他に分類されないもの）,917792,566509,351283,20960,10163,10797,25904,10022,15882,912848,566650,346198,14.7,9.1,24
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年５月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
