規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.8,19.4,17.7,150.1,161.4,131.1,137.6,146.4,122.8,12.5,15,8.3
５人以上,鉱業,19.1,19.3,17.9,153.7,157,137.5,139.6,141.9,128.4,14.1,15.1,9.1
５人以上,建設業,20.7,21,19.1,173.6,177.6,151.3,157.2,159.9,142.2,16.4,17.7,9.1
５人以上,製造業,19.5,19.8,18.6,159,165,142,146.1,150.5,133.5,12.9,14.5,8.5
５人以上,電気・ガス・熱供給・水道業,18.5,18.8,17.4,156.8,159.8,142.7,140.3,142.6,129.6,16.5,17.2,13.1
５人以上,情報通信業,19.5,19.8,18.5,169.3,173.6,153.5,148.1,151,137.4,21.2,22.6,16.1
５人以上,運輸業,19.9,20,18.6,176.3,181.1,145,151.7,154.8,131.5,24.6,26.3,13.5
５人以上,卸売・小売業,18.9,19.4,18,145.6,156.7,128.6,137.7,147.7,122.4,7.9,9,6.2
５人以上,金融・保険業,18.7,19.1,18.1,152.6,157.7,146,137.7,141.7,132.5,14.9,16,13.5
５人以上,不動産業,20.2,20.7,18.9,160.2,166.9,144.3,148.1,153.9,134.3,12.1,13,10
５人以上,"飲食店,宿泊業",16.1,17.6,14.7,112.7,136.2,91.6,106.9,127.2,88.6,5.8,9,3
５人以上,"医療,福祉",17.6,17.5,17.7,127.4,131.8,126.2,121,125.6,119.7,6.4,6.2,6.5
５人以上,"教育,学習支援業",16.7,17,16.3,122.5,125.1,119.3,115.8,118,113.2,6.7,7.1,6.1
５人以上,複合サービス事業,18,17.9,18.1,150.2,154.3,138.8,137.8,141.4,127.9,12.4,12.9,10.9
５人以上,サービス業（他に分類されないもの）,19.1,19.5,18.3,154.6,163.3,140.9,140.5,146.8,130.6,14.1,16.5,10.3
30人以上,調査産業計,19,19.5,18.2,155.4,163.4,139.5,140.8,146.8,128.9,14.6,16.6,10.6
30人以上,鉱業,19.1,19.3,17.9,153.7,157,137.5,139.6,141.9,128.4,14.1,15.1,9.1
30人以上,建設業,20.6,20.8,19.4,175.1,177.3,160,156.9,158.3,147.4,18.2,19,12.6
30人以上,製造業,19.3,19.5,18.5,160,164.2,146.4,145.5,148.6,135.3,14.5,15.6,11.1
30人以上,電気・ガス・熱供給・水道業,18.6,18.8,17.4,157,160.2,142.5,140,142.4,129,17,17.8,13.5
30人以上,情報通信業,19.5,19.7,18.4,169.7,173.5,154.5,147.1,149.8,136.3,22.6,23.7,18.2
30人以上,運輸業,19.7,19.9,18.3,176,180.1,145.7,151.4,154.3,129.7,24.6,25.8,16
30人以上,卸売・小売業,19.3,19.7,18.7,151.8,160.3,137,142.4,149.9,129.3,9.4,10.4,7.7
30人以上,金融・保険業,18.6,19,18.1,153.3,156.9,148.3,137.5,140.8,132.9,15.8,16.1,15.4
30人以上,不動産業,19.6,20,18.8,157.5,163.2,144.1,142.5,147.7,130.2,15,15.5,13.9
30人以上,"飲食店,宿泊業",17.3,18.6,15.7,132.4,149.3,109.4,123.3,138,103.4,9.1,11.3,6
30人以上,"医療,福祉",18.1,17.8,18.2,133.7,135.7,133.1,126.9,128.6,126.4,6.8,7.1,6.7
30人以上,"教育,学習支援業",17.4,17.7,17.1,129,130.9,126.3,120.9,122.7,118.3,8.1,8.2,8
30人以上,複合サービス事業,17.6,17.5,18,147.2,151.7,125.1,133.8,137.7,114.6,13.4,14,10.5
30人以上,サービス業（他に分類されないもの）,19.1,19.5,18.4,156.5,164.6,143.3,140.7,146.4,131.3,15.8,18.2,12
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
