規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6591708,4120944,2470764,135935,75154,60781,118153,63529,54624,6609490,4132569,2476921,19.8,10.2,35.9
５人以上,鉱業,2103,1766,337,67,62,5,24,19,5,2146,1809,337,1.4,0,9.2
５人以上,建設業,356709,299005,57704,4255,3725,530,3416,2770,646,357548,299960,57588,4,1.9,15.3
５人以上,製造業,731788,539028,192760,6503,4309,2194,10173,7899,2274,728118,535438,192680,9.5,3.1,27.4
５人以上,電気・ガス・熱供給・水道業,37581,31468,6113,2631,2210,421,99,91,8,40113,33587,6526,6.7,5.3,14
５人以上,情報通信業,616630,484615,132015,5760,3769,1991,5958,4098,1860,616432,484286,132146,5.1,2.1,16.1
５人以上,運輸業,323194,278143,45051,5610,4511,1099,4039,3394,645,324765,279260,45505,10.9,7.8,29.9
５人以上,卸売・小売業,1444885,853483,591402,51230,29241,21989,26790,14540,12250,1469325,868184,601141,26.5,11.9,47.5
５人以上,金融・保険業,403731,226201,177530,4478,3097,1381,5579,3654,1925,402630,225644,176986,6.4,1.4,12.7
５人以上,不動産業,114306,77565,36741,1880,1333,547,1717,1183,534,114469,77715,36754,13.4,6.1,28.9
５人以上,"飲食店,宿泊業",481204,235024,246180,16963,7417,9546,19619,8027,11592,478548,234414,244134,63.9,49.6,77.6
５人以上,"医療,福祉",417765,90718,327047,7527,1505,6022,7417,1186,6231,417875,91037,326838,28.8,18.5,31.6
５人以上,"教育,学習支援業",358016,200004,158012,5203,2621,2582,8081,4968,3113,355138,197657,157481,24.2,20.2,29.2
５人以上,複合サービス事業,55232,39456,15776,456,349,107,844,586,258,54844,39219,15625,19.5,10.7,41.6
５人以上,サービス業（他に分類されないもの）,1248564,764468,484096,23372,11005,12367,24397,11114,13283,1247539,764359,483180,16.5,10.3,26.3
30人以上,調査産業計,4453862,2955931,1497931,87467,50850,36617,67527,38945,28582,4473802,2967836,1505966,13.7,6.8,27.4
30人以上,鉱業,2103,1766,337,67,62,5,24,19,5,2146,1809,337,1.4,0,9.2
30人以上,建設業,215992,188491,27501,1896,1503,393,1654,1211,443,216234,188783,27451,2.8,1.3,13
30人以上,製造業,524110,400901,123209,3604,2577,1027,7812,6163,1649,519902,397315,122587,6.2,1.8,20.5
30人以上,電気・ガス・熱供給・水道業,34726,28838,5888,2631,2210,421,99,91,8,37258,30957,6301,7,5.8,12.7
30人以上,情報通信業,517558,413988,103570,5220,3484,1736,5076,3373,1703,517702,414099,103603,4.5,1.7,15.4
30人以上,運輸業,255605,224149,31456,3920,3021,899,3400,2976,424,256125,224194,31931,10,7.9,24.8
30人以上,卸売・小売業,839579,531593,307986,35967,21678,14289,11804,6329,5475,863742,546942,316800,18.3,5.9,39.5
30人以上,金融・保険業,334539,192863,141676,4172,3023,1149,5142,3529,1613,333569,192357,141212,6,1.5,12.1
30人以上,不動産業,66981,47112,19869,950,589,361,812,451,361,67119,47250,19869,11.6,6.2,24.4
30人以上,"飲食店,宿泊業",178185,100706,77479,6158,2912,3246,5486,2054,3432,178857,101564,77293,50.7,34.8,71.5
30人以上,"医療,福祉",265768,63213,202555,3828,810,3018,3884,929,2955,265712,63094,202618,21.9,17.6,23.2
30人以上,"教育,学習支援業",270090,163162,106928,2474,808,1666,6584,3945,2639,265980,160025,105955,18.2,15.1,22.9
30人以上,複合サービス事業,39069,32345,6724,335,322,13,656,586,70,38748,32081,6667,18.2,12.5,45.8
30人以上,サービス業（他に分類されないもの）,909557,566804,342753,16245,7851,8394,15094,7289,7805,910708,567366,343342,14.7,9.1,24
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
