規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,429327,399051,373739,25312,30276,104272,103872,99790,4082,400
５人以上,鉱業,528956,487859,465939,21920,41097,49581,49581,49581,0,0
５人以上,建設業,400438,394627,368617,26010,5811,159274,158309,152952,5357,965
５人以上,製造業,410967,405664,381912,23752,5303,123491,122532,118298,4234,959
５人以上,電気・ガス・熱供給・水道業,519176,519166,472043,47123,10,214669,214669,205290,9379,0
５人以上,情報通信業,427774,405373,370868,34505,22401,127060,125705,111035,14670,1355
５人以上,運輸業,389501,378849,326171,52678,10652,122806,122793,110230,12563,13
５人以上,卸売・小売業,519521,405386,388814,16572,114135,101276,101033,97913,3120,243
５人以上,金融・保険業,493241,488583,459689,28894,4658,139734,138946,134319,4627,788
５人以上,不動産業,404072,385175,368555,16620,18897,98686,98618,96480,2138,68
５人以上,"飲食店,宿泊業",307730,302913,281316,21597,4817,80458,80301,76773,3528,157
５人以上,"医療,福祉",376065,373293,353716,19577,2772,114746,114432,111144,3288,314
５人以上,"教育,学習支援業",437793,430057,415143,14914,7736,92716,91621,90779,842,1095
５人以上,複合サービス事業,423607,422613,398412,24201,994,119904,119847,110907,8940,57
５人以上,サービス業（他に分類されないもの）,379416,370777,344702,26075,8639,120882,120367,115265,5102,515
30人以上,調査産業計,462062,422526,393110,29416,39536,117574,117007,111467,5540,567
30人以上,鉱業,528956,487859,465939,21920,41097,49581,49581,49581,0,0
30人以上,建設業,417787,412280,380672,31608,5507,167073,164755,158883,5872,2318
30人以上,製造業,438424,432331,404685,27646,6093,138087,137914,130544,7370,173
30人以上,電気・ガス・熱供給・水道業,534614,534603,484128,50475,11,218701,218701,208924,9777,0
30人以上,情報通信業,442704,417407,378730,38677,25297,124561,122720,110710,12010,1841
30人以上,運輸業,395852,383608,330176,53432,12244,132077,132059,118068,13991,18
30人以上,卸売・小売業,607857,436717,416985,19732,171140,115734,115258,110602,4656,476
30人以上,金融・保険業,521637,517417,486661,30756,4220,142306,142104,136826,5278,202
30人以上,不動産業,439347,410037,386365,23672,29310,90855,90718,88946,1772,137
30人以上,"飲食店,宿泊業",385064,376296,348714,27582,8768,85784,85725,81143,4582,59
30人以上,"医療,福祉",391545,388479,364158,24321,3066,135236,134726,129714,5012,510
30人以上,"教育,学習支援業",470411,461222,443778,17444,9189,101239,99843,99257,586,1396
30人以上,複合サービス事業,452543,451278,424133,27145,1265,130367,130367,118422,11945,0
30人以上,サービス業（他に分類されないもの）,390627,381020,351400,29620,9607,123487,122723,116810,5913,764
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年９月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
