規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.4,20.1,18.3,155.1,166.6,135.9,142.6,151.7,127.4,12.5,14.9,8.5
５人以上,鉱業,20.3,20.5,19.2,163.9,166.7,150.7,148.3,150.3,138.8,15.6,16.4,11.9
５人以上,建設業,21.5,21.8,19.8,178.6,182.3,158.7,164,166.8,148.9,14.6,15.5,9.8
５人以上,製造業,20.2,20.5,19.4,164.4,169.9,148.6,151.7,155.8,139.9,12.7,14.1,8.7
５人以上,電気・ガス・熱供給・水道業,19.8,20,19,165.5,168.1,153.7,151.2,153.3,141.7,14.3,14.8,12
５人以上,情報通信業,20.1,20.2,19.5,175,178.6,161.8,153.3,155.3,145.8,21.7,23.3,16
５人以上,運輸業,20.6,20.8,19.3,182.2,187,151.5,156,159,136.6,26.2,28,14.9
５人以上,卸売・小売業,19.6,20.3,18.6,150.6,162.2,133.3,142.5,153,126.8,8.1,9.2,6.5
５人以上,金融・保険業,19.4,19.8,18.9,158,163.1,151.6,142.5,146.8,137.1,15.5,16.3,14.5
５人以上,不動産業,20.7,21.2,19.7,165.9,172.6,150.7,153.9,159.8,140.3,12,12.8,10.4
５人以上,"飲食店,宿泊業",16.3,17.9,14.7,114.9,139.3,93.1,109.2,130.6,90.1,5.7,8.7,3
５人以上,"医療,福祉",18.4,18,18.4,132.7,136.8,131.5,126,130.6,124.6,6.7,6.2,6.9
５人以上,"教育,学習支援業",18.1,18.9,17.3,136.1,141.4,130,128.4,133.2,122.9,7.7,8.2,7.1
５人以上,複合サービス事業,18.9,18.8,19.2,154.8,159.7,141.8,143,147.4,131.4,11.8,12.3,10.4
５人以上,サービス業（他に分類されないもの）,19.5,20.1,18.6,157.3,166.7,142.4,143.6,150.6,132.6,13.7,16.1,9.8
30人以上,調査産業計,19.7,20.1,18.8,160.7,168.7,145,145.9,152,134,14.8,16.7,11
30人以上,鉱業,20.3,20.5,19.2,163.9,166.7,150.7,148.3,150.3,138.8,15.6,16.4,11.9
30人以上,建設業,21.5,21.8,20,180.7,182.7,166.7,165,166.8,152.7,15.7,15.9,14
30人以上,製造業,20,20.1,19.4,165.1,168.4,154.5,150.7,153.1,143,14.4,15.3,11.5
30人以上,電気・ガス・熱供給・水道業,19.9,20.1,19,166,168.6,153.6,151.2,153.3,141.3,14.8,15.3,12.3
30人以上,情報通信業,20,20.1,19.5,174.8,178,162.1,151.7,153.6,144,23.1,24.4,18.1
30人以上,運輸業,20.4,20.5,19.4,181.3,185,155.2,155.1,157.5,137.9,26.2,27.5,17.3
30人以上,卸売・小売業,20,20.4,19.4,156.5,165.1,142.1,147,154.7,134.1,9.5,10.4,8
30人以上,金融・保険業,19.3,19.7,18.8,158.1,161.8,153.2,141.7,145.4,136.7,16.4,16.4,16.5
30人以上,不動産業,20.4,20.7,19.6,164.2,169.2,152.3,149.1,153.7,138.3,15.1,15.5,14
30人以上,"飲食店,宿泊業",17.7,18.9,16,135.7,154.2,111.3,126.4,142.3,105.3,9.3,11.9,6
30人以上,"医療,福祉",18.6,17.9,18.8,139.3,138.6,139.5,132.1,131.3,132.4,7.2,7.3,7.1
30人以上,"教育,学習支援業",19,19.5,18.3,144,146.3,140.5,134.5,137,130.7,9.5,9.3,9.8
30人以上,複合サービス事業,18.6,18.5,19,155,159.3,133.7,141.8,145.9,121.6,13.2,13.4,12.1
30人以上,サービス業（他に分類されないもの）,19.4,20,18.5,159.7,169.3,144.1,144,151.1,132.5,15.7,18.2,11.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年４月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
