規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,449736,405117,376564,28553,44619,105752,104021,99599,4422,1731
５人以上,鉱業,498240,470146,439906,30240,28094,99641,97077,96974,103,2564
５人以上,建設業,429185,403225,372694,30531,25960,148124,147648,142280,5368,476
５人以上,製造業,418408,411222,382891,28331,7186,115116,114148,109763,4385,968
５人以上,電気・ガス・熱供給・水道業,532989,508202,453450,54752,24787,190095,189443,180150,9293,652
５人以上,情報通信業,454793,406671,365884,40787,48122,142838,136792,122212,14580,6046
５人以上,運輸業,411325,394411,335282,59129,16914,136685,135701,117540,18161,984
５人以上,卸売・小売業,463602,408469,390612,17857,55133,102967,101999,98289,3710,968
５人以上,金融・保険業,592787,498298,464696,33602,94489,140362,137664,131443,6221,2698
５人以上,不動産業,418182,392374,372497,19877,25808,94369,94125,92362,1763,244
５人以上,"飲食店,宿泊業",448529,329028,312543,16485,119501,80611,80528,77621,2907,83
５人以上,"医療,福祉",431208,367764,346987,20777,63444,118444,117079,113630,3449,1365
５人以上,"教育,学習支援業",556370,450548,429613,20935,105822,106192,93380,91304,2076,12812
５人以上,複合サービス事業,432811,413898,389537,24361,18913,134528,134528,121779,12749,0
５人以上,サービス業（他に分類されないもの）,398120,375008,347281,27727,23112,116470,115212,110389,4823,1258
30人以上,調査産業計,481845,427437,394360,33077,54408,122400,119299,112861,6438,3101
30人以上,鉱業,498240,470146,439906,30240,28094,99641,97077,96974,103,2564
30人以上,建設業,465555,423658,388704,34954,41897,184061,183968,179903,4065,93
30人以上,製造業,445850,437559,404327,33232,8291,127680,127417,120299,7118,263
30人以上,電気・ガス・熱供給・水道業,546046,519414,462115,57299,26632,197114,196724,186498,10226,390
30人以上,情報通信業,458287,417396,373834,43562,40891,138176,133059,118683,14376,5117
30人以上,運輸業,413359,393931,335654,58277,19428,141868,140627,119121,21506,1241
30人以上,卸売・小売業,516790,435613,413692,21921,81177,118096,116184,110583,5601,1912
30人以上,金融・保険業,632168,526854,491572,35282,105314,147092,144163,136771,7392,2929
30人以上,不動産業,438682,410904,383170,27734,27778,89711,89295,87401,1894,416
30人以上,"飲食店,宿泊業",618796,393106,374775,18331,225690,95787,95559,91227,4332,228
30人以上,"医療,福祉",466078,387334,362012,25322,78744,132751,130231,125904,4327,2520
30人以上,"教育,学習支援業",605867,485799,460942,24857,120068,131350,109023,106285,2738,22327
30人以上,複合サービス事業,448303,446847,420754,26093,1456,150336,150336,133922,16414,0
30人以上,サービス業（他に分類されないもの）,410431,386276,353499,32777,24155,120844,119426,114083,5343,1418
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２０年３月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
