区分１,区分２,橋数（橋）,橋長（ｍ）,橋面積（ｍ２）,橋齢別現況１５年未満,橋齢別現況１５～２５年,橋齢別現況２５年以上
鋼橋,１５ｍ未満,81,766,9011,2,2,77
鋼橋,１５～３０ｍ未満,114,2481,16589,10,13,91
鋼橋,３０～１００ｍ未満,172,9079,145818,22,23,127
鋼橋,１００ｍ以上,142,36093,543532,21,13,108
鋼橋,計,509,48419,714950,55,51,403
コンクリート橋,１５ｍ未満,498,3290,48958,13,47,438
コンクリート橋,１５～３０ｍ未満,103,2417,43875,26,15,62
コンクリート橋,３０～１００ｍ未満,65,3691,60518,11,6,48
コンクリート橋,１００ｍ以上,24,5725,93793,3,4,17
コンクリート橋,計,690,15123,247144,53,72,565
鋼橋とコンクリート橋の混合橋,１５ｍ未満,6,43,631,0,0,6
鋼橋とコンクリート橋の混合橋,１５～３０ｍ未満,10,230,15479,0,0,10
鋼橋とコンクリート橋の混合橋,３０～１００ｍ未満,13,859,14896,1,0,12
鋼橋とコンクリート橋の混合橋,１００ｍ以上,33,10747,167070,7,13,13
鋼橋とコンクリート橋の混合橋,計,62,11879,198076,8,13,41
石橋,１５ｍ未満,-,-,-,-,-,-
石橋,１５～３０ｍ未満,-,-,-,-,-,-
石橋,３０～１００ｍ未満,-,-,-,-,-,-
石橋,１００ｍ以上,-,-,-,-,-,-
石橋,計,-,-,-,-,-,-
合計,１５ｍ未満,585,4099,58600,15,49,521
合計,１５～３０ｍ未満,227,5128,75943,36,28,163
合計,３０～１００ｍ未満,250,13629,221232,34,29,187
合計,１００ｍ以上,199,52565,804395,31,30,138
合計,計,1261,75421,1160170,116,136,1009
横断歩道橋,,622,34922,69491,15,14,593
人道橋,,91,3050,5833,13,25,53
41,205A2-183,青梅市,,黒沢,３丁目
1542,205A2-184,青梅市,,黒沢,３丁目
1543,205A2-185,青梅市,,根ヶ布,１丁目
1544,205A2-186,青梅市,,根ヶ布,１丁目
1545,205A2-187,青梅市,,根ヶ布,１丁目
1546,205A2-188,青梅市,,梅郷,６丁目
1547,205A2-189,青梅市,,日向和田,２丁目
1548,205A2-190,青梅市,,成木,７丁目
1549,205A2-191,青梅市,,成木７丁目,７丁目
1550,205B1-001,青梅市,,成木,２丁目
1551,205B1-002,青梅市,,長淵,２丁目
1552,205B1-003,青梅市,,本町,
1553,205B1-004,青梅市,,長淵,７丁目
1554,205B1-005,青梅市,,河辺町,２丁目
1555,205B1-006,青梅市,,友田町,１丁目
1556,205B2-001,青梅市,,二俣尾,５丁目
1557,205B2-002,青梅市,,和田町,１丁目
1558,205B2-003,青梅市,,友田町,１丁目
1559,206A1-001,府中市,,清水が丘,２丁目９
1560,206A1-002,府中市,,若松町,
1561,206A1-003,府中市,,西府町,５丁目２９
1562,206A1-004,府中市,,西府町,１丁目３１
1563,206A1-005,府中市,,日新町,１丁目７
1564,206A1-006,府中市,,本宿町,１丁目３２－４
1565,206B1-003,府中市,,分梅町,１丁目２３
1566,206B1-004,府中市,,小柳町,２丁目２
1567,207A1-001,昭島市,,中神町,１丁目
1568,207A1-002,昭島市,,中神町,２丁目
1569,207A1-003,昭島市,,大神町,大神町
1570,207A1-004,昭島市,,福島町,２－１０
1571,207A2-001,昭島市,,大神町,４－１５
1572,207A2-002,昭島市,,拝島町,１－１２
1573,207A2-003,昭島市,,拝島町,５－８
1574,207B1-001,昭島市,,大神町,４－４
1575,207B1-002,昭島市,,福島町,２－１０
1576,208A1-001,調布市,,佐須町,
1577,208A1-002,調布市,,入間町,
1578,208A1-003,調布市,,入間町,
1579,208A1-004,調布市,,入間町,
1580,208A1-006,調布市,,東つつじケ丘,一丁目
1581,208A1-007,調布市,,若葉町,３の１７
1582,208A1-008,調布市,,入間町,３の１
1583,208A2-001,調布市,,深大寺南町,１の２１
1584,208A2-002,調布市,,飛田給,３の２
1585,208A2-003,調布市,,飛田給,３の２３
1586,208A2-004,調布市,,入間町,３丁目５
1587,208B1-001,調布市,,深大寺元町,３の１８
1588,208B1-002,調布市,,若葉町,若葉町１の１６
1589,208B1-003,調布市,,下石原,３－２５．２７先
1590,208B1-004,調布市,,入間町,
1591,208B3-001,調布市,,深大寺元町,二丁目
1592,208B3-002,調布市,,深大寺元町,二丁目
1593,209A1-001,町田市,,相原町,
1594,209A1-002,町田市,,相原町,
1595,209A1-003,町田市,,相原町,
1596,209A1-004,町田市,,相原町,
1597,209A1-005,町田市,,相原町,
1598,209A1-006,町田市,,相原町,
1599,209A1-007,町田市,,相原町,
1600,209A1-008,町田市,,相原町,
1601,209A1-009,町田市,,相原町,
1602,209A1-010,町田市,,相原町,
1603,209A1-011,町田市,,相原町,
1604,209A1-012,町田市,,相原町,
1605,209A1-013,町田市,,相原町,
1606,209A1-014,町田市,,相原町,
1607,209A1-015,町田市,,小山町,
1608,209A1-016,町田市,,小山町,
1609,209A1-017,町田市,,小山町,
1610,209A1-018,町田市,,下小山田町,
1611,209A1-019,町田市,,下小山田町,
1612,209A1-020,町田市,,小野路町,
1613,209A1-021,町田市,,小野路町,
1614,209A1-022,町田市,,小野路町,
1615,209A1-023,町田市,,真光寺町,
1616,209A1-024,町田市,,小山町,
1617,209A1-025,町田市,,小山町,
1618,209A1-026,町田市,,常盤町,
1619,209A1-027,町田市,,常盤町,
1620,209A1-028,町田市,,小山田桜台,
1621,209A1-029,町田市,,下小山田町,
1622,209A1-030,町田市,,図師町,
1623,209A1-031,町田市,,山崎町,１７３７－２
1624,209A1-032,町田市,,図師町,
1625,209A1-033,町田市,,図師町,
1626,209A1-034,町田市,,小野路町,
