地震名称,発生時期,大島,新島,新島,式根島,神津島,三宅島,八丈島,青ヶ島,父島
明応地震（マグニチュード８．６）,1498年（明応7年）9月20日,,津波２．６メートル,津波２．６メートル,津波３．１メートル,,,津波４メートル／港で荷役中の１名水死,,
慶長地震（マグニチュード７．９）,1605年（慶長9年）2月3日,,,,,,,津波１０から２０メートル／谷ヶ里死者３７人,,
延宝地震（マグニチュード８．０）,1677年（延宝5年）11月4日,,,,,,,津波３から４メートル／谷ヶ里まで波上る,津波３メートル／死者１人／漁船１０余流出,
元禄地震（マグニチュード８．２）,1703年（元禄16年）12月31日,津波１０メートル／死者５６人、家５８／船１８流出（岡田）,死者１人,死者１人,,,,津波３メートル／医者１人,,
宝永地震（マグニチュード８．４）,1707年（宝永4年）10月28日,,,,,,,津波４メートル,,
安政東海地震（マグニチュード８．４）,1854年（安政1年）12月23日,津波３メートル,,,,,,,,津波３から４メートル／家屋１５軒ほど流され、または床上浸水した。
関東地震（マグニチュード７．９）,1923年（大正12年）9月1日,岡田津波１２メートル,,,,,,,,津波３尺（０．９１メートル）（周期３０分で数回来襲）
房総沖（マグニチュード７．９）,1953年（昭和28年）11月26日,津波０．３４メートル,,,,,,津波１．５メートル,,
チリ地震（マグニチュード８．５）,1960年（昭和35年）5月23日,岡田津波１．０メートル,,,,,,津波０．６メートル,,津波２．３から３．５メートル
八丈島東方沖（マグニチュード７．２）,1972年（昭和47年）12月4日,津波０．０７メートル,,,,津波０．２７メートル,津波０．１９メートル,津波０．４２メートル,,
伊豆大島近海（マグニチュード７．０）,1978年（昭和53年）1月14日,岡田津波０．７メートル／泉津津波０．１メートル／波浮沖津波０．１８メートル,,,,,津波０．１６メートル,津波０．１２メートル,,
伊豆半島東方沖（マグニチュード６．７）,1980年（昭和55年）6月29日,岡田津波０．５７メートル／泉津津波０．１０メートル,,,,,津波０．１６メートル,津波０．１２メートル,,
