○金融機関種別預金内訳,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,令和３年度第３四半期,,,,,令和３年度第２四半期,,,
,,,,,期中平均残高,,"期　末　残　高
(R3.12.31現在）",,,期中平均残高,,"期　末　残　高
(R3.9.30現在）",
,,,,,,構成比,,構成比,,,構成比,,構成比
,,,,,億円,％,億円,％,,億円,％,億円,％
,歳計現金等,,都市銀行,,9027,100,7867,100,,16941,100,7562,100
,,,信託銀行,,－,－,－,－,,－,－,－,－
,,,地方銀行等,,－,－,－,－,,－,－,－,－
,,,外国銀行,,－,－,－,－,,－,－,－,－
,,,計,,9027,100,7867,100,,16941,100,7562,100
,基金,,都市銀行,,15150,57,13885,53,,15904,58.9,15616,58.6
,,,信託銀行,,5986,22.5,6036,23,,6018,22.3,6018,22.6
,,,地方銀行等,,1361,5.1,1361,5.2,,1318,4.9,1361,5.1
,,,外国銀行,,4083,15.4,4927,18.8,,3739,13.9,3632,13.6
,,,計,,26580,100,26209,100,,26979,100,26626,100
,準公営企業会計資金,,都市銀行,,3682,40.6,3765,41.8,,3481,38.6,3729,41
,,,信託銀行,,2163,23.9,2165,24,,2145,23.8,2145,23.6
,,,地方銀行等,,55,0.6,55,0.6,,55,0.6,55,0.6
,,,外国銀行,,3158,34.9,3030,33.6,,3326,36.9,3160,34.8
,,,計,,9058,100,9015,100,,9007,100,9089,100
,合計,,都市銀行,,27859,62.4,25517,59.2,,36327,68.6,26907,62.2
,,,信託銀行,,8149,18.2,8201,19,,8163,15.4,8163,18.9
,,,地方銀行等,,1416,3.2,1416,3.3,,1373,2.6,1416,3.3
,,,外国銀行,,7242,16.2,7957,18.5,,7065,13.3,6792,15.7
,,,計,,44665,100,43091,100,,52928,100,43277,100
