款別１,款別２,２３,２４,２５,２６,２７
一般会計,総務費（千円）,584379,547705,498858,513915,517993
一般会計,（千円）,13880,12766,14194,14828,13348
一般会計,スポーツ振興費（千円）,177,177,178,178,179
一般会計,都市整備費（千円）,28,93,73,75,116
一般会計,環境費（千円）,308328,175170,231506,226835,243740
一般会計,福祉保健費（千円）,147612,148736,150705,164346,174592
一般会計,産業労働費（千円）,364232,264898,221241,477686,316603
一般会計,土木費（千円）,3162085,2447071,2477050,2916930,2836225
一般会計,港湾費（千円）,3920272,3914279,3759402,3559671,3740318
一般会計,諸支出金（千円）,464,519,461,488,539
一般会計,計（千円）,8501455,7511414,7353668,7874952,7843653
特別会計,貸付費（母子福祉）（千円）,3765,1883,1572,2060,1313
特別会計,用地費（千円）,-,-,-,-,-
特別会計,計（千円）,3765,1883,1572,2060,1313
合計（千円）,,8568187,8505219,7355240,7877012,7844966
