全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132284,,東京都あきる野市,秋川体育館,アキガワタイイクカン,akigawagymnasium,,,,,132284,,東京都あきる野市二宮683,東京都,あきる野市,二宮,683,,35.73054,139.302321,,,(042)559-1163,,,,,1970814,1000020132284,あきる野市,月火水木金土日,09:00,21:30,▽休館日　第1・3・5火曜日(祝日の場合は開館)、年末年始,▽大体育室、小体育室、第1トレーニング室、第2トレーニング室、剣道場、柔道場、弓道場、幼児コーナー,,,,有,有,有,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007656.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7656/1163akitai.JPG,CC BY 4.0,,,,,,,無,無,無,無,有,無,無,無,有,有,有,無,無,無,無,有,無,有,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,無,無,有,無,無,無,無,無,無,有,有,無,無,有,無,有,有,無
132284,,東京都あきる野市,五日市ファインプラザ,イツカイチファインプラザ,itsukaichifineplaza,,,,,132284,,東京都あきる野市伊奈859-3,東京都,あきる野市,伊奈,859-3,,35.729316,139.255422,,,(042)596-5611,,,,,1900142,1000020132284,あきる野市,月火水木金土日,09:00,21:30,▽休館日　第1・3水曜日(祝日の場合は開館、翌日休館)、年末年始▽利用時間　プールは20：50まで,▽室内プール、体育室、武道場、トレーニング室、第1研修室、第2研修室、第3研修室、幼児体育室,,,,有,有,有,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007655.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7655/5611fain.jpg,CC BY 4.0,,,,,,,無,無,無,無,有,無,無,無,有,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,有,無
132284,,東京都あきる野市,あきる野市民プール（屋内）,アキルノシミンプールオクナイ,Akiruno public pool,,,,,132284,,東京都あきる野市原小宮353,東京都,あきる野市,原小宮,353,,35.737308,139.298954,,,(042)550-1711,,,,,1970811,1000020132284,あきる野市,月火水木金土日,09:00,21:00,▽屋内　25ｍ温水プール　休館日　第2・4火曜日(祝日の場合は開館、翌日休館)、年末年始　※屋外プール開催期間中は無休▽利用時間4～9月10:00～21:00、10～3月10:00～20:00、1月3、4日10:00～17:00,▽屋内　25ｍ温水プール,,,,有,有,,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007667.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7667/siminpool_.jpg,CC BY 4.0,,,,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,あきる野市民プール（屋外）（令和8年まで閉場）,アキルノシミンプールオクガイ,Akiruno public pool,,,,,132284,,東京都あきる野市原小宮353,東京都,あきる野市,原小宮,353,,35.737308,139.298954,,,(042)550-1711,,,,,1970811,1000020132284,あきる野市,月火水木金土日,09:00,18:00,▽屋外　流水プール、25ｍプール、スライダープール、幼児プール▽開催期間　海の日（7月の第3月曜日）の前々日（土曜日）から9月の第1日曜日まで▽利用時間　9:00～18:00　9月の平日は13:00～18:00）　※開催期間中は無休(天候により休場の場合あり),▽屋外　流水プール、25ｍプール、スライダープール、幼児プール,,,,有,有,,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007667.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7667/siminpool_.jpg,CC BY 4.0,,,,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,いきいきセンター,イキイキセンター,Ikiiki Center,,,,,132284,,東京都あきる野市雨間1946,東京都,あきる野市,雨間,1946,,35.716627,139.2915,,,(042)558-3344,,,,,1970825,1000020132284,あきる野市,月水木金土日,10:00,18:00,▽休館日　毎週火曜日(祝日の場合は開館、翌日休館)、年末年始　▽利用時間　集会室　9:00～21:30（※集会室の利用がない場合には、運営時間が18:00までとなります。）　水着リフレッシュゾーン、 トレーニング室、サウナ室、男女小浴場　10:00～18:00（※12月から2月は運営休止）　,,,,,有,,,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000012691.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000012/12691/3344ikiiki.jpg,CC BY 4.0,,,,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,油平クラブハウス,アブラダイクラブハウス,AburadaiClubhouse,,,,,132284,,東京都あきる野市油平92-7,東京都,あきる野市,油平,92-7,,35.72662,139.287536,,,(042)559-7531,,,,,1970827,1000020132284,あきる野市,月火水木金土日,07:00,22:00,▽休館日　年末年始,▽和室(大)、和室(小)、第1会議室、第2会議室,,,,有,有,,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007660.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7660/7531abura.JPG,CC BY 4.0,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,総合グラウンド,ソウゴウグラウンド,General ground,,,,,132284,,東京都あきる野市二宮東1-11-2先,東京都,あきる野市,二宮東,1-11-2先,,35.724124,139.318545,,,(042)558-9281,,,,,1970814,1000020132284,あきる野市,月水木金土日,07:00,17:00,▽休場日　毎週火曜日(祝日の場合は開場、翌日休場)、年末年始(野球場、ソフトボール場、テニスコートは12月20日から3月20日まで)　▽利用時間　クラブハウスは9:00～21:30,▽野球場 2面、ソフトボール場 3面、少年野球場 1面、テニスコート(砂入り人工芝)6面、クラブハウス,,,,,,,,,,,有,,,,,,,https://www.city.akiruno.tokyo.jp/0000007648.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7648/9281sogosofuto.JPG,CC BY 4.0,,,,,,,無,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,玉見ヶ崎レクリエーション広場,タマミガサキレクリエーションヒロバ,Tamamigasaki Recreation Square,,,,,132284,,東京都あきる野市小川東1-5先,東京都,あきる野市,小川東,1-5先,,35.717967,139.326403,,,(042)558-9281,,,,,1970822,1000020132284,あきる野市,月水木金土日,07:00,17:00,▽休場日　毎週火曜日(祝日の場合は開場、翌日休場)、12月20日から3月20日まで,▽テニスコート(クレー) 4面、運動広場,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,市民運動広場野球場,シミンウンドウヒロバヤキュウジョウ,Civic Sports Plaza Baseball Field,,,,,132284,,東京都あきる野市二宮702-1,東京都,あきる野市,二宮,702-1,,35.727459,139.31077,,,(042)559-1163,,,,,1970814,1000020132284,あきる野市,月水木金土日,07:00,17:00,▽休場日　毎週火曜日(祝日の場合は開場、翌日休場)、年末年始　＊詳しくは秋川体育館でご確認ください。,▽野球場 2面,,,,,,,,,,,,,,,,,,https://www.city.akiruno.tokyo.jp/0000007671.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7671/siminnhiroba2.jpg,CC BY 4.0,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132284,,東京都あきる野市,市民運動広場相撲場(廃止）,シミンウンドウヒロバスモウジョウ,,,,,,132284,,東京都あきる野市二宮670-5,東京都,あきる野市,二宮,670-5,,35.729398,139.30241,,,(042)559-1163,,,,,1970814,1000020132284,あきる野市,月水木金土日,07:00,17:00,▽休場日　毎週火曜日(祝日の場合は開場、翌日休場)、年末年始　＊詳しくは秋川体育館でご確認ください。,▽相撲場 2面,,,,,,,,,,,,,,,,,,https://www.city.akiruno.tokyo.jp/0000007671.html,https://www.city.akiruno.tokyo.jp/cmsfiles/contents/0000007/7671/siminnhiroba2.jpg,CC BY 4.0,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
