"市区町村コード","番号","都道府県名","市区町村名","医療機関名","住所","方書","電話番号","高齢者用肺炎球菌予防接種","経度","緯度","分類"
"131148","1","東京都","中野区","三五医院","東京都中野区南台2-6-8","","(03)3381-0313","○","139.671200712672","35.6817168959533","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","2","東京都","中野区","白石医院","東京都中野区南台2-18-10","","(03)3384-5255","○","139.671505699994","35.6832239003009","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","3","東京都","中野区","宮下医院","東京都中野区南台2-24-12","","(03)5385-3050","○","139.671490697099","35.6836049012176","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","4","東京都","中野区","クリニカル南台","東京都中野区南台2-45-10","","(03)3381-8681","○","139.671535681571","35.685515906129","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","5","東京都","中野区","白川クリニック","東京都中野区南台2-51-8","1F","(03)6382-5011","○","139.669262695614","35.685275900709","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","6","東京都","中野区","高橋医院","東京都中野区南台3-3-3","","(03)3381-3238","○","139.668773707958","35.6840588964292","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","7","東京都","中野区","皮膚科こかじクリニック","東京都中野区南台3-6-17","","(03)3383-5033","○","139.66822469459","35.6860959007195","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","8","東京都","中野区","多田町診療所","東京都中野区南台3-33-5","","(03)3381-3191","○","139.666027726691","35.6835478889964","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","9","東京都","中野区","南台寺尾クリニック内科・小児科","東京都中野区南台3-37-27","","(03)3381-7755","○","139.665432729041","35.6836508879738","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","10","東京都","中野区","山田クリニック","東京都中野区南台5-32-2","","(03)3381-5213","○","139.659725761088","35.6835248755797","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","12","東京都","中野区","藤間産婦人科医院","東京都中野区弥生町1-17-1","","(03)3372-5700","○","139.680126606263","35.6894869329432","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","13","東京都","中野区","平澤クリニック","東京都中野区弥生町1-54-12","","(03)5304-5790","○","139.677868601158","35.6915049331358","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","14","東京都","中野区","田郷内科胃腸科医院","東京都中野区弥生町1-60-5","","(03)3372-0717","○","139.677273592539","35.692885935907","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","15","東京都","中野区","中野なおクリニック","東京都中野区弥生町2-4-9","2F","(03)6379-6021","○","139.676708607006","35.6914829307645","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","16","東京都","中野区","溝口医院","東京都中野区弥生町2-12-9","","(03)3372-0035","○","139.6756096035","35.6925539316425","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","17","東京都","中野区","中島整形外科医院","東京都中野区弥生町2-22-12","","(03)5351-0377","○","139.675106604921","35.6926799310261","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","18","東京都","中野区","山本クリニック","東京都中野区弥生町3-26-3","","(03)3372-0007","○","139.672588668076","35.6865009107714","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","19","東京都","中野区","川島診療所","東京都中野区弥生町3-27-11","","(03)3372-4438","○","139.672420659635","35.6876679133099","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","21","東京都","中野区","柳田医院","東京都中野区弥生町4-36-13","","(03)3381-4066","○","139.67055965128","35.6899529154773","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","22","東京都","中野区","原クリニック","東京都中野区弥生町5-4-16","","(03)3381-2711","○","139.66732469579","35.6865459000863","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","23","東京都","中野区","やなだクリニック","東京都中野区弥生町6-2-20","","(03)5342-9511","○","139.663189715827","35.6867978923526","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","24","東京都","中野区","荘司医院","東京都中野区本町1-3-11","","(03)3373-3335","○","139.683086565392","35.6927149468679","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","25","東京都","中野区","白石医院","東京都中野区本町1-20-6","","(03)3372-2434","○","139.683788547367","35.6944159529566","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","26","東京都","中野区","仁友クリニック","東京都中野区本町2-45-10","","(03)3372-5121","○","139.682155542395","35.6959499541196","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","27","東京都","中野区","弥生ファーストクリニック","東京都中野区本町2-46-1","3F","(03)3320-7211","○","139.682461540735","35.6959649547386","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","28","東京都","中野区","河崎外科胃腸科","東京都中野区本町3-7-5","","(03)3372-0273","○","139.677395586842","35.6934929379293","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","29","東京都","中野区","秋吉クリニック","東京都中野区本町3-20-22","","(03)3378-1600","○","139.67545757543","35.6960069416589","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","31","東京都","中野区","ナガヤメディカルクリニック","東京都中野区本町3-29-10","2F","(03)5333-4086","○","139.677181554131","35.6975169493495","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","32","東京都","中野区","やまもと消化器内科クリニック","東京都中野区本町3-31-7","","(03)5304-1195","○","139.675854561778","35.6974029465631","高齢者用肺炎球菌予防接種_契約医療機関一覧"
"131148","33","東京都","中野区","寺田内科医院","東京都中野区本町3-32-22","2F","(03)3372-8266","○","139.675670561244","35.6975779467451","高齢者用肺炎球菌予防接種_契約医療機関一覧"
