"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2012120101,"一の橋",1,27,35,62,1,7,39,204,23,,7,"E",98,65,243
2012120102,"一の橋",1,31,34,65,0,6,41,207,29,,8,"ENE",92,67,248
2012120103,"一の橋",1,26,31,57,0,6,28,205,26,,4,"ENE",90,69,233
2012120104,"一の橋",1,45,32,77,0,7,39,209,28,,8,"ENE",86,73,248
2012120105,"一の橋",1,56,31,87,0,8,48,211,31,,6,"E",88,72,259
2012120106,"一の橋",1,40,31,71,0,6,41,207,27,,5,"ENE",89,64,248
2012120107,"一の橋",1,37,29,66,0,5,27,201,23,,3,"E",86,65,228
2012120108,"一の橋",1,41,33,74,1,5,27,200,17,,3,"ENE",92,57,227
2012120109,"一の橋",1,62,38,100,3,5,35,196,13,,9,"ENE",94,56,231
2012120110,"一の橋",1,50,35,85,5,5,22,197,12,,11,"ENE",95,55,219
2012120111,"一の橋",1,52,35,87,6,5,30,197,19,,13,"E",95,59,227
2012120112,"一の橋",1,48,34,82,7,5,23,198,18,,10,"E",98,61,221
2012120113,"一の橋",1,25,27,52,11,4,16,197,18,,9,"ENE",65,69,213
2012120114,"一の橋",1,39,31,70,10,5,17,196,17,,16,"E",75,62,213
2012120115,"一の橋",1,34,26,60,12,4,23,196,13,,12,"E",62,66,219
2012120116,"一の橋",1,27,25,52,13,4,18,196,12,,14,"E",68,60,214
2012120117,"一の橋",1,40,33,73,6,5,26,197,3,,9,"E",60,64,223
2012120118,"一の橋",1,32,34,66,5,6,25,200,6,,8,"E",55,62,225
2012120119,"一の橋",1,25,30,55,8,6,27,198,9,,7,"ENE",60,65,225
2012120120,"一の橋",1,29,33,62,6,6,21,200,9,,8,"ENE",62,48,221
2012120121,"一の橋",1,16,26,42,11,5,24,200,14,,12,"E",63,38,224
2012120122,"一の橋",1,22,23,45,14,4,17,198,6,,7,"E",63,38,215
2012120123,"一の橋",1,7,18,25,18,4,10,197,7,,5,"N",60,39,207
2012120124,"一の橋",1,7,18,25,17,4,14,199,5,,6,"E",56,40,213
2012120201,"一の橋",1,4,15,19,19,3,13,197,2,,6,"NE",56,38,210
2012120202,"一の橋",1,6,16,22,19,3,9,198,1,,8,"E",53,37,207
2012120203,"一の橋",1,5,13,18,22,3,15,197,13,,14,"E",51,36,212
2012120204,"一の橋",1,3,10,13,26,2,7,195,5,,10,"E",50,36,202
2012120205,"一の橋",1,4,11,15,25,2,9,195,1,,7,"E",45,40,204
2012120206,"一の橋",1,2,11,13,25,2,11,194,1,,8,"E",40,43,205
2012120207,"一の橋",1,5,12,17,23,2,6,194,2,,8,"E",37,44,200
2012120208,"一の橋",1,6,16,22,20,3,11,195,4,,2,"ENE",44,43,206
2012120209,"一の橋",1,14,24,38,15,3,12,196,5,,6,"E",48,37,208
2012120210,"一の橋",1,17,24,41,16,4,14,197,3,,6,"E",60,32,211
2012120211,"一の橋",1,10,18,28,24,3,14,197,4,,11,"E",68,29,211
2012120212,"一の橋",1,10,19,29,23,4,14,197,7,,6,"ENE",66,31,211
2012120213,"一の橋",2,8,17,25,27,4,13,196,7,,9,"ENE",78,33,209
2012120214,"一の橋",1,8,18,26,26,4,16,196,9,,7,"E",80,36,212
2012120215,"一の橋",1,6,17,23,28,4,26,198,7,,10,"E",81,38,224
2012120216,"一の橋",1,7,17,24,26,4,15,196,9,,9,"E",78,41,211
2012120217,"一の橋",1,8,17,25,25,4,12,195,8,,8,"E",78,45,207
2012120218,"一の橋",1,12,21,33,21,4,16,197,9,,11,"E",75,46,213
2012120219,"一の橋",1,8,20,28,21,4,13,197,5,,8,"NE",68,52,210
2012120220,"一の橋",1,6,18,24,22,4,17,197,13,,9,"E",51,68,214
2012120221,"一の橋",1,7,18,25,22,3,14,197,15,,8,"ENE",42,76,211
2012120222,"一の橋",1,7,21,28,18,4,14,198,14,,8,"ENE",42,79,212
2012120223,"一の橋",1,5,20,25,17,4,16,199,18,,10,"ENE",39,82,215
2012120224,"一の橋",1,5,17,22,21,3,13,197,16,,10,"E",38,82,210
2012120301,"一の橋",1,4,15,19,9995,3,9,195,11,,11,"E",35,80,204
2012120302,"一の橋",1,3,16,19,20,3,10,197,16,,9,"E",37,78,207
2012120303,"一の橋",1,3,15,18,20,3,11,195,14,,7,"ENE",41,75,206
2012120304,"一の橋",1,4,15,19,19,3,12,197,12,,9,"E",43,70,209
2012120305,"一の橋",1,6,17,23,19,2,8,197,15,,8,"ENE",45,72,205
2012120306,"一の橋",1,12,25,37,14,3,9,196,12,,6,"E",50,72,205
2012120307,"一の橋",1,30,34,64,7,4,12,196,9,,6,"NE",53,65,208
2012120308,"一の橋",1,38,37,75,4,5,18,198,17,,7,"E",52,64,216
2012120309,"一の橋",1,56,36,92,3,6,18,199,11,,10,"E",58,58,217
2012120310,"一の橋",1,78,38,116,2,7,29,199,21,,8,"NE",65,56,228
2012120311,"一の橋",1,82,42,124,2,8,33,202,17,,7,"E",69,54,235
2012120312,"一の橋",1,76,42,118,2,7,35,200,17,,6,"NE",74,54,235
2012120313,"一の橋",1,60,38,98,5,6,34,199,18,,9,"NE",79,59,233
2012120314,"一の橋",1,52,40,92,5,6,23,199,18,,5,"SE",85,57,222
2012120315,"一の橋",1,64,42,106,4,6,29,201,18,,11,"E",85,59,230
2012120316,"一の橋",1,65,44,109,3,7,30,201,18,,6,"E",89,60,231
2012120317,"一の橋",1,60,45,105,2,7,33,200,22,,6,"E",88,62,233
2012120318,"一の橋",1,35,40,75,3,6,29,199,17,,8,"ENE",90,62,228
2012120319,"一の橋",1,34,37,71,4,6,34,199,18,,8,"ENE",78,80,233
2012120320,"一の橋",1,24,34,58,5,6,33,198,20,,5,"NE",79,84,231
2012120321,"一の橋",1,15,29,44,8,6,22,198,23,,5,"NE",79,84,220
2012120322,"一の橋",1,16,28,44,10,5,20,198,14,,4,"ENE",80,84,218
2012120323,"一の橋",1,9,28,37,10,5,18,199,16,,6,"ENE",81,83,217
2012120324,"一の橋",1,13,30,43,7,5,21,201,19,,7,"ENE",81,83,222
2012120401,"一の橋",9995,9995,9995,9995,11,4,9995,9995,17,,5,"ENE",82,78,9999
2012120402,"一の橋",1,6,26,32,9,4,17,198,13,,6,"E",83,76,215
2012120403,"一の橋",1,3,21,24,11,3,11,198,18,,4,"NE",87,74,209
2012120404,"一の橋",1,18,32,50,2,4,17,199,15,,6,"W",90,74,216
2012120405,"一の橋",1,20,34,54,1,4,19,201,19,,4,"E",90,74,220
2012120406,"一の橋",1,41,37,78,1,5,24,202,18,,3,"E",91,74,226
2012120407,"一の橋",1,49,38,87,1,5,21,205,18,,3,"E",90,78,226
2012120408,"一の橋",1,133,50,183,1,9,39,210,20,,2,"ENE",94,84,249
2012120409,"一の橋",2,173,55,228,1,10,47,217,29,,4,"ENE",101,85,264
2012120410,"一の橋",2,201,57,258,1,13,57,220,45,,7,"ESE",92,83,277
2012120411,"一の橋",1,121,44,165,1,8,55,208,30,,11,"ENE",93,82,263
2012120412,"一の橋",1,108,46,154,2,8,47,203,26,,7,"NNE",105,80,250
2012120413,"一の橋",1,96,47,143,2,9,47,206,25,,6,"NE",116,76,253
2012120414,"一の橋",1,88,51,139,2,8,49,206,21,,5,"W",132,68,255
2012120415,"一の橋",1,87,51,138,1,8,56,209,26,,9,"W",128,70,265
