規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.8,157.6,143.9,13.7,13,78.1,75.4,2.7
５人以上,"鉱業,採石業,砂利採取業",17.4,147,127,20,10.7,68.7,67.7,1
５人以上,建設業,20.5,179,156.5,22.5,11.7,71.8,70.9,0.9
５人以上,製造業,19.1,162.4,147.8,14.6,16.2,111.1,107.1,4
５人以上,電気・ガス・熱供給・水道業,17.4,151.7,136.2,15.5,15,95.7,94.9,0.8
５人以上,情報通信業,18.1,154.4,139.3,15.1,12.2,82.9,80.2,2.7
５人以上,"運輸業,郵便業",19.1,162.2,143,19.2,15.2,101.7,92.2,9.5
５人以上,"卸売業,小売業",19,157,146.8,10.2,14.2,85.1,82.4,2.7
５人以上,"金融業,保険業",17.6,145.4,130.7,14.7,14.7,95.3,94.1,1.2
５人以上,"不動産業,物品賃貸業",19.2,162.3,146.6,15.7,12.8,75.5,71.9,3.6
５人以上,"学術研究,専門・技術サービス業",18.4,155.2,139.9,15.3,12.9,84,81.9,2.1
５人以上,"宿泊業,飲食サービス業",20.7,182.6,164.2,18.4,11.9,71.4,68.7,2.7
５人以上,"生活関連サービス業,娯楽業",19.8,165.3,151.7,13.6,12,75.2,74.1,1.1
５人以上,"教育,学習支援業",18.6,149,137.8,11.2,8.9,48.8,47.8,1
５人以上,"医療,福祉",18.9,151.9,144.4,7.5,12.4,69.1,68,1.1
５人以上,複合サービス事業,17.5,148.1,134.7,13.4,16.5,115.1,113.3,1.8
５人以上,サービス業（他に分類されないもの）,18.5,153.4,141,12.4,15.1,90.8,86.9,3.9
30人以上,調査産業計,18.5,155.2,140.8,14.4,13.6,82.5,79.6,2.9
30人以上,"鉱業,採石業,砂利採取業",17.4,147,127,20,10.7,68.7,67.7,1
30人以上,建設業,20,178.6,152.3,26.3,9,53.7,52.5,1.2
30人以上,製造業,18.6,160,144.2,15.8,16.1,112.6,108.2,4.4
30人以上,電気・ガス・熱供給・水道業,17.4,151.7,136.2,15.5,15,95.7,94.9,0.8
30人以上,情報通信業,18.1,154.7,138.8,15.9,12.4,83.2,80.3,2.9
30人以上,"運輸業,郵便業",19,162.1,142.9,19.2,15.2,105.8,95,10.8
30人以上,"卸売業,小売業",18.6,153.2,142.5,10.7,15.7,94.5,92.2,2.3
30人以上,"金融業,保険業",17.5,145.1,129.1,16,14.4,92.8,91.5,1.3
30人以上,"不動産業,物品賃貸業",18.3,155.4,140.1,15.3,14.9,78.4,77,1.4
30人以上,"学術研究,専門・技術サービス業",18.1,152.6,136.3,16.3,11.6,78.9,76.2,2.7
30人以上,"宿泊業,飲食サービス業",19.9,174.1,157.3,16.8,12.4,72.5,70.1,2.4
30人以上,"生活関連サービス業,娯楽業",19.1,164.2,146.3,17.9,11.5,72.5,70.8,1.7
30人以上,"教育,学習支援業",18.6,146.9,136.6,10.3,7.9,45.4,44.9,0.5
30人以上,"医療,福祉",18.6,150.8,142.7,8.1,12.9,76.6,75.4,1.2
30人以上,複合サービス事業,18.1,156.2,139.4,16.8,17.1,111.9,110.9,1
30人以上,サービス業（他に分類されないもの）,18.3,152,139.3,12.7,15.7,93.2,88.9,4.3
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年２月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
