規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5773987,75824,88517,5764217,2134801,77382,104615,2104645
５人以上,"鉱業,採石業,砂利採取業",1353,43,34,1362,3,0,0,3
５人以上,建設業,328252,2667,3980,327040,16844,356,956,16143
５人以上,製造業,516385,4980,4870,516308,51171,577,902,51033
５人以上,電気・ガス・熱供給・水道業,28676,67,25,28718,545,17,3,559
５人以上,情報通信業,768974,8519,9117,767316,32404,957,1313,33108
５人以上,"運輸業,郵便業",388149,5358,4027,389506,73334,3674,2645,74337
５人以上,"卸売業,小売業",1165384,13147,16872,1162152,493301,14467,16723,490552
５人以上,"金融業,保険業",358765,3120,5256,356627,30515,315,1181,29651
５人以上,"不動産業,物品賃貸業",175687,1610,1311,176233,32769,661,695,32488
５人以上,"学術研究,専門・技術サービス業",350331,2291,3919,348789,34919,908,1510,34231
５人以上,"宿泊業,飲食サービス業",146722,5274,5709,146289,538320,29187,34350,533155
５人以上,"生活関連サービス業,娯楽業",125495,2572,2851,127635,116616,4644,10562,108279
５人以上,"教育,学習支援業",255158,1600,5256,251789,168212,3399,14597,156727
５人以上,"医療,福祉",470857,6751,9363,468678,263794,6622,6371,263612
５人以上,複合サービス事業,19957,53,474,19536,3488,67,69,3486
５人以上,サービス業（他に分類されないもの）,673842,17772,15453,676239,278566,11531,12738,277281
30人以上,調査産業計,4360990,56198,67277,4352475,1120803,32684,56525,1094398
30人以上,"鉱業,採石業,砂利採取業",1353,43,34,1362,3,0,0,3
30人以上,建設業,210118,1293,2341,209065,8604,86,221,8474
30人以上,製造業,386764,4132,3887,386821,32328,333,448,32401
30人以上,電気・ガス・熱供給・水道業,28676,67,25,28718,545,17,3,559
30人以上,情報通信業,673895,7226,8405,673026,23174,957,730,23091
30人以上,"運輸業,郵便業",329597,4597,3332,330889,58018,3005,2069,58927
30人以上,"卸売業,小売業",805912,7763,10258,803409,217209,3690,5216,215691
30人以上,"金融業,保険業",294741,2088,3642,293185,26367,315,989,25695
30人以上,"不動産業,物品賃貸業",120127,1202,973,120350,16136,350,358,16134
30人以上,"学術研究,専門・技術サービス業",253302,1560,2907,251954,25015,780,941,24855
30人以上,"宿泊業,飲食サービス業",69393,2320,3067,68647,154181,6703,9799,151084
30人以上,"生活関連サービス業,娯楽業",69190,1417,2036,70990,63796,2992,8243,56126
30人以上,"教育,学習支援業",215656,1109,4943,211823,117338,903,11759,106481
30人以上,"医療,福祉",333374,4885,7218,331042,138752,2435,3658,137528
30人以上,複合サービス事業,10163,53,295,9920,404,10,8,407
30人以上,サービス業（他に分類されないもの）,558729,16443,13914,561274,238933,10108,12083,236942
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年３月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
