規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5923392,99878,89635,5934270,2077847,106941,102838,2081315
５人以上,"鉱業,採石業,砂利採取業",1412,29,26,1415,3,0,0,3
５人以上,建設業,333180,3080,3312,332922,12915,238,514,12665
５人以上,製造業,525947,5736,4260,527562,49746,675,1121,49161
５人以上,電気・ガス・熱供給・水道業,29793,168,694,29266,803,6,15,795
５人以上,情報通信業,791361,9459,11259,789824,26218,2793,1377,27371
５人以上,"運輸業,郵便業",390819,4518,3707,391889,78488,2303,3175,77357
５人以上,"卸売業,小売業",1190245,19964,17423,1192810,482057,16924,20469,478488
５人以上,"金融業,保険業",373415,4660,4616,373411,27177,538,738,27025
５人以上,"不動産業,物品賃貸業",185252,4848,3355,186739,27902,841,1065,27684
５人以上,"学術研究,専門・技術サービス業",357861,5639,4013,359487,31368,1240,780,31828
５人以上,"宿泊業,飲食サービス業",161924,5444,4215,162920,519061,40221,36387,523128
５人以上,"生活関連サービス業,娯楽業",128623,3593,2277,129814,108048,5068,6217,107024
５人以上,"教育,学習支援業",255020,5911,4571,256360,160338,11506,8457,163387
５人以上,"医療,福祉",479072,8651,7218,480700,262128,8485,8694,261724
５人以上,複合サービス事業,31101,219,119,31202,6006,226,148,6083
５人以上,サービス業（他に分類されないもの）,688367,17959,18570,687949,285589,15877,13681,287592
30人以上,調査産業計,4485259,66989,66292,4486137,1098480,52253,41540,1109012
30人以上,"鉱業,採石業,砂利採取業",1412,29,26,1415,3,0,0,3
30人以上,建設業,214140,1975,1622,214467,5516,72,314,5300
30人以上,製造業,393918,4084,3322,394680,31582,334,769,31147
30人以上,電気・ガス・熱供給・水道業,29793,168,694,29266,803,6,15,795
30人以上,情報通信業,695968,7664,10385,693422,18510,2148,915,19568
30人以上,"運輸業,郵便業",331532,4049,3343,332497,65020,2303,2808,64256
30人以上,"卸売業,小売業",831042,10543,11009,830519,211753,5527,5698,211639
30人以上,"金融業,保険業",305249,4324,3882,305643,23485,346,670,23209
30人以上,"不動産業,物品賃貸業",125312,2543,2313,125536,15303,493,307,15495
30人以上,"学術研究,専門・技術サービス業",261373,3479,2723,262129,21005,842,637,21210
30人以上,"宿泊業,飲食サービス業",79510,1555,1596,79236,150493,9805,8108,152423
30人以上,"生活関連サービス業,娯楽業",69738,1400,1321,69691,57304,2659,2790,57299
30人以上,"教育,学習支援業",214189,5393,4360,215222,108787,8663,3880,113570
30人以上,"医療,福祉",338974,3692,3052,339708,136909,4091,2680,138226
30人以上,複合サービス事業,21674,101,87,21689,2876,72,43,2904
30人以上,サービス業（他に分類されないもの）,571435,15990,16557,571017,249131,14892,11906,251968
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年５月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
