規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.4,16.4,138.3,151.2,121.4,127.5,137.5,114.3,10.8,13.7,7.1
５人以上,"鉱業,採石業,砂利採取業",17.4,17.6,16.8,143.7,147.2,132,126.1,127.8,120.4,17.6,19.4,11.6
５人以上,建設業,20.3,20.8,18.3,172.2,178.3,146,151.9,155.3,137.6,20.3,23,8.4
５人以上,製造業,18.9,19.3,18.1,158.9,165,144.6,145.3,149.9,134.6,13.6,15.1,10
５人以上,電気・ガス・熱供給・水道業,17.6,17.8,17,146,148.4,134.3,131.9,133.5,124.1,14.1,14.9,10.2
５人以上,情報通信業,18.4,18.6,17.8,153.2,156.8,144.1,139.5,142.6,131.6,13.7,14.2,12.5
５人以上,"運輸業,郵便業",19,19.6,17,158.1,166.4,128.1,139.7,145.6,118.6,18.4,20.8,9.5
５人以上,"卸売業,小売業",17.8,18.5,17,138.5,149.6,123.9,130,139.2,117.8,8.5,10.4,6.1
５人以上,"金融業,保険業",17.9,18.5,17.4,145.6,154.9,135.8,130.9,137.5,123.9,14.7,17.4,11.9
５人以上,"不動産業,物品賃貸業",18.2,19,16.9,147.4,158.7,128.6,134.6,143.5,119.8,12.8,15.2,8.8
５人以上,"学術研究,専門・技術サービス業",17.9,18.3,17.3,148,153.6,137.5,134.1,138.3,126.3,13.9,15.3,11.2
５人以上,"宿泊業,飲食サービス業",14.2,15.3,13.3,97.1,114,84,90.1,103.4,79.8,7,10.6,4.2
５人以上,"生活関連サービス業,娯楽業",16.6,17.5,15.8,124.4,136.7,113.9,116.7,126.9,108,7.7,9.8,5.9
５人以上,"教育,学習支援業",14.8,15.4,14.3,106.9,111.3,103.5,100.4,103.9,97.6,6.5,7.4,5.9
５人以上,"医療,福祉",16.5,17.4,16.2,122.8,138.1,117.1,117.3,130.4,112.4,5.5,7.7,4.7
５人以上,複合サービス事業,18.7,19.3,17.7,150.4,162.5,131.4,133.9,141.9,121.3,16.5,20.6,10.1
５人以上,サービス業（他に分類されないもの）,18.1,18.7,17.3,141.4,151.4,128.5,131.6,139.1,122,9.8,12.3,6.5
30人以上,調査産業計,17.9,18.5,16.9,143.6,154,128.2,131.3,139,119.8,12.3,15,8.4
30人以上,"鉱業,採石業,砂利採取業",17.4,17.6,16.8,143.7,147.2,132,126.1,127.8,120.4,17.6,19.4,11.6
30人以上,建設業,20.4,20.8,18.5,175.8,180.1,155,150.9,152.5,143.5,24.9,27.6,11.5
30人以上,製造業,18.6,19,17.8,158.4,164.1,145.6,143.5,147.7,134.2,14.9,16.4,11.4
30人以上,電気・ガス・熱供給・水道業,17.3,17.4,16.9,143.7,145.7,133.4,128.6,129.7,122.7,15.1,16,10.7
30人以上,情報通信業,18.5,18.7,18,154.7,157.8,146.3,140.1,142.8,132.9,14.6,15,13.4
30人以上,"運輸業,郵便業",18.9,19.5,16.7,158.3,166.7,128,139.6,145.5,118.1,18.7,21.2,9.9
30人以上,"卸売業,小売業",18.1,18.6,17.5,143,151.9,129.6,133.6,141,122.5,9.4,10.9,7.1
30人以上,"金融業,保険業",17.7,18.3,17.1,144.3,153.6,134.3,128.7,135.7,121.2,15.6,17.9,13.1
30人以上,"不動産業,物品賃貸業",18.4,18.9,17.4,149,158.7,132.4,134.7,142.2,121.9,14.3,16.5,10.5
30人以上,"学術研究,専門・技術サービス業",18,18.3,17.2,150.3,155.6,139,134.5,138.4,126.1,15.8,17.2,12.9
30人以上,"宿泊業,飲食サービス業",15.4,16,15,109.4,123.5,98.5,101.2,111.2,93.5,8.2,12.3,5
30人以上,"生活関連サービス業,娯楽業",16.2,17.2,15.6,122.9,133.7,115.1,113.6,122.7,107.1,9.3,11,8
30人以上,"教育,学習支援業",15,15.5,14.5,109.9,114.3,106,103.5,106.8,100.6,6.4,7.5,5.4
30人以上,"医療,福祉",17.1,17.8,16.8,131.1,142.8,125.7,124.5,134.3,120,6.6,8.5,5.7
30人以上,複合サービス事業,19.4,19.8,18.2,156.2,166.5,129,135.6,143.2,115.5,20.6,23.3,13.5
30人以上,サービス業（他に分類されないもの）,18,18.6,17.3,141,151.8,128.3,130.6,138.5,121.4,10.4,13.3,6.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年１２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
