規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7991173,4600829,3390344,142034,66885,75149,151938,73199,78739,7981269,4594515,3386754,26.3,15.6,40.8
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,建設業,346998,282485,64513,4336,2506,1830,2036,1231,805,349298,283760,65538,4,2.3,11.3
５人以上,製造業,576060,400150,175910,6391,4491,1900,5476,3924,1552,576975,400717,176258,8.4,3.1,20.4
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,情報通信業,811584,587697,223887,11461,5676,5785,7401,5109,2292,815644,588264,227380,4.3,2.1,10
５人以上,"運輸業,郵便業",463944,368358,95586,3752,2077,1675,5074,2921,2153,462622,367514,95108,14.3,11.3,25.8
５人以上,"卸売業,小売業",1663593,951426,712167,27337,14050,13287,26182,11915,14267,1664748,953561,711187,28.6,16.1,45.2
５人以上,"金融業,保険業",396994,206193,190801,3758,2435,1323,4714,2800,1914,396038,205828,190210,7.1,2,12.7
５人以上,"不動産業,物品賃貸業",214910,134747,80163,2962,1836,1126,5406,3483,1923,212466,133100,79366,15.4,8.5,27
５人以上,"学術研究,専門・技術サービス業",386918,257167,129751,4218,2223,1995,4762,2781,1981,386374,256609,129765,8.6,3.8,18.1
５人以上,"宿泊業,飲食サービス業",690394,308139,382255,27517,12541,14976,28774,12439,16335,689137,308241,380896,79,67.8,88.1
５人以上,"生活関連サービス業,娯楽業",237610,110630,126980,7629,3251,4378,7048,4014,3034,238191,109867,128324,47.5,38.1,55.5
５人以上,"教育,学習支援業",413792,193082,220710,8142,2823,5319,7006,3329,3677,414928,192576,222352,34.6,27.6,40.7
５人以上,"医療,福祉",740575,201260,539315,13215,3793,9422,15832,4695,11137,737958,200358,537600,36.3,24.9,40.5
５人以上,複合サービス事業,37321,22202,15119,328,38,290,190,83,107,37459,22157,15302,19.4,6.3,38.3
５人以上,サービス業（他に分類されないもの）,977317,549586,427731,20834,9027,11807,31908,14383,17525,966243,544230,422013,29.8,20.1,42.2
30人以上,調査産業計,5558297,3317419,2240878,84370,41305,43065,94891,48270,46621,5547776,3310454,2237322,19.9,10.8,33.2
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,建設業,221852,184477,37375,2324,1591,733,988,550,438,223188,185518,37670,2.6,1.4,8.4
30人以上,製造業,424467,294500,129967,4105,2861,1244,3655,2411,1244,424917,294950,129967,6.4,2.1,16.3
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,情報通信業,709602,517891,191711,10274,5175,5099,6182,4092,2090,713694,518974,194720,3.4,1.4,8.4
30人以上,"運輸業,郵便業",391059,311132,79927,3752,2077,1675,3941,2486,1455,390870,310723,80147,14.2,12.2,21.8
30人以上,"卸売業,小売業",1031937,610119,421818,10917,6271,4646,12555,7172,5383,1030299,609218,421081,20.8,8.7,38.4
30人以上,"金融業,保険業",326356,169288,157068,3147,2094,1053,3851,2324,1527,325652,169058,156594,7.5,1.9,13.6
30人以上,"不動産業,物品賃貸業",140880,89847,51033,1493,704,789,2832,1974,858,139541,88577,50964,11.7,7.1,19.8
30人以上,"学術研究,専門・技術サービス業",280002,194494,85508,2892,1569,1323,3778,2498,1280,279116,193565,85551,7.8,3.6,17.3
30人以上,"宿泊業,飲食サービス業",227535,99253,128282,7462,2931,4531,8823,4384,4439,226174,97800,128374,67.6,53.9,78
30人以上,"生活関連サービス業,娯楽業",125900,53822,72078,3867,1773,2094,3386,1569,1817,126381,54026,72355,46.6,37.6,53.3
30人以上,"教育,学習支援業",320568,155419,165149,6960,2623,4337,5249,2607,2642,322279,155435,166844,29.3,21.3,36.8
30人以上,"医療,福祉",476441,148728,327713,8135,3304,4831,9109,2747,6362,475467,149285,326182,29.7,20.7,33.9
30人以上,複合サービス事業,24645,17212,7433,62,38,24,190,83,107,24517,17167,7350,17.4,6.2,43.6
30人以上,サービス業（他に分類されないもの）,827210,446397,380813,18826,8176,10650,30223,13281,16942,815813,441292,374521,31.8,21.9,43.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年９月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
