規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.7,19.6,17.4,147.1,160.8,128.7,135.7,146.4,121.3,11.4,14.4,7.4
５人以上,"鉱業,採石業,砂利採取業",19.2,19.4,18.5,157.9,162.4,143.2,138.3,140.3,131.7,19.6,22.1,11.5
５人以上,建設業,21.5,22,19.5,185.8,192.4,158.1,163.4,166.9,148.7,22.4,25.5,9.4
５人以上,製造業,20.2,20.7,19.1,169.4,176.6,152.8,155.1,160.6,142.4,14.3,16,10.4
５人以上,電気・ガス・熱供給・水道業,19.1,19.3,18.1,158.2,161.1,142.9,144.7,146.9,133.1,13.5,14.2,9.8
５人以上,情報通信業,19.7,19.9,19.2,163.6,167,154.4,149.1,151.9,141.5,14.5,15.1,12.9
５人以上,"運輸業,郵便業",19.8,20.3,18.1,164.6,172.3,135.6,145.8,151,126.3,18.8,21.3,9.3
５人以上,"卸売業,小売業",18.9,19.7,17.8,146.6,158.9,130,137.7,148.1,123.7,8.9,10.8,6.3
５人以上,"金融業,保険業",19.7,20.3,19.1,160.4,171,149,143.5,150.5,136,16.9,20.5,13
５人以上,"不動産業,物品賃貸業",19.5,20.4,18.1,157.4,169.1,138.3,143.9,153.1,128.8,13.5,16,9.5
５人以上,"学術研究,専門・技術サービス業",19.8,20.2,19,162.2,168.7,149.8,147.4,152.2,138.2,14.8,16.5,11.6
５人以上,"宿泊業,飲食サービス業",14.4,15.5,13.5,99.1,115.4,86,91.8,105,81.2,7.3,10.4,4.8
５人以上,"生活関連サービス業,娯楽業",17.1,17.9,16.3,126.5,139.8,114.8,118.8,129.9,109,7.7,9.9,5.8
５人以上,"教育,学習支援業",16.8,17.4,16.3,123,127.7,119.1,115.6,119.4,112.4,7.4,8.3,6.7
５人以上,"医療,福祉",17.3,18.2,17,128.7,143.2,123.3,123.2,135.4,118.7,5.5,7.8,4.6
５人以上,複合サービス事業,19.2,19.4,18.8,156.2,165.6,140.7,142.1,148.1,132.2,14.1,17.5,8.5
５人以上,サービス業（他に分類されないもの）,19,19.8,18,148.4,159.7,133.8,138.4,147.2,127.1,10,12.5,6.7
30人以上,調査産業計,19.1,19.8,18,153.3,164.7,136.5,140.3,148.8,127.6,13,15.9,8.9
30人以上,"鉱業,採石業,砂利採取業",19.2,19.4,18.5,157.9,162.4,143.2,138.3,140.3,131.7,19.6,22.1,11.5
30人以上,建設業,21.5,21.8,19.8,191.1,196.1,167.7,163.6,165.4,155.2,27.5,30.7,12.5
30人以上,製造業,20,20.5,18.9,169.8,176.3,154.8,153.9,158.8,142.5,15.9,17.5,12.3
30人以上,電気・ガス・熱供給・水道業,19.1,19.3,18.2,158.5,161.5,142.7,143.8,146,132.6,14.7,15.5,10.1
30人以上,情報通信業,19.7,19.9,19.3,165,167.8,157,149.7,152.1,143,15.3,15.7,14
30人以上,"運輸業,郵便業",19.6,20.1,17.6,164.8,172.5,135,145.5,150.8,125.2,19.3,21.7,9.8
30人以上,"卸売業,小売業",19.4,20,18.5,152.4,162.9,136.9,142.7,151.6,129.6,9.7,11.3,7.3
30人以上,"金融業,保険業",19.5,20.2,18.8,159.8,170.7,147.9,141.6,149.2,133.4,18.2,21.5,14.5
30人以上,"不動産業,物品賃貸業",19.6,20.2,18.4,158.5,168.9,140.4,142.5,150.3,128.9,16,18.6,11.5
30人以上,"学術研究,専門・技術サービス業",19.8,20.2,18.9,164.3,170.1,151.6,147.3,151.5,138.2,17,18.6,13.4
30人以上,"宿泊業,飲食サービス業",15.6,16.4,14.9,112.2,125.5,101.7,102.6,113.6,93.9,9.6,11.9,7.8
30人以上,"生活関連サービス業,娯楽業",16.6,17.6,15.9,124.7,136.5,115.9,115,125.1,107.5,9.7,11.4,8.4
30人以上,"教育,学習支援業",17.2,17.8,16.7,128.2,133.9,123.2,121.1,125.5,117.2,7.1,8.4,6
30人以上,"医療,福祉",17.9,18.4,17.7,137.2,147.5,132.5,130.7,138.9,127,6.5,8.6,5.5
30人以上,複合サービス事業,19.4,19.5,19.1,159.2,167.3,136,141.8,147.8,124.5,17.4,19.5,11.5
30人以上,サービス業（他に分類されないもの）,18.9,19.8,17.9,147.7,160.4,132.9,137.2,147,125.7,10.5,13.4,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年１１月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
