規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.7,17.5,15.7,131.9,143.6,116,121.6,130.6,109.3,10.3,13,6.7
５人以上,"鉱業,採石業,砂利採取業",17.3,17.4,16.9,144.3,148,134.2,125.4,126.7,121.8,18.9,21.3,12.4
５人以上,建設業,18.3,18.6,16.6,157.2,161.6,135.4,138.3,140.5,127.4,18.9,21.1,8
５人以上,製造業,17.2,17.4,16.5,143.2,147.8,132.1,131.5,134.9,123.3,11.7,12.9,8.8
５人以上,電気・ガス・熱供給・水道業,17,17.2,16.1,147.6,150.3,134.6,133.2,134.9,124.8,14.4,15.4,9.8
５人以上,情報通信業,17.4,17.7,16.7,147.2,150.9,136.6,133.8,137,124.8,13.4,13.9,11.8
５人以上,"運輸業,郵便業",18.1,18.6,16.3,150.8,158.8,122.6,132.7,138.2,113.3,18.1,20.6,9.3
５人以上,"卸売業,小売業",17.1,17.7,16.2,131.9,142.7,118,123.8,133.1,111.9,8.1,9.6,6.1
５人以上,"金融業,保険業",17.5,18.1,16.9,143.2,152.4,133.1,129,135.3,122,14.2,17.1,11.1
５人以上,"不動産業,物品賃貸業",17.2,17.6,16.4,141.9,149.6,127.8,128.9,134.8,118.1,13,14.8,9.7
５人以上,"学術研究,専門・技術サービス業",16.8,17.2,15.9,137.4,143.2,126,125.4,129.8,116.6,12,13.4,9.4
５人以上,"宿泊業,飲食サービス業",14.1,15.3,13.2,99.3,118.3,83.8,92.1,106.8,80.2,7.2,11.5,3.6
５人以上,"生活関連サービス業,娯楽業",16.2,17.1,15.4,122.4,132.8,113.1,115,124.1,106.9,7.4,8.7,6.2
５人以上,"教育,学習支援業",14.3,14.9,13.7,104.4,109.4,100.1,97.8,102,94.1,6.6,7.4,6
５人以上,"医療,福祉",16.3,17.4,15.8,120.4,137.6,113.5,114.8,129.6,108.9,5.6,8,4.6
５人以上,複合サービス事業,16.9,17.4,16.2,138,147.7,126.3,128,133.7,121.1,10,14,5.2
５人以上,サービス業（他に分類されないもの）,17.1,17.6,16.5,132.3,140.9,120.9,122.6,128.8,114.4,9.7,12.1,6.5
30人以上,調査産業計,17.1,17.7,16.3,137.2,146.8,122.9,125.7,132.8,115.1,11.5,14,7.8
30人以上,"鉱業,採石業,砂利採取業",17.3,17.4,16.9,144.3,148,134.2,125.4,126.7,121.8,18.9,21.3,12.4
30人以上,建設業,18.3,18.6,16.6,159.9,163.3,140.8,137.8,139.2,129.8,22.1,24.1,11
30人以上,製造業,17.2,17.5,16.6,145.9,150.2,135.2,132.7,135.8,125.1,13.2,14.4,10.1
30人以上,電気・ガス・熱供給・水道業,17,17.2,16.1,147.6,150.3,134.6,133.2,134.9,124.8,14.4,15.4,9.8
30人以上,情報通信業,17.5,17.8,16.7,148,151.8,137.4,134,137.2,125,14,14.6,12.4
30人以上,"運輸業,郵便業",18.1,18.6,16.2,151.7,159.2,125.2,133.7,138.9,115.1,18,20.3,10.1
30人以上,"卸売業,小売業",17.8,18.1,17.2,139.2,147.6,127,130.7,137.7,120.5,8.5,9.9,6.5
30人以上,"金融業,保険業",17.3,17.9,16.7,142.2,150.9,132.1,127,133.3,119.7,15.2,17.6,12.4
30人以上,"不動産業,物品賃貸業",17.2,17.7,16.3,141.5,150.1,125.8,128.6,135.5,116,12.9,14.6,9.8
30人以上,"学術研究,専門・技術サービス業",16.7,17.1,15.8,138.1,143.4,126.5,124.8,129,115.6,13.3,14.4,10.9
30人以上,"宿泊業,飲食サービス業",15.2,16,14.7,108.7,123.6,97.1,100.9,111.7,92.5,7.8,11.9,4.6
30人以上,"生活関連サービス業,娯楽業",15.7,16.5,15,120.2,129.4,112.4,110.5,118.2,104,9.7,11.2,8.4
30人以上,"教育,学習支援業",14.4,15,13.8,106.8,112.3,101.9,100.4,104.8,96.5,6.4,7.5,5.4
30人以上,"医療,福祉",17.2,18.1,16.8,128.5,144.4,121.7,121.9,135.1,116.2,6.6,9.3,5.5
30人以上,複合サービス事業,17.5,17.7,16.9,147.5,151.6,135.6,133.7,135.7,127.9,13.8,15.9,7.7
30人以上,サービス業（他に分類されないもの）,17.1,17.6,16.6,132.7,141.5,122.1,122.7,128.8,115.3,10,12.7,6.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年１月分（確報）,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
