規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7913308,4566775,3346533,132011,64834,67177,136531,70744,65787,7908788,4560865,3347923,26.9,16.1,41.6
５人以上,"鉱業,採石業,砂利採取業",1394,1017,377,16,16,0,54,41,13,1356,992,364,0.2,－,0.8
５人以上,建設業,345882,287012,58870,1892,1285,607,2678,2391,287,345096,285906,59190,5,3.2,13.9
５人以上,製造業,569867,402163,167704,3209,2147,1062,5520,3234,2286,567556,401076,166480,9.1,3.3,23
５人以上,電気・ガス・熱供給・水道業,29604,24717,4887,36,17,19,419,158,261,29221,24576,4645,1.9,1,6.3
５人以上,情報通信業,801043,584141,216902,9071,6199,2872,8736,5390,3346,801378,584950,216428,4,1.8,10
５人以上,"運輸業,郵便業",460720,355951,104769,6998,4176,2822,6235,4633,1602,461483,355494,105989,17.2,12.2,34.3
５人以上,"卸売業,小売業",1658319,930998,727321,25255,11225,14030,24889,11630,13259,1658685,930593,728092,29.8,16.5,46.9
５人以上,"金融業,保険業",390401,204295,186106,3795,1699,2096,4916,2443,2473,389280,203551,185729,7.5,2.2,13.4
５人以上,"不動産業,物品賃貸業",209440,137203,72237,1582,1022,560,2566,1116,1450,208456,137109,71347,15.1,10.6,23.8
５人以上,"学術研究,専門・技術サービス業",385051,254711,130340,4528,2928,1600,4329,2794,1535,385250,254845,130405,8.8,3.9,18.5
５人以上,"宿泊業,飲食サービス業",688596,306531,382065,26338,12708,13630,29892,14615,15277,685042,304624,380418,78.8,67,88.3
５人以上,"生活関連サービス業,娯楽業",240424,115119,125305,8681,4655,4026,6994,4081,2913,242111,115693,126418,51.5,43.5,58.8
５人以上,"教育,学習支援業",424492,194119,230373,2716,1156,1560,3838,2040,1798,423370,193235,230135,40.2,34.5,45.1
５人以上,"医療,福祉",735052,214735,520317,11796,2167,9629,12197,3860,8337,734651,213042,521609,35.4,23.2,40.3
５人以上,複合サービス事業,23623,12911,10712,392,0,392,570,304,266,23445,12607,10838,14.4,2.1,28.7
５人以上,サービス業（他に分類されないもの）,949400,541152,408248,25706,13434,12272,22698,12014,10684,952408,542572,409836,27.5,19.7,37.8
30人以上,調査産業計,5490415,3283926,2206489,71191,36997,34194,79813,41169,38644,5481793,3279754,2202039,20.3,11.4,33.4
30人以上,"鉱業,採石業,砂利採取業",1394,1017,377,16,16,0,54,41,13,1356,992,364,0.2,－,0.8
30人以上,建設業,220008,186621,33387,708,419,289,1994,1913,81,218722,185127,33595,3.9,3,9.2
30人以上,製造業,421011,297493,123518,2192,1370,822,4111,2393,1718,419092,296470,122622,8.1,2.6,21.4
30人以上,電気・ガス・熱供給・水道業,29604,24717,4887,36,17,19,419,158,261,29221,24576,4645,1.9,1,6.3
30人以上,情報通信業,695770,512245,183525,7218,5158,2060,5919,3543,2376,697069,513860,183209,3.2,1.2,8.8
30人以上,"運輸業,郵便業",386291,298496,87795,6342,3871,2471,5018,3737,1281,387615,298630,88985,16.3,12.4,29.1
30人以上,"卸売業,小売業",1026436,604033,422403,8857,4763,4094,12172,6669,5503,1023121,602127,420994,21.4,8.9,39.3
30人以上,"金融業,保険業",322660,170713,151947,2089,932,1157,3641,1913,1728,321108,169732,151376,7.7,2.1,14
30人以上,"不動産業,物品賃貸業",136436,88448,47988,1131,710,421,1304,717,587,136263,88441,47822,11.5,7,19.7
30人以上,"学術研究,専門・技術サービス業",277965,191371,86594,3979,2492,1487,3627,2586,1041,278317,191277,87040,8.6,4.4,18
30人以上,"宿泊業,飲食サービス業",225283,99632,125651,6658,2761,3897,8367,3623,4744,223574,98770,124804,67.7,54.6,78.1
30人以上,"生活関連サービス業,娯楽業",134110,62743,71367,2806,1207,1599,3930,1890,2040,132986,62060,70926,53.5,46.6,59.5
30人以上,"教育,学習支援業",334697,156012,178685,1016,428,588,2719,984,1735,332994,155456,177538,35.1,28.4,41
30人以上,"医療,福祉",474387,147641,326746,5033,1186,3847,7294,1853,5441,472126,146974,325152,28.7,19.8,32.7
30人以上,複合サービス事業,10595,7965,2630,14,0,14,42,21,21,10567,7944,2623,4.2,1.1,13.5
30人以上,サービス業（他に分類されないもの）,793768,434779,358989,23096,11667,11429,19202,9128,10074,797662,437318,360344,28,20.5,37.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
