規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8006376,4600947,3405429,155355,81338,74017,161341,85174,76167,8000390,4597111,3403279,26.4,15.6,40.9
５人以上,"鉱業,採石業,砂利採取業",1405,1083,322,36,30,6,43,30,13,1398,1083,315,0.1,0.1,－
５人以上,建設業,345429,282097,63332,6032,4864,1168,3359,2831,528,348102,284130,63972,3.8,2,11.9
５人以上,製造業,565678,393433,172245,5285,3991,1294,6498,4500,1998,564465,392924,171541,9,3.2,22.2
５人以上,電気・ガス・熱供給・水道業,34136,28594,5542,474,290,184,2610,2024,586,32000,26860,5140,2.9,2.2,6.8
５人以上,情報通信業,814249,589132,225117,11770,8455,3315,13050,8458,4592,812969,589129,223840,4.2,2.1,9.6
５人以上,"運輸業,郵便業",465702,368633,97069,11509,9408,2101,11198,9168,2030,466013,368873,97140,14.3,11.4,25.4
５人以上,"卸売業,小売業",1670880,956896,713984,23324,11781,11543,28127,14678,13449,1666077,953999,712078,28.1,15.7,44.8
５人以上,"金融業,保険業",399496,207908,191588,4732,2968,1764,6111,3696,2415,398117,207180,190937,7.3,2.1,13.1
５人以上,"不動産業,物品賃貸業",213946,134402,79544,3495,1671,1824,2803,1695,1108,214638,134378,80260,14.5,8.1,25.3
５人以上,"学術研究,専門・技術サービス業",391477,256815,134662,5220,3649,1571,8696,5612,3084,388001,254852,133149,8.3,3.7,17.1
５人以上,"宿泊業,飲食サービス業",693598,303087,390511,28579,11777,16802,31756,14160,17596,690421,300704,389717,79.2,67.5,88.2
５人以上,"生活関連サービス業,娯楽業",235448,115298,120150,5142,1916,3226,4463,2266,2197,236127,114948,121179,47.3,39.6,54.6
５人以上,"教育,学習支援業",422109,189221,232888,5658,1246,4412,4262,1429,2833,423505,189038,234467,36.8,30.1,42.2
５人以上,"医療,福祉",742427,206406,536021,12080,3919,8161,9714,2026,7688,744793,208299,536494,36.3,25.5,40.5
５人以上,複合サービス事業,37207,23644,13563,360,72,288,265,170,95,37302,23546,13756,15.6,5.1,33.6
５人以上,サービス業（他に分類されないもの）,973189,544298,428891,31659,15301,16358,28386,12431,15955,976462,547168,429294,29.9,19.9,42.7
30人以上,調査産業計,5572503,3324890,2247613,99178,57431,41747,106427,61447,44980,5565254,3320874,2244380,20,10.9,33.4
30人以上,"鉱業,採石業,砂利採取業",1405,1083,322,36,30,6,43,30,13,1398,1083,315,0.1,0.1,－
30人以上,建設業,220105,184305,35800,4631,4181,450,2365,2050,315,222371,186436,35935,2.7,1.4,9.1
30人以上,製造業,414944,288868,126076,3628,2701,927,4962,3504,1458,413610,288065,125545,7.1,2.1,18.4
30人以上,電気・ガス・熱供給・水道業,30672,25631,5041,474,290,184,2562,1976,586,28584,23945,4639,2.2,1.4,6.5
30人以上,情報通信業,710623,517682,192941,10317,7278,3039,10852,7227,3625,710088,517733,192355,3.2,1.3,8.4
30人以上,"運輸業,郵便業",392683,311278,81405,11191,9090,2101,10880,8981,1899,392994,311387,81607,14.3,12.3,21.9
30人以上,"卸売業,小売業",1038083,617165,420918,11990,6850,5140,14163,8763,5400,1035910,615252,420658,20.4,8.5,37.8
30人以上,"金融業,保険業",327892,170727,157165,4217,2541,1676,4852,3061,1791,327257,170207,157050,7.7,2,13.8
30人以上,"不動産業,物品賃貸業",140821,89554,51267,2245,1287,958,2030,1132,898,141036,89709,51327,11.9,7.2,20
30人以上,"学術研究,専門・技術サービス業",283650,194088,89562,4462,3091,1371,7536,4938,2598,280576,192241,88335,7.4,3.3,16.2
30人以上,"宿泊業,飲食サービス業",228276,100315,127961,6404,2348,4056,9389,4582,4807,225291,98081,127210,67.5,54.3,77.7
30人以上,"生活関連サービス業,娯楽業",126630,57615,69015,2756,1553,1203,2933,1476,1457,126453,57692,68761,44.1,35.2,51.5
30人以上,"教育,学習支援業",331033,150721,180312,2661,650,2011,3585,1283,2302,330109,150088,180021,32.2,23.9,39.1
30人以上,"医療,福祉",478764,155185,323579,5627,2159,3468,5483,1136,4347,478908,156208,322700,29.6,21.5,33.5
30人以上,複合サービス事業,24588,18544,6044,118,72,46,130,106,24,24576,18510,6066,12.2,4.6,35.5
30人以上,サービス業（他に分類されないもの）,822334,442129,380205,28421,13310,15111,24662,11202,13460,826093,444237,381856,31.9,21.4,44
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年７月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
