規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.4,19.3,17.2,144.8,157.7,127.4,134.1,144.3,120.3,10.7,13.4,7.1
５人以上,"鉱業,採石業,砂利採取業",19.6,19.8,18.8,161.3,165.6,146.6,142.7,144.9,135,18.6,20.7,11.6
５人以上,建設業,21.2,21.7,19.2,182.8,188.6,156.8,162.1,165.3,147.8,20.7,23.3,9
５人以上,製造業,19.7,20.1,18.9,164,170.5,149.2,151,155.8,140,13,14.7,9.2
５人以上,電気・ガス・熱供給・水道業,18.6,18.7,18,159.6,161.4,150.5,145.8,146.8,140.6,13.8,14.6,9.9
５人以上,情報通信業,19.5,19.7,18.9,162.3,166,152.2,148.3,151.6,139.5,14,14.4,12.7
５人以上,"運輸業,郵便業",19.3,19.7,18,159.2,165.5,135,142.3,146.7,125.4,16.9,18.8,9.6
５人以上,"卸売業,小売業",18.7,19.5,17.6,145.5,157.6,129.2,136.9,147.1,123.2,8.6,10.5,6
５人以上,"金融業,保険業",19.4,20,18.9,158.1,168,147.3,142.1,148.8,134.8,16,19.2,12.5
５人以上,"不動産業,物品賃貸業",19.5,20.2,18.5,157.3,166.5,141.8,144.8,152,132.7,12.5,14.5,9.1
５人以上,"学術研究,専門・技術サービス業",19.3,19.7,18.4,158,164.5,145.5,144.2,149.4,134.4,13.8,15.1,11.1
５人以上,"宿泊業,飲食サービス業",14.4,15.5,13.5,97,114.5,83.5,90.6,104.6,79.8,6.4,9.9,3.7
５人以上,"生活関連サービス業,娯楽業",17.1,18,16.2,127.8,139.3,116.8,120.2,130.1,110.7,7.6,9.2,6.1
５人以上,"教育,学習支援業",16.4,17.3,15.6,119.4,125.9,114.1,112.1,117.8,107.5,7.3,8.1,6.6
５人以上,"医療,福祉",17.4,18.2,17.1,129.1,141.4,124.4,123.7,134,119.8,5.4,7.4,4.6
５人以上,複合サービス事業,19.5,19.8,18.9,159.1,168.9,142.3,145,151.4,134,14.1,17.5,8.3
５人以上,サービス業（他に分類されないもの）,18.7,19.2,18,144.6,154.1,132.5,135.2,142.7,125.7,9.4,11.4,6.8
30人以上,調査産業計,18.9,19.5,17.9,151,161.6,135.3,138.9,147,126.9,12.1,14.6,8.4
30人以上,"鉱業,採石業,砂利採取業",19.6,19.8,18.8,161.3,165.6,146.6,142.7,144.9,135,18.6,20.7,11.6
30人以上,建設業,21.4,21.8,19.3,187.6,192.3,163.2,163,165.3,151,24.6,27,12.2
30人以上,製造業,19.6,19.9,18.8,165.4,171.2,152,150.8,155,141.2,14.6,16.2,10.8
30人以上,電気・ガス・熱供給・水道業,18.6,18.7,17.7,161.2,163.5,149.1,146,147.4,138.6,15.2,16.1,10.5
30人以上,情報通信業,19.5,19.8,18.9,163.3,167.1,153.3,148.4,151.7,139.7,14.9,15.4,13.6
30人以上,"運輸業,郵便業",19.1,19.5,17.6,158.1,164.3,133.8,141.2,145.6,124.1,16.9,18.7,9.7
30人以上,"卸売業,小売業",19.3,19.9,18.4,151.7,162.4,135.9,142.7,151.9,129.2,9,10.5,6.7
30人以上,"金融業,保険業",19.4,19.9,18.8,157.9,167.6,147.3,140.7,147.4,133.3,17.2,20.2,14
30人以上,"不動産業,物品賃貸業",19.5,20.1,18.6,157.9,166.8,142.4,143.6,150.6,131.5,14.3,16.2,10.9
30人以上,"学術研究,専門・技術サービス業",19.3,19.8,18.3,160.1,166.1,147.2,144.5,149.3,134.3,15.6,16.8,12.9
30人以上,"宿泊業,飲食サービス業",15.6,16.2,15.2,111.1,125.5,99.9,103.5,113.8,95.4,7.6,11.7,4.5
30人以上,"生活関連サービス業,娯楽業",17.2,18,16.6,131.4,142.1,122.4,120.8,129.6,113.4,10.6,12.5,9
30人以上,"教育,学習支援業",16.8,17.8,15.9,123.3,131.8,116.3,116.4,123.2,110.7,6.9,8.6,5.6
30人以上,"医療,福祉",18.1,18.6,17.9,137.5,144.8,133.9,131.2,136.9,128.4,6.3,7.9,5.5
30人以上,複合サービス事業,19.8,19.9,19.2,163.3,171.5,138,146.1,152.1,127.5,17.2,19.4,10.5
30人以上,サービス業（他に分類されないもの）,18.6,19.1,18,144.2,154.1,132.6,134.3,141.9,125.4,9.9,12.2,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年７月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
