規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8015584,4625544,3390040,159303,72054,87249,157841,82830,75011,8017046,4614768,3402278,25.9,15.3,40.2
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,建設業,345587,279710,65877,3086,1816,1270,3244,2992,252,345429,278534,66895,4.1,2.1,12.2
５人以上,製造業,576723,402601,174122,4394,2767,1627,8897,5368,3529,572220,400000,172220,8.2,3,20.5
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
５人以上,情報通信業,817195,589410,227785,8693,5069,3624,11639,7996,3643,814249,586483,227766,4,1.8,9.5
５人以上,"運輸業,郵便業",469246,370360,98886,7100,5106,1994,10644,9096,1548,465702,366370,99332,14.7,11.5,26.6
５人以上,"卸売業,小売業",1671298,945470,725828,29908,13637,16271,30326,16065,14261,1670880,943042,727838,28.7,15.8,45.5
５人以上,"金融業,保険業",400436,210033,190403,4661,2780,1881,5601,3356,2245,399496,209457,190039,6.9,2.1,12.3
５人以上,"不動産業,物品賃貸業",214423,138548,75875,2912,1434,1478,3389,2215,1174,213946,137767,76179,15,10.1,23.8
５人以上,"学術研究,専門・技術サービス業",391315,262917,128398,5131,2329,2802,4969,3172,1797,391477,262074,129403,8.7,4.3,17.5
５人以上,"宿泊業,飲食サービス業",686047,309441,376606,41162,15781,25381,26019,12942,13077,701190,312280,388910,76.2,64.5,85.7
５人以上,"生活関連サービス業,娯楽業",236838,108878,127960,5292,2551,2741,6682,2380,4302,235448,109049,126399,42.8,34,50.4
５人以上,"教育,学習支援業",419747,194247,225500,8478,2396,6082,6116,2430,3686,422109,194213,227896,37.8,32,42.9
５人以上,"医療,福祉",742424,216125,526299,10230,3055,7175,10227,2768,7459,742427,216412,526015,33.7,23.2,38
５人以上,複合サービス事業,37285,22876,14409,319,158,161,397,221,176,37207,22813,14394,16.1,5.1,33.5
５人以上,サービス業（他に分類されないもの）,975541,548649,426892,26843,12551,14292,29195,11586,17609,973189,549614,423575,29.3,18.9,42.8
30人以上,調査産業計,5595148,3350274,2244874,89579,42185,47394,98090,51938,46152,5586637,3340521,2246116,19.5,10.7,32.6
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,建設業,219767,181292,38475,1423,676,747,1085,946,139,220105,181022,39083,2.8,1.5,8.6
30人以上,製造業,425827,296649,129178,3473,2324,1149,7814,4664,3150,421486,294309,127177,7.1,2.2,18.3
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,情報通信業,712990,519106,193884,7442,4439,3003,9809,6792,3017,710623,516753,193870,3.2,1.4,8.1
30人以上,"運輸業,郵便業",396753,314107,82646,6209,4586,1623,10279,8731,1548,392683,309962,82721,13.9,12,21.1
30人以上,"卸売業,小売業",1042158,617714,424444,11428,5994,5434,15503,9422,6081,1038083,614286,423797,20.4,8.3,37.8
30人以上,"金融業,保険業",328852,174078,154774,2781,1463,1318,3741,2146,1595,327892,173395,154497,7,2,12.6
30人以上,"不動産業,物品賃貸業",141031,90805,50226,1567,818,749,1777,959,818,140821,90664,50157,10.9,6.8,18.3
30人以上,"学術研究,専門・技術サービス業",283339,196417,86922,3783,1775,2008,3472,2521,951,283650,195671,87979,8.5,4.2,18
30人以上,"宿泊業,飲食サービス業",231658,104434,127224,11740,4707,7033,7530,3144,4386,235868,105997,129871,64.3,50.4,75.7
30人以上,"生活関連サービス業,娯楽業",126990,57366,69624,2568,1232,1336,2928,1413,1515,126630,57185,69445,41.8,33,49.1
30人以上,"教育,学習支援業",328792,156168,172624,5831,1085,4746,3590,742,2848,331033,156511,174522,33.3,26,39.9
30人以上,"医療,福祉",477934,152637,325297,5152,1337,3815,4322,1045,3277,478764,152929,325835,27.1,19.3,30.7
30人以上,複合サービス事業,24593,18252,6341,130,86,44,135,58,77,24588,18280,6308,13.2,4.5,38.4
30人以上,サービス業（他に分類されないもの）,822985,444970,378015,24958,11039,13919,25609,9112,16497,822334,446897,375437,30.6,20.1,43
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年６月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
