規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,19,17,144.1,156.9,126.7,132.6,142.5,119.1,11.5,14.4,7.6
５人以上,"鉱業,採石業,砂利採取業",19.4,19.5,19.1,163.4,168.3,150.2,142.1,144.6,135.4,21.3,23.7,14.8
５人以上,建設業,20.7,21,19.2,178.1,182.9,156.6,157.1,159.5,146.8,21,23.4,9.8
５人以上,製造業,19.4,19.9,18.4,163.5,170.1,147.8,149.7,154.7,137.8,13.8,15.4,10
５人以上,電気・ガス・熱供給・水道業,19,18.9,19.4,160.7,160.9,159.5,147.5,147.3,148.2,13.2,13.6,11.3
５人以上,情報通信業,19.2,19.4,18.6,162.2,165.8,152.3,146.9,149.8,139.1,15.3,16,13.2
５人以上,"運輸業,郵便業",19.3,19.9,17.2,160.1,167.9,130.8,141.4,146.8,121.1,18.7,21.1,9.7
５人以上,"卸売業,小売業",18.3,19.1,17.3,142,154.1,126.7,133.3,143.9,119.9,8.7,10.2,6.8
５人以上,"金融業,保険業",19.1,19.7,18.4,155.9,165.9,144.7,139.5,146.4,131.8,16.4,19.5,12.9
５人以上,"不動産業,物品賃貸業",19.5,20.1,18.5,160,168.4,145,144.9,151.6,132.8,15.1,16.8,12.2
５人以上,"学術研究,専門・技術サービス業",18.8,19.3,17.8,156.2,163.3,142.6,141.1,146.6,130.6,15.1,16.7,12
５人以上,"宿泊業,飲食サービス業",14.6,15.8,13.6,103.4,122.8,87.9,95.5,110.1,83.8,7.9,12.7,4.1
５人以上,"生活関連サービス業,娯楽業",17.3,18.3,16.5,131.6,144.1,120.3,122.7,133.6,112.9,8.9,10.5,7.4
５人以上,"教育,学習支援業",15.8,16.6,15.2,116.2,121.5,111.9,108.5,113,104.9,7.7,8.5,7
５人以上,"医療,福祉",17.6,18.5,17.3,130.4,144.9,124.5,125.2,137.5,120.2,5.2,7.4,4.3
５人以上,複合サービス事業,19.1,19.4,18.6,155.2,166.8,138.4,141,148.6,130,14.2,18.2,8.4
５人以上,サービス業（他に分類されないもの）,18.1,18.5,17.6,141.4,150.1,130.1,130.9,137.2,122.7,10.5,12.9,7.4
30人以上,調査産業計,18.5,19.1,17.6,149,159.5,133.5,136.2,144,124.6,12.8,15.5,8.9
30人以上,"鉱業,採石業,砂利採取業",19.4,19.5,19.1,163.4,168.3,150.2,142.1,144.6,135.4,21.3,23.7,14.8
30人以上,建設業,20.4,20.7,18.9,179.1,182.9,160,154.6,156.2,146.6,24.5,26.7,13.4
30人以上,製造業,19,19.5,17.9,162.3,168.8,146.9,146.9,151.8,135.4,15.4,17,11.5
30人以上,電気・ガス・熱供給・水道業,19,18.9,19.4,160.7,160.9,159.5,147.5,147.3,148.2,13.2,13.6,11.3
30人以上,情報通信業,19.2,19.4,18.7,162.8,166.1,153.7,146.9,149.7,139.3,15.9,16.4,14.4
30人以上,"運輸業,郵便業",19.2,19.8,17.2,161,168.4,133.2,142,147.1,122.9,19,21.3,10.3
30人以上,"卸売業,小売業",18.8,19.4,18,147.7,157.8,133.3,138.5,147.2,126,9.2,10.6,7.3
30人以上,"金融業,保険業",19,19.6,18.3,155.2,164.7,144.2,137.4,144.1,129.6,17.8,20.6,14.6
30人以上,"不動産業,物品賃貸業",19.3,19.9,18.3,158.9,167.1,144,142.6,149.4,130.3,16.3,17.7,13.7
30人以上,"学術研究,専門・技術サービス業",18.5,19.2,17.2,155.1,162.5,139.3,138,143.8,125.5,17.1,18.7,13.8
30人以上,"宿泊業,飲食サービス業",15.6,16.2,15.1,111.4,126.2,100.1,103.5,114.2,95.3,7.9,12,4.8
30人以上,"生活関連サービス業,娯楽業",16.9,17.7,16.2,130.9,141.5,121.7,119.3,128.3,111.5,11.6,13.2,10.2
30人以上,"教育,学習支援業",16.2,17.1,15.4,119.9,127.3,113.6,112.2,118.2,107.1,7.7,9.1,6.5
30人以上,"医療,福祉",18.4,18.9,18.2,138.6,149.8,133.6,132.9,142,128.9,5.7,7.8,4.7
30人以上,複合サービス事業,19.2,19.4,18.7,156.8,167.9,129.5,140.4,149.1,119,16.4,18.8,10.5
30人以上,サービス業（他に分類されないもの）,18.1,18.5,17.7,141.6,150.4,131.4,130.8,137,123.6,10.8,13.4,7.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年４月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
