規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.9,166.6,152,14.6,13.4,82.3,79.2,3.1
５人以上,"鉱業,採石業,砂利採取業",19.4,163.6,142.3,21.3,11.7,75.3,75.3,－
５人以上,建設業,21.1,183.1,161.2,21.9,12.1,73.7,73,0.7
５人以上,製造業,19.9,169.9,155.1,14.8,14.8,100.7,96.6,4.1
５人以上,電気・ガス・熱供給・水道業,19,161.3,147.8,13.5,19.2,137.5,135.5,2
５人以上,情報通信業,19.5,165.3,149.5,15.8,12.5,87.5,84.1,3.4
５人以上,"運輸業,郵便業",20.1,171.1,150.5,20.6,14.6,97.6,89.5,8.1
５人以上,"卸売業,小売業",20,165,154,11,14.5,87.5,84.2,3.3
５人以上,"金融業,保険業",19.4,160,142.5,17.5,15.4,102.3,100.4,1.9
５人以上,"不動産業,物品賃貸業",20.4,172.7,155.5,17.2,14.1,80.2,78.2,2
５人以上,"学術研究,専門・技術サービス業",19.4,163.1,146.8,16.3,13.1,85.4,83.1,2.3
５人以上,"宿泊業,飲食サービス業",21.9,196,172.2,23.8,12.4,76.2,72.9,3.3
５人以上,"生活関連サービス業,娯楽業",21.3,176,160.4,15.6,13,83.1,81.6,1.5
５人以上,"教育,学習支援業",20,158.6,146.6,12,9.2,49.7,48.8,0.9
５人以上,"医療,福祉",20.2,161.7,154.4,7.3,12.9,72.6,71.4,1.2
５人以上,複合サービス事業,19.5,167.2,151,16.2,17.3,103.9,98.4,5.5
５人以上,サービス業（他に分類されないもの）,19.2,159.7,146.6,13.1,15.5,100,95.4,4.6
30人以上,調査産業計,19.6,164.8,149.5,15.3,14.2,87.9,84.7,3.2
30人以上,"鉱業,採石業,砂利採取業",19.4,163.6,142.3,21.3,11.7,75.3,75.3,－
30人以上,建設業,20.8,184.1,158.6,25.5,9.9,59.1,58.4,0.7
30人以上,製造業,19.4,168,151.7,16.3,14.1,98.7,93.6,5.1
30人以上,電気・ガス・熱供給・水道業,19,161.3,147.8,13.5,19.2,137.5,135.5,2
30人以上,情報通信業,19.4,165.3,149,16.3,13,90.9,86.9,4
30人以上,"運輸業,郵便業",20.1,171.2,150.6,20.6,14.4,99.6,90.6,9
30人以上,"卸売業,小売業",19.5,161.6,150.5,11.1,16.2,96.9,94.4,2.5
30人以上,"金融業,保険業",19.3,159.6,140.6,19,15.1,99.3,97.2,2.1
30人以上,"不動産業,物品賃貸業",19.8,169.1,150.8,18.3,15.5,81.9,80.5,1.4
30人以上,"学術研究,専門・技術サービス業",19.2,162.4,143.9,18.5,11.5,77.6,74.9,2.7
30人以上,"宿泊業,飲食サービス業",20.4,181.1,162.6,18.5,13.3,78.6,75.6,3
30人以上,"生活関連サービス業,娯楽業",20.8,177.3,156.8,20.5,12.8,81.4,79.3,2.1
30人以上,"教育,学習支援業",20.2,158,146.5,11.5,8.5,47.6,47,0.6
30人以上,"医療,福祉",20.1,161.1,153.6,7.5,14,82.6,81.3,1.3
30人以上,複合サービス事業,19.5,169.5,151.5,18,17.9,93.3,85.2,8.1
30人以上,サービス業（他に分類されないもの）,19.1,159.3,145.8,13.5,16.1,104,98.9,5.1
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年４月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
