規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5878233,64404,68133,5874885,2080932,78247,66238,2092560
５人以上,"鉱業,採石業,砂利採取業",1378,38,45,1371,－,－,－,－
５人以上,建設業,336036,1718,2328,335428,15149,232,179,15200
５人以上,製造業,517099,3451,4641,515913,50069,1930,752,51243
５人以上,電気・ガス・熱供給・水道業,30646,54,106,30596,916,0,145,769
５人以上,情報通信業,778275,6406,11211,773261,34269,1311,1746,34043
５人以上,"運輸業,郵便業",399155,4070,5476,397750,60850,1991,1126,61714
５人以上,"卸売業,小売業",1195386,11995,13078,1194420,470668,11822,13024,469349
５人以上,"金融業,保険業",368679,3847,3425,369102,27819,387,513,27692
５人以上,"不動産業,物品賃貸業",179046,1830,2285,178585,32882,1065,330,33623
５人以上,"学術研究,専門・技術サービス業",354527,3341,2777,354898,32619,1011,929,32894
５人以上,"宿泊業,飲食サービス業",149499,5347,4483,150613,532710,29053,22376,539137
５人以上,"生活関連サービス業,娯楽業",123834,1387,1553,123754,113352,3514,4193,112587
５人以上,"教育,学習支援業",271735,1804,1624,271914,147708,6646,2090,152265
５人以上,"医療,福祉",468392,5128,5773,467708,268203,9941,6456,271727
５人以上,複合サービス事業,31327,68,88,31325,6411,247,61,6579
５人以上,サービス業（他に分類されないもの）,673219,13920,9240,678247,287307,9097,12318,283738
30人以上,調査産業計,4439236,46285,46656,4438974,1095142,35451,34447,1096037
30人以上,"鉱業,採石業,砂利採取業",1378,38,45,1371,－,－,－,－
30人以上,建設業,217696,1278,1623,217352,6400,30,77,6352
30人以上,製造業,387940,2162,3129,386973,28606,1487,330,29763
30人以上,電気・ガス・熱供給・水道業,27883,54,40,27899,622,0,79,541
30人以上,情報通信業,689333,6160,10257,685238,21095,918,1336,20675
30人以上,"運輸業,郵便業",337057,3206,3490,336774,50910,1329,1126,51112
30人以上,"卸売業,小売業",818526,7518,6518,819516,211254,2832,5358,208738
30人以上,"金融業,保険業",301439,2702,2517,301625,24378,231,320,24288
30人以上,"不動産業,物品賃貸業",123230,1170,1210,123184,16959,430,208,17187
30人以上,"学術研究,専門・技術サービス業",259079,2282,1554,259615,20944,681,683,21134
30人以上,"宿泊業,飲食サービス業",73832,1591,1871,73703,152416,7265,6142,153388
30人以上,"生活関連サービス業,娯楽業",67109,792,689,67203,59450,1897,1781,59575
30人以上,"教育,学習支援業",227974,1612,1236,228349,98353,5061,1539,101876
30人以上,"医療,福祉",334841,3611,4319,333936,140122,4697,3900,141116
30人以上,複合サービス事業,21229,67,46,21268,3441,17,61,3379
30人以上,サービス業（他に分類されないもの）,550690,12042,8112,554968,260192,8576,11507,256913
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年１１月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
