規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.8,16.7,141.9,155,124.1,130.4,140.5,116.6,11.5,14.5,7.5
５人以上,"鉱業,採石業,砂利採取業",19,19.1,18.7,160.5,164.3,150.3,138.2,139.4,134.9,22.3,24.9,15.4
５人以上,建設業,20.8,21.2,18.5,179.4,185.3,151.2,157.6,160.8,142.3,21.8,24.5,8.9
５人以上,製造業,19.1,19.5,18.3,161.5,167.7,146.9,147.1,151.7,136.2,14.4,16,10.7
５人以上,電気・ガス・熱供給・水道業,19.3,19.3,19.5,164.5,165,161.5,146.9,146.7,147.7,17.6,18.3,13.8
５人以上,情報通信業,18.8,19.1,18,159.5,163.7,148.3,144.1,147.8,134.2,15.4,15.9,14.1
５人以上,"運輸業,郵便業",18.7,19.1,16.9,155.2,162.7,127.3,136.3,141.4,117.4,18.9,21.3,9.9
５人以上,"卸売業,小売業",17.9,18.8,16.8,138.9,151.2,123,130.7,141.2,117.1,8.2,10,5.9
５人以上,"金融業,保険業",18.8,19.3,18.1,152.8,162.2,142.5,137.1,143.6,129.9,15.7,18.6,12.6
５人以上,"不動産業,物品賃貸業",19,19.3,18.3,156.3,163.1,143.6,140.8,145.9,131.2,15.5,17.2,12.4
５人以上,"学術研究,専門・技術サービス業",18.5,19,17.5,155.3,162.4,141.3,139.4,144.6,129.2,15.9,17.8,12.1
５人以上,"宿泊業,飲食サービス業",14.4,15.5,13.5,101.4,119.9,86.6,94.5,109.1,82.7,6.9,10.8,3.9
５人以上,"生活関連サービス業,娯楽業",16.8,17.8,15.8,128.1,139,118.4,120.1,130,111.3,8,9,7.1
５人以上,"教育,学習支援業",15.5,16.2,14.9,113.9,119.1,109.5,106.8,111.5,102.8,7.1,7.6,6.7
５人以上,"医療,福祉",17.2,18.2,16.8,127.5,143.9,121,121.7,135.4,116.3,5.8,8.5,4.7
５人以上,複合サービス事業,19.2,19.8,18.6,157.3,168.2,144.6,145.2,151.6,137.9,12.1,16.6,6.7
５人以上,サービス業（他に分類されないもの）,18.4,18.8,17.8,142.7,152.4,129.7,131.8,139.1,122.1,10.9,13.3,7.6
30人以上,調査産業計,18.3,18.9,17.2,147.3,158.2,130.8,134.3,142.5,121.9,13,15.7,8.9
30人以上,"鉱業,採石業,砂利採取業",19,19.1,18.7,160.5,164.3,150.3,138.2,139.4,134.9,22.3,24.9,15.4
30人以上,建設業,20.7,21.2,18.3,182.1,187,154.9,156,158.5,142.3,26.1,28.5,12.6
30人以上,製造業,18.9,19.3,18.1,162.3,168.2,148.2,146.4,150.7,136.1,15.9,17.5,12.1
30人以上,電気・ガス・熱供給・水道業,19.3,19.3,19.5,164.5,165,161.5,146.9,146.7,147.7,17.6,18.3,13.8
30人以上,情報通信業,18.8,19.1,18.1,160.2,164.1,149.2,143.9,147.4,134.1,16.3,16.7,15.1
30人以上,"運輸業,郵便業",18.6,19.1,16.8,155.9,163.1,129.1,136.9,141.9,118.5,19,21.2,10.6
30人以上,"卸売業,小売業",18.5,19.2,17.6,145.4,155.9,130.1,136.5,145.4,123.4,8.9,10.5,6.7
30人以上,"金融業,保険業",18.7,19.3,18,152.6,161.6,142.4,135.6,142.2,128.2,17,19.4,14.2
30人以上,"不動産業,物品賃貸業",18.7,19.4,17.6,154.1,163.1,138,138.4,145.7,125.4,15.7,17.4,12.6
30人以上,"学術研究,専門・技術サービス業",18.2,18.9,16.9,154.1,161.7,137.6,136.8,142.7,124,17.3,19,13.6
30人以上,"宿泊業,飲食サービス業",15.4,16,15,110.2,124.7,98.9,102.7,113.4,94.3,7.5,11.3,4.6
30人以上,"生活関連サービス業,娯楽業",16.3,17.5,15.3,128.2,139.7,117.9,116.9,127,107.9,11.3,12.7,10
30人以上,"教育,学習支援業",15.7,16.6,14.9,117.2,124.4,110.6,110.1,116.4,104.4,7.1,8,6.2
30人以上,"医療,福祉",17.7,18.5,17.4,135.6,149.7,129.3,128.9,140.3,123.8,6.7,9.4,5.5
30人以上,複合サービス事業,20.1,20.2,19.7,170.1,173.7,160,153,154.8,147.9,17.1,18.9,12.1
30人以上,サービス業（他に分類されないもの）,18.4,18.7,17.9,142.6,152.4,130.7,131.4,138.5,122.7,11.2,13.9,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年３月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
